time,n0v,n1v
6.9,-55.83,-71.2486
7,-55.8294,-71.2073
7.1,-55.8322,-71.1564
7.2,-55.8322,-71.1113
7.3,-55.8335,-71.0668
7.4,-55.8288,-71.0284
7.5,-55.8299,-70.9834
7.6,-55.8295,-70.9415
7.7,-55.8253,-70.9044
7.8,-55.8245,-70.8698
7.9,-55.8236,-70.8354
8,-55.8219,-70.8026
8.1,-55.8214,-70.7635
8.2,-55.825,-70.7261
8.3,-55.8254,-70.6895
8.4,-55.8252,-70.6515
8.5,-55.8226,-70.615
8.6,-55.8193,-70.5829
8.7,-55.8159,-70.5511
8.8,-55.8112,-70.5183
8.9,-55.8089,-70.4847
9,-55.8101,-70.454
9.1,-55.8057,-70.4221
9.2,-55.8009,-70.3903
9.3,-55.798,-70.3567
9.4,-55.7963,-70.3287
9.5,-55.7899,-70.303
9.6,-55.7908,-70.2755
9.7,-55.792,-70.2433
9.8,-55.7841,-70.2212
9.9,-55.7776,-70.1957
10,-55.7775,-70.1665
10.1,-55.7718,-70.1385
10.2,-55.7642,-70.11
10.3,-55.7624,-70.0825
10.4,-55.7616,-70.0585
10.5,-55.757,-70.0363
10.6,-55.7496,-70.0151
10.7,-55.7433,-69.9917
10.8,-55.7356,-69.9712
10.9,-55.7335,-69.9483
11,-55.7293,-69.928
11.1,-55.7244,-69.9044
11.2,-55.7227,-69.8847
11.3,-55.7179,-69.8631
11.4,-55.7144,-69.8449
11.5,-55.7098,-69.8215
11.6,-55.7067,-69.7994
11.7,-55.6996,-69.7777
11.8,-55.6944,-69.7615
11.9,-55.6885,-69.7437
12,-55.6876,-69.7257
12.1,-55.685,-69.7149
12.2,-55.6766,-69.6957
12.3,-55.6755,-69.679
12.4,-55.671,-69.6628
12.5,-55.6672,-69.6473
12.6,-55.664,-69.6294
12.7,-55.662,-69.6129
12.8,-55.6586,-69.5964
12.9,-55.6541,-69.58
13,-55.6508,-69.5642
13.1,-55.6494,-69.5482
13.2,-55.6432,-69.5365
13.3,-55.6372,-69.5237
13.4,-55.6309,-69.514
13.5,-55.6301,-69.4974
13.6,-55.6239,-69.484
13.7,-55.621,-69.4751
13.8,-55.616,-69.4616
13.9,-55.6094,-69.4507
14,-55.6051,-69.4393
14.1,-55.5995,-69.427
14.2,-55.5907,-69.4183
14.3,-55.5864,-69.4073
14.4,-55.5845,-69.3976
14.5,-55.574,-69.3887
14.6,-55.5661,-69.3758
14.7,-55.5605,-69.366
14.8,-55.5569,-69.3572
14.9,-55.5468,-69.3483
15,-55.5406,-69.3406
15.1,-55.5345,-69.3299
15.2,-55.5276,-69.3207
15.3,-55.5252,-69.3168
15.4,-55.5186,-69.3124
15.5,-55.5132,-69.3017
15.6,-55.509,-69.2967
15.7,-55.5034,-69.2931
15.8,-55.4982,-69.2854
15.9,-55.4949,-69.2813
16,-55.4896,-69.271
16.1,-55.4818,-69.2645
16.2,-55.4751,-69.2584
16.3,-55.4678,-69.2539
16.4,-55.4636,-69.2472
16.5,-55.4568,-69.2464
16.6,-55.4501,-69.2393
16.7,-55.4469,-69.2347
16.8,-55.439,-69.2301
16.9,-55.4321,-69.228
17,-55.4232,-69.2259
17.1,-55.4178,-69.223
17.2,-55.4118,-69.2214
17.3,-55.4081,-69.2196
17.4,-55.4021,-69.2136
17.5,-55.3989,-69.2138
17.6,-55.3941,-69.2123
17.7,-55.3866,-69.2109
17.8,-55.387,-69.2082
17.9,-55.3823,-69.2054
18,-55.3764,-69.2052
18.1,-55.371,-69.2071
18.2,-55.3628,-69.2045
18.3,-55.3657,-69.2047
18.4,-55.3651,-69.2058
18.5,-55.3594,-69.2043
18.6,-55.3532,-69.2055
18.7,-55.3485,-69.2077
18.8,-55.3442,-69.209
18.9,-55.3444,-69.2084
19,-55.3397,-69.2115
19.1,-55.3335,-69.2106
19.2,-55.3308,-69.2123
19.3,-55.3265,-69.2134
19.4,-55.3199,-69.2155
19.5,-55.3149,-69.2214
19.6,-55.3068,-69.219
19.7,-55.2988,-69.2171
19.8,-55.2949,-69.2209
19.9,-55.2937,-69.2198
20,-55.2902,-69.2203
20.1,-55.2861,-69.2201
20.2,-55.2802,-69.2224
20.3,-55.2777,-69.2262
20.4,-55.2734,-69.2309
20.5,-55.2664,-69.2293
20.6,-55.263,-69.2296
20.7,-55.2554,-69.2327
20.8,-55.2487,-69.2342
20.9,-55.2449,-69.2353
21,-55.2466,-69.2398
21.1,-55.2374,-69.2413
21.2,-55.2353,-69.2452
21.3,-55.2297,-69.2463
21.4,-55.2265,-69.2515
21.5,-55.2223,-69.2556
21.6,-55.2209,-69.2614
21.7,-55.2164,-69.2673
21.8,-55.2084,-69.2708
21.9,-55.204,-69.2742
22,-55.1969,-69.2807
22.1,-55.1925,-69.2853
22.2,-55.1856,-69.2858
22.3,-55.1771,-69.2877
22.4,-55.1711,-69.2899
22.5,-55.1712,-69.2946
22.6,-55.1714,-69.3005
22.7,-55.1668,-69.3039
22.8,-55.1644,-69.3055
22.9,-55.1596,-69.3095
23,-55.1525,-69.3138
23.1,-55.1457,-69.3224
23.2,-55.1411,-69.3283
23.3,-55.1361,-69.3352
23.4,-55.1318,-69.3402
23.5,-55.1285,-69.3435
23.6,-55.1256,-69.3479
23.7,-55.1209,-69.3544
23.8,-55.1161,-69.3604
23.9,-55.1106,-69.3687
24,-55.1069,-69.3717
24.1,-55.1066,-69.3725
24.2,-55.1006,-69.3797
24.3,-55.0969,-69.3885
24.4,-55.0965,-69.393
24.5,-55.0937,-69.3988
24.6,-55.0893,-69.4039
24.7,-55.0847,-69.4045
24.8,-55.0822,-69.4138
24.9,-55.0765,-69.4192
25,-55.0742,-69.4268
25.1,-55.068,-69.4298
25.2,-55.0644,-69.433
25.3,-55.0579,-69.4382
25.4,-55.0577,-69.4454
25.5,-55.0561,-69.4489
25.6,-55.0531,-69.4538
25.7,-55.0527,-69.458
25.8,-55.0489,-69.4655
25.9,-55.0429,-69.4722
26,-55.0389,-69.4828
26.1,-55.0343,-69.49
26.2,-55.0314,-69.4975
26.3,-55.0279,-69.4999
26.4,-55.0221,-69.5027
26.5,-55.0218,-69.508
26.6,-55.0201,-69.5133
26.7,-55.0174,-69.5167
26.8,-55.0097,-69.518
26.9,-55.006,-69.5242
27,-55.0035,-69.531
27.1,-55.0041,-69.5359
27.2,-55.0019,-69.5407
27.3,-54.9998,-69.5492
27.4,-54.9993,-69.5559
27.5,-54.9982,-69.561
27.6,-54.9894,-69.5659
27.7,-54.985,-69.572
27.8,-54.9824,-69.5762
27.9,-54.9802,-69.5821
28,-54.9784,-69.5876
28.1,-54.9793,-69.5968
28.2,-54.9755,-69.6032
28.3,-54.9773,-69.6076
28.4,-54.974,-69.6084
28.5,-54.9754,-69.6099
28.6,-54.9722,-69.6161
28.7,-54.9692,-69.6201
28.8,-54.9674,-69.6282
28.9,-54.9612,-69.6322
29,-54.9584,-69.6383
29.1,-54.9531,-69.6432
29.2,-54.9509,-69.6443
29.3,-54.9502,-69.6529
29.4,-54.9444,-69.6605
29.5,-54.9437,-69.6649
29.6,-54.9421,-69.674
29.7,-54.938,-69.6796
29.8,-54.938,-69.6838
29.9,-54.9346,-69.6906
30,-54.934,-69.6948
30.1,-54.934,-69.7014
30.2,-54.9322,-69.7072
30.3,-54.9301,-69.715
30.4,-54.924,-69.7203
30.5,-54.924,-69.7243
30.6,-54.9202,-69.7299
30.7,-54.9202,-69.7305
30.8,-54.9171,-69.7339
30.9,-54.9137,-69.7399
31,-54.9124,-69.7438
31.1,-54.9085,-69.7491
31.2,-54.9049,-69.7569
31.3,-54.8998,-69.7609
31.4,-54.8999,-69.7667
31.5,-54.898,-69.7712
31.6,-54.8925,-69.7757
31.7,-54.8913,-69.7831
31.8,-54.8924,-69.785
31.9,-54.8941,-69.7927
32,-54.8884,-69.7965
32.1,-54.8872,-69.8018
32.2,-54.8833,-69.8062
32.3,-54.881,-69.8116
32.4,-54.8782,-69.8161
32.5,-54.8769,-69.8234
32.6,-54.8765,-69.8277
32.7,-54.874,-69.8325
32.8,-54.8694,-69.8379
32.9,-54.8697,-69.8423
33,-54.8693,-69.8451
33.1,-54.8682,-69.8489
33.2,-54.8641,-69.8574
33.3,-54.8649,-69.8641
33.4,-54.8681,-69.8706
33.5,-54.8646,-69.8772
33.6,-54.8644,-69.8825
33.7,-54.8648,-69.884
33.8,-54.864,-69.8882
33.9,-54.8608,-69.8928
34,-54.8592,-69.895
34.1,-54.8623,-69.8984
34.2,-54.8644,-69.905
34.3,-54.8646,-69.9088
34.4,-54.8659,-69.9125
34.5,-54.8662,-69.9213
34.6,-54.8669,-69.9223
34.7,-54.8662,-69.9234
34.8,-54.8636,-69.927
34.9,-54.8597,-69.9348
35,-54.86,-69.936
35.1,-54.8567,-69.934
35.2,-54.8543,-69.938
35.3,-54.8525,-69.9443
35.4,-54.8498,-69.9463
35.5,-54.8481,-69.9491
35.6,-54.8487,-69.9525
35.7,-54.8453,-69.9528
35.8,-54.8409,-69.9551
35.9,-54.8404,-69.9563
36,-54.841,-69.9597
36.1,-54.8379,-69.9647
36.2,-54.8353,-69.9691
36.3,-54.8321,-69.9747
36.4,-54.8323,-69.9761
36.5,-54.8334,-69.9816
36.6,-54.8299,-69.9855
36.7,-54.8297,-69.9888
36.8,-54.8287,-69.9948
36.9,-54.8273,-69.9999
37,-54.8294,-70.0027
37.1,-54.8236,-70.0036
37.2,-54.8273,-70.0079
37.3,-54.8264,-70.0097
37.4,-54.8293,-70.0133
37.5,-54.8255,-70.0158
37.6,-54.8195,-70.0158
37.7,-54.817,-70.019
37.8,-54.8135,-70.0235
37.9,-54.8136,-70.0256
38,-54.8124,-70.0298
38.1,-54.8096,-70.0319
38.2,-54.8069,-70.0367
38.3,-54.8071,-70.0398
38.4,-54.8078,-70.0436
38.5,-54.8094,-70.0458
38.6,-54.8107,-70.0444
38.7,-54.8133,-70.0459
38.8,-54.8103,-70.0464
38.9,-54.8125,-70.0474
39,-54.8138,-70.0475
39.1,-54.8166,-70.049
39.2,-54.8167,-70.0493
39.3,-54.8147,-70.0498
39.4,-54.8171,-70.0522
39.5,-54.8164,-70.054
39.6,-54.8164,-70.0544
39.7,-54.8128,-70.0553
39.8,-54.8107,-70.0548
39.9,-54.8145,-70.0557
40,-54.8128,-70.0562
40.1,-54.8117,-70.0564
40.2,-54.8105,-70.0569
40.3,-54.8101,-70.054
40.4,-54.8076,-70.0573
40.5,-54.8028,-70.0625
40.6,-54.8015,-70.0688
40.7,-54.8017,-70.0698
40.8,-54.7998,-70.0718
40.9,-54.7984,-70.0716
41,-54.8023,-70.0673
41.1,-54.8005,-70.0727
41.2,-54.8042,-70.0749
41.3,-54.8021,-70.076
41.4,-54.8028,-70.0778
41.5,-54.7997,-70.0832
41.6,-54.7985,-70.0856
41.7,-54.7988,-70.0854
41.8,-54.7981,-70.0872
41.9,-54.7996,-70.0845
42,-54.7964,-70.0827
42.1,-54.7961,-70.0801
42.2,-54.7988,-70.0785
42.3,-54.801,-70.0759
42.4,-54.8007,-70.0757
42.5,-54.8008,-70.0745
42.6,-54.7996,-70.0729
42.7,-54.7968,-70.073
42.8,-54.7982,-70.0736
42.9,-54.8008,-70.0784
43,-54.7995,-70.0781
43.1,-54.8057,-70.0774
43.2,-54.8077,-70.0748
43.3,-54.8073,-70.0726
43.4,-54.8044,-70.0732
43.5,-54.7984,-70.0727
43.6,-54.7967,-70.077
43.7,-54.7946,-70.0769
43.8,-54.7995,-70.0772
43.9,-54.7962,-70.0806
44,-54.7985,-70.0781
44.1,-54.799,-70.079
44.2,-54.7997,-70.0787
44.3,-54.7988,-70.0775
44.4,-54.7985,-70.0786
44.5,-54.7985,-70.0817
44.6,-54.7986,-70.0841
44.7,-54.7975,-70.0816
44.8,-54.8011,-70.0841
44.9,-54.8006,-70.079
45,-54.8028,-70.077
45.1,-54.8044,-70.0757
45.2,-54.805,-70.0717
45.3,-54.8062,-70.0686
45.4,-54.8049,-70.0694
45.5,-54.805,-70.0666
45.6,-54.8041,-70.0607
45.7,-54.8023,-70.0605
45.8,-54.8034,-70.0605
45.9,-54.8063,-70.0599
46,-54.8064,-70.06
46.1,-54.8084,-70.0548
46.2,-54.805,-70.0504
46.3,-54.8048,-70.045
46.4,-54.8029,-70.0423
46.5,-54.8019,-70.0429
46.6,-54.8042,-70.0393
46.7,-54.8063,-70.0329
46.8,-54.8047,-70.0309
46.9,-54.8046,-70.0286
47,-54.8073,-70.0289
47.1,-54.8111,-70.03
47.2,-54.8156,-70.0256
47.3,-54.8183,-70.0233
47.4,-54.8169,-70.02
47.5,-54.817,-70.0124
47.6,-54.8138,-70.0064
47.7,-54.8131,-70.0013
47.8,-54.8122,-69.9954
47.9,-54.8102,-69.9882
48,-54.8145,-69.987
48.1,-54.8158,-69.986
48.2,-54.8151,-69.9833
48.3,-54.82,-69.9841
48.4,-54.8187,-69.9796
48.5,-54.8192,-69.9776
48.6,-54.8171,-69.9752
48.7,-54.8154,-69.9708
48.8,-54.8161,-69.9653
48.9,-54.8182,-69.963
49,-54.8189,-69.9619
49.1,-54.8205,-69.9551
49.2,-54.8174,-69.9488
49.3,-54.8152,-69.9442
49.4,-54.8145,-69.9375
49.5,-54.8144,-69.9335
49.6,-54.8164,-69.9308
49.7,-54.8195,-69.9262
49.8,-54.8204,-69.9227
49.9,-54.8207,-69.9168
50,-54.8219,-69.9068
50.1,-54.8239,-69.903
50.2,-54.8237,-69.8978
50.3,-54.8249,-69.894
50.4,-54.827,-69.8914
50.5,-54.8315,-69.8828
50.6,-54.8301,-69.8779
50.7,-54.8316,-69.8734
50.8,-54.8341,-69.8661
50.9,-54.8384,-69.8623
51,-54.8349,-69.8579
51.1,-54.8361,-69.8555
51.2,-54.8363,-69.8537
51.3,-54.8361,-69.8444
51.4,-54.8394,-69.835
51.5,-54.8408,-69.8293
51.6,-54.8419,-69.8243
51.7,-54.8392,-69.8212
51.8,-54.8386,-69.815
51.9,-54.841,-69.8087
52,-54.8392,-69.8001
52.1,-54.8399,-69.7938
52.2,-54.8394,-69.7829
52.3,-54.841,-69.7744
52.4,-54.844,-69.7701
52.5,-54.8434,-69.7637
52.6,-54.8481,-69.7586
52.7,-54.8498,-69.7547
52.8,-54.8462,-69.7483
52.9,-54.8464,-69.7389
53,-54.8512,-69.7303
53.1,-54.8516,-69.7196
53.2,-54.8541,-69.7104
53.3,-54.8493,-69.7043
53.4,-54.8487,-69.6955
53.5,-54.8514,-69.6919
53.6,-54.8498,-69.6871
53.7,-54.8485,-69.6794
53.8,-54.8495,-69.6712
53.9,-54.8505,-69.6626
54,-54.8504,-69.6548
54.1,-54.8509,-69.6452
54.2,-54.8522,-69.634
54.3,-54.8538,-69.6227
54.4,-54.8565,-69.6161
54.5,-54.8572,-69.6121
54.6,-54.8601,-69.6035
54.7,-54.8588,-69.5975
54.8,-54.8599,-69.5911
54.9,-54.8604,-69.5827
55,-54.866,-69.5764
55.1,-54.8684,-69.5667
55.2,-54.8716,-69.5551
55.3,-54.8746,-69.5459
55.4,-54.8769,-69.5386
55.5,-54.8764,-69.5319
55.6,-54.8789,-69.5214
55.7,-54.8829,-69.511
55.8,-54.8819,-69.5036
55.9,-54.8827,-69.4933
56,-54.8806,-69.4795
56.1,-54.882,-69.4699
56.2,-54.8837,-69.4581
56.3,-54.8835,-69.4484
56.4,-54.8847,-69.4406
56.5,-54.8849,-69.431
56.6,-54.8866,-69.4199
56.7,-54.8879,-69.4127
56.8,-54.8887,-69.4043
56.9,-54.8906,-69.3942
57,-54.8907,-69.383
57.1,-54.8891,-69.3755
57.2,-54.8924,-69.3696
57.3,-54.8921,-69.3604
57.4,-54.8944,-69.3525
57.5,-54.8951,-69.3475
57.6,-54.8975,-69.3383
57.7,-54.9038,-69.3314
57.8,-54.8984,-69.32
57.9,-54.9,-69.3097
58,-54.9021,-69.3009
58.1,-54.9033,-69.2884
58.2,-54.9036,-69.2769
58.3,-54.9052,-69.2677
58.4,-54.9064,-69.254
58.5,-54.9084,-69.2439
58.6,-54.9138,-69.2309
58.7,-54.9148,-69.2194
58.8,-54.9102,-69.2077
58.9,-54.9147,-69.1929
59,-54.9163,-69.1864
59.1,-54.918,-69.172
59.2,-54.9233,-69.1616
59.3,-54.9204,-69.1519
59.4,-54.9241,-69.1394
59.5,-54.9262,-69.1249
59.6,-54.9291,-69.1138
59.7,-54.9291,-69.1039
59.8,-54.93,-69.0916
59.9,-54.9286,-69.0808
60,-54.9263,-69.0734
60.1,-54.9225,-69.0599
60.2,-54.9233,-69.0474
60.3,-54.9254,-69.0333
60.4,-54.9296,-69.021
60.5,-54.9341,-69.0098
60.6,-54.9314,-68.9979
60.7,-54.932,-68.9817
60.8,-54.9303,-68.9676
60.9,-54.9296,-68.9547
61,-54.9264,-68.9427
61.1,-54.9291,-68.9291
61.2,-54.9278,-68.9166
61.3,-54.9247,-68.9022
61.4,-54.9231,-68.8908
61.5,-54.921,-68.8798
61.6,-54.9245,-68.8632
61.7,-54.9229,-68.8499
61.8,-54.9283,-68.8362
61.9,-54.9252,-68.8254
62,-54.9229,-68.8111
62.1,-54.922,-68.797
62.2,-54.9209,-68.7847
62.3,-54.9209,-68.7714
62.4,-54.9252,-68.7576
62.5,-54.9224,-68.7425
62.6,-54.9247,-68.7288
62.7,-54.9219,-68.713
62.8,-54.9206,-68.6967
62.9,-54.9222,-68.6849
63,-54.9241,-68.6715
63.1,-54.9278,-68.6584
63.2,-54.9285,-68.644
63.3,-54.9289,-68.6289
63.4,-54.9298,-68.6134
63.5,-54.9286,-68.599
63.6,-54.9279,-68.5845
63.7,-54.9289,-68.5697
63.8,-54.933,-68.5547
63.9,-54.9308,-68.5399
64,-54.9301,-68.525
64.1,-54.9307,-68.5097
64.2,-54.9356,-68.4944
64.3,-54.9353,-68.4789
64.4,-54.9365,-68.4616
64.5,-54.9354,-68.4476
64.6,-54.9361,-68.4333
64.7,-54.9366,-68.4155
64.8,-54.9377,-68.4016
64.9,-54.9377,-68.3861
65,-54.9399,-68.3701
65.1,-54.9411,-68.3556
65.2,-54.9402,-68.3409
65.3,-54.9397,-68.3266
65.4,-54.9373,-68.3095
65.5,-54.935,-68.2919
65.6,-54.9351,-68.2789
65.7,-54.9365,-68.2635
65.8,-54.9341,-68.2456
65.9,-54.9331,-68.2278
66,-54.9351,-68.2113
66.1,-54.9324,-68.1968
66.2,-54.9357,-68.1812
66.3,-54.9339,-68.1631
66.4,-54.936,-68.1442
66.5,-54.9336,-68.1264
66.6,-54.9362,-68.1083
66.7,-54.9358,-68.0914
66.8,-54.9351,-68.0771
66.9,-54.9342,-68.059
67,-54.9396,-68.0408
67.1,-54.9421,-68.0249
67.2,-54.9432,-68.0076
67.3,-54.9411,-67.9891
67.4,-54.9442,-67.9713
67.5,-54.9431,-67.9539
67.6,-54.9405,-67.937
67.7,-54.9366,-67.9182
67.8,-54.9396,-67.8986
67.9,-54.9412,-67.8816
68,-54.9412,-67.8608
68.1,-54.9417,-67.8421
68.2,-54.9395,-67.824
68.3,-54.9397,-67.8054
68.4,-54.9413,-67.7868
68.5,-54.9427,-67.7663
68.6,-54.9481,-67.748
68.7,-54.9465,-67.7295
68.8,-54.9459,-67.7102
68.9,-54.9488,-67.6919
69,-54.9539,-67.6733
69.1,-54.9589,-67.6541
69.2,-54.9583,-67.632
69.3,-54.9587,-67.6124
69.4,-54.9629,-67.5931
69.5,-54.9632,-67.5734
69.6,-54.962,-67.5524
69.7,-54.9601,-67.5338
69.8,-54.9597,-67.5122
69.9,-54.9657,-67.492
70,-54.9655,-67.4708
70.1,-54.9687,-67.4505
70.2,-54.9707,-67.4279
70.3,-54.9691,-67.4058
70.4,-54.9715,-67.3836
70.5,-54.971,-67.3623
70.6,-54.971,-67.341
70.7,-54.9733,-67.3203
70.8,-54.9719,-67.2986
70.9,-54.969,-67.2781
71,-54.9685,-67.2557
71.1,-54.9701,-67.2346
71.2,-54.9723,-67.2132
71.3,-54.9748,-67.1924
71.4,-54.9822,-67.1693
71.5,-54.981,-67.1481
71.6,-54.979,-67.1258
71.7,-54.9828,-67.1023
71.8,-54.9798,-67.0806
71.9,-54.9812,-67.0582
72,-54.9803,-67.0359
72.1,-54.9811,-67.012
72.2,-54.9795,-66.9888
72.3,-54.9798,-66.9664
72.4,-54.9798,-66.942
72.5,-54.9815,-66.9206
72.6,-54.9842,-66.899
72.7,-54.9884,-66.8739
72.8,-54.9892,-66.85
72.9,-54.9883,-66.825
73,-54.9909,-66.8005
73.1,-54.9886,-66.7772
73.2,-54.9851,-66.7531
73.3,-54.9807,-66.729
73.4,-54.9854,-66.7039
73.5,-54.9859,-66.6793
73.6,-54.9855,-66.6554
73.7,-54.986,-66.6299
73.8,-54.9885,-66.6044
73.9,-54.9887,-66.5797
74,-54.9906,-66.5541
74.1,-54.9926,-66.5298
74.2,-54.9946,-66.5044
74.3,-54.9969,-66.4795
74.4,-54.9951,-66.4545
74.5,-54.9938,-66.4287
74.6,-54.9955,-66.4028
74.7,-55.0001,-66.377
74.8,-55.002,-66.3508
74.9,-55.0014,-66.3256
75,-54.9983,-66.3
75.1,-55.0023,-66.2736
75.2,-55.0029,-66.2478
75.3,-55.0005,-66.2214
75.4,-55.0023,-66.1951
75.5,-55.003,-66.1686
75.6,-55.003,-66.1415
75.7,-55.0074,-66.1153
75.8,-55.0072,-66.0892
75.9,-55.0085,-66.0615
76,-55.0127,-66.0338
76.1,-55.0095,-66.0071
76.2,-55.0098,-65.9792
76.3,-55.0072,-65.9519
76.4,-55.0044,-65.9242
76.5,-55.0049,-65.8966
76.6,-55.0068,-65.8686
76.7,-55.0083,-65.8396
76.8,-55.0098,-65.8115
76.9,-55.0129,-65.7829
77,-55.0142,-65.7541
77.1,-55.0134,-65.7257
77.2,-55.0182,-65.6961
77.3,-55.0198,-65.667
77.4,-55.0133,-65.6378
77.5,-55.0141,-65.6083
77.6,-55.0157,-65.5793
77.7,-55.0199,-65.5497
77.8,-55.0207,-65.5194
77.9,-55.021,-65.4895
78,-55.0212,-65.4597
78.1,-55.0225,-65.4296
78.2,-55.0205,-65.3995
78.3,-55.0204,-65.3687
78.4,-55.0189,-65.3381
78.5,-55.0143,-65.3071
78.6,-55.0155,-65.2761
78.7,-55.0154,-65.2452
78.8,-55.0153,-65.2138
78.9,-55.0142,-65.1823
79,-55.0126,-65.1505
79.1,-55.012,-65.1188
79.2,-55.0105,-65.0868
79.3,-55.0106,-65.0547
79.4,-55.0089,-65.0223
79.5,-55.0062,-64.9899
79.6,-55.0069,-64.9572
79.7,-55.0066,-64.9244
79.8,-55.006,-64.8914
79.9,-55.0055,-64.8582
80,-55.0053,-64.8248
80.1,-55.0092,-64.7912
80.2,-55.0098,-64.7575
80.3,-55.0098,-64.7235
80.4,-55.0021,-64.6898
80.5,-54.9975,-64.6554
80.6,-54.9971,-64.621
80.7,-54.9997,-64.5864
80.8,-55.0015,-64.5518
80.9,-54.9991,-64.5169
81,-55.0022,-64.4817
81.1,-55.0047,-64.4459
81.2,-55.0039,-64.4104
81.3,-55.0052,-64.3746
81.4,-55.0021,-64.3386
81.5,-54.9995,-64.3019
81.6,-55.0017,-64.2656
81.7,-55.0044,-64.2288
81.8,-55.006,-64.1913
81.9,-55.007,-64.1537
82,-55.0037,-64.1157
82.1,-55.0063,-64.0777
82.2,-55.006,-64.0401
82.3,-55.0077,-64.003
82.4,-55.0089,-63.9656
82.5,-55.0067,-63.9264
82.6,-55.0085,-63.8878
82.7,-55.006,-63.8483
82.8,-55.0075,-63.8083
82.9,-55.0067,-63.7682
83,-55.0033,-63.7283
83.1,-55.0032,-63.6885
83.2,-55.0006,-63.6492
83.3,-55.0003,-63.6087
83.4,-54.995,-63.568
83.5,-54.9946,-63.5268
83.6,-54.9947,-63.4858
83.7,-54.995,-63.4444
83.8,-54.9945,-63.4019
83.9,-54.9963,-63.3608
84,-54.9965,-63.3188
84.1,-54.9978,-63.2762
84.2,-55.0044,-63.2341
84.3,-55.0064,-63.1906
84.4,-55.0043,-63.1465
84.5,-55.0038,-63.1035
84.6,-55.0023,-63.0576
84.7,-55.0015,-63.0124
84.8,-55.0008,-62.9674
84.9,-55.0023,-62.9207
85,-55.0046,-62.8746
85.1,-55.0082,-62.8286
85.2,-55.0061,-62.7823
85.3,-55.0089,-62.735
85.4,-55.0099,-62.6878
85.5,-55.006,-62.6417
85.6,-55.0065,-62.5941
85.7,-55.0123,-62.5459
85.8,-55.0111,-62.4972
85.9,-55.0058,-62.4473
86,-55.0055,-62.3988
86.1,-55.0028,-62.3508
86.2,-55.0024,-62.3009
86.3,-54.9993,-62.249
86.4,-54.9993,-62.1978
86.5,-54.9939,-62.1455
86.6,-54.9937,-62.094
86.7,-54.9921,-62.0415
86.8,-54.9929,-61.9901
86.9,-54.9924,-61.9369
87,-54.994,-61.8849
87.1,-54.9957,-61.8292
87.2,-54.9963,-61.7737
87.3,-54.9933,-61.7178
87.4,-54.9918,-61.6591
87.5,-54.9919,-61.6023
87.6,-54.9907,-61.5471
87.7,-54.9901,-61.4866
87.8,-54.9888,-61.4272
87.9,-54.9879,-61.3671
88,-54.9887,-61.3019
88.1,-54.9879,-61.2397
88.2,-54.9895,-61.1799
88.3,-54.9896,-61.1125
88.4,-54.9932,-61.048
88.5,-54.9933,-60.9864
88.6,-54.9939,-60.9238
88.7,-54.9917,-60.8552
88.8,-54.9942,-60.7863
88.9,-54.9923,-60.7202
89,-54.9934,-60.6508
89.1,-54.9937,-60.579
89.2,-54.9968,-60.5087
89.3,-54.9918,-60.434
89.4,-54.9892,-60.3652
89.5,-54.9914,-60.2951
89.6,-54.9921,-60.2173
