time,n0v,n1v
7.5,-56.2778,-70.9834
7.6,-56.2761,-70.9415
7.7,-56.2706,-70.9044
7.8,-56.2683,-70.8698
7.9,-56.2657,-70.8354
8,-56.2624,-70.8026
8.1,-56.2601,-70.7635
8.2,-56.2617,-70.7261
8.3,-56.2601,-70.6895
8.4,-56.2579,-70.6515
8.5,-56.2533,-70.615
8.6,-56.248,-70.5829
8.7,-56.2425,-70.5511
8.8,-56.2358,-70.5183
8.9,-56.2313,-70.4847
9,-56.23,-70.454
9.1,-56.2234,-70.4221
9.2,-56.2163,-70.3903
9.3,-56.2111,-70.3567
9.4,-56.2069,-70.3287
9.5,-56.1982,-70.303
9.6,-56.1964,-70.2755
9.7,-56.1949,-70.2433
9.8,-56.1846,-70.2212
9.9,-56.1757,-70.1957
10,-56.1727,-70.1665
10.1,-56.1645,-70.1385
10.2,-56.1544,-70.11
10.3,-56.1498,-70.0825
10.4,-56.1462,-70.0585
10.5,-56.1389,-70.0363
10.6,-56.1289,-70.0151
10.7,-56.1199,-69.9917
10.8,-56.1096,-69.9712
10.9,-56.1046,-69.9483
11,-56.0976,-69.928
11.1,-56.0899,-69.9044
11.2,-56.0852,-69.8847
11.3,-56.0776,-69.8631
11.4,-56.0712,-69.8449
11.5,-56.0637,-69.8215
11.6,-56.0577,-69.7994
11.7,-56.0477,-69.7777
11.8,-56.0397,-69.7615
11.9,-56.0309,-69.7437
12,-56.0269,-69.7257
12.1,-56.0213,-69.7149
12.2,-56.0101,-69.6957
12.3,-56.006,-69.679
12.4,-55.9984,-69.6628
12.5,-55.9917,-69.6473
12.6,-55.9855,-69.6294
12.7,-55.9804,-69.6129
12.8,-55.974,-69.5964
12.9,-55.9665,-69.58
13,-55.9601,-69.5642
13.1,-55.9557,-69.5482
13.2,-55.9465,-69.5365
13.3,-55.9375,-69.5237
13.4,-55.9283,-69.514
13.5,-55.9244,-69.4974
13.6,-55.9153,-69.484
13.7,-55.9094,-69.4751
13.8,-55.9014,-69.4616
13.9,-55.8919,-69.4507
14,-55.8846,-69.4393
14.1,-55.8761,-69.427
14.2,-55.8644,-69.4183
14.3,-55.8571,-69.4073
14.4,-55.8522,-69.3976
14.5,-55.8389,-69.3887
14.6,-55.8282,-69.3758
14.7,-55.8197,-69.366
14.8,-55.8131,-69.3572
14.9,-55.8003,-69.3483
15,-55.7912,-69.3406
15.1,-55.7823,-69.3299
15.2,-55.7726,-69.3207
15.3,-55.7673,-69.3168
15.4,-55.7579,-69.3124
15.5,-55.7497,-69.3017
15.6,-55.7426,-69.2967
15.7,-55.7342,-69.2931
15.8,-55.7262,-69.2854
15.9,-55.72,-69.2813
16,-55.712,-69.271
16.1,-55.7015,-69.2645
16.2,-55.692,-69.2584
16.3,-55.682,-69.2539
16.4,-55.6751,-69.2472
16.5,-55.6656,-69.2464
16.6,-55.6562,-69.2393
16.7,-55.6502,-69.2347
16.8,-55.6397,-69.2301
16.9,-55.6302,-69.228
17,-55.6186,-69.2259
17.1,-55.6106,-69.223
17.2,-55.602,-69.2214
17.3,-55.5956,-69.2196
17.4,-55.587,-69.2136
17.5,-55.5812,-69.2138
17.6,-55.5738,-69.2123
17.7,-55.5638,-69.2109
17.8,-55.5615,-69.2082
17.9,-55.5542,-69.2054
18,-55.5457,-69.2052
18.1,-55.5378,-69.2071
18.2,-55.5271,-69.2045
18.3,-55.5273,-69.2047
18.4,-55.5241,-69.2058
18.5,-55.516,-69.2043
18.6,-55.5073,-69.2055
18.7,-55.5001,-69.2077
18.8,-55.4933,-69.209
18.9,-55.4909,-69.2084
19,-55.4838,-69.2115
19.1,-55.4751,-69.2106
19.2,-55.47,-69.2123
19.3,-55.4633,-69.2134
19.4,-55.4543,-69.2155
19.5,-55.4469,-69.2214
19.6,-55.4364,-69.219
19.7,-55.4261,-69.2171
19.8,-55.4199,-69.2209
19.9,-55.4163,-69.2198
20,-55.4105,-69.2203
20.1,-55.404,-69.2201
20.2,-55.3958,-69.2224
20.3,-55.391,-69.2262
20.4,-55.3844,-69.2309
20.5,-55.3752,-69.2293
20.6,-55.3695,-69.2296
20.7,-55.3596,-69.2327
20.8,-55.3508,-69.2342
20.9,-55.3447,-69.2353
21,-55.3442,-69.2398
21.1,-55.3328,-69.2413
21.2,-55.3285,-69.2452
21.3,-55.3207,-69.2463
21.4,-55.3153,-69.2515
21.5,-55.309,-69.2556
21.6,-55.3054,-69.2614
21.7,-55.2988,-69.2673
21.8,-55.2887,-69.2708
21.9,-55.2822,-69.2742
22,-55.2731,-69.2807
22.1,-55.2666,-69.2853
22.2,-55.2576,-69.2858
22.3,-55.2471,-69.2877
22.4,-55.2391,-69.2899
22.5,-55.2372,-69.2946
22.6,-55.2353,-69.3005
22.7,-55.2288,-69.3039
22.8,-55.2243,-69.3055
22.9,-55.2175,-69.3095
23,-55.2085,-69.3138
23.1,-55.1998,-69.3224
23.2,-55.1932,-69.3283
23.3,-55.1863,-69.3352
23.4,-55.1801,-69.3402
23.5,-55.1749,-69.3435
23.6,-55.1701,-69.3479
23.7,-55.1636,-69.3544
23.8,-55.1569,-69.3604
23.9,-55.1495,-69.3687
24,-55.144,-69.3717
24.1,-55.1418,-69.3725
24.2,-55.134,-69.3797
24.3,-55.1285,-69.3885
24.4,-55.1262,-69.393
24.5,-55.1216,-69.3988
24.6,-55.1155,-69.4039
24.7,-55.1092,-69.4045
24.8,-55.1049,-69.4138
24.9,-55.0974,-69.4192
25,-55.0935,-69.4268
25.1,-55.0855,-69.4298
25.2,-55.0802,-69.433
25.3,-55.072,-69.4382
25.4,-55.0701,-69.4454
25.5,-55.0669,-69.4489
25.6,-55.0622,-69.4538
25.7,-55.0601,-69.458
25.8,-55.0548,-69.4655
25.9,-55.0471,-69.4722
26,-55.0414,-69.4828
26.1,-55.0353,-69.49
26.2,-55.0307,-69.4975
26.3,-55.0257,-69.4999
26.4,-55.0184,-69.5027
26.5,-55.0165,-69.508
26.6,-55.0132,-69.5133
26.7,-55.009,-69.5167
26.8,-54.9997,-69.518
26.9,-54.9945,-69.5242
27,-54.9905,-69.531
27.1,-54.9896,-69.5359
27.2,-54.986,-69.5407
27.3,-54.9824,-69.5492
27.4,-54.9804,-69.5559
27.5,-54.9779,-69.561
27.6,-54.9677,-69.5659
27.7,-54.9618,-69.572
27.8,-54.9578,-69.5762
27.9,-54.9542,-69.5821
28,-54.9511,-69.5876
28.1,-54.9506,-69.5968
28.2,-54.9454,-69.6032
28.3,-54.9458,-69.6076
28.4,-54.9412,-69.6084
28.5,-54.9412,-69.6099
28.6,-54.9367,-69.6161
28.7,-54.9325,-69.6201
28.8,-54.9293,-69.6282
28.9,-54.9218,-69.6322
29,-54.9178,-69.6383
29.1,-54.9111,-69.6432
29.2,-54.9077,-69.6443
29.3,-54.9058,-69.6529
29.4,-54.8987,-69.6605
29.5,-54.8967,-69.6649
29.6,-54.894,-69.674
29.7,-54.8886,-69.6796
29.8,-54.8874,-69.6838
29.9,-54.8829,-69.6906
30,-54.8811,-69.6948
30.1,-54.88,-69.7014
30.2,-54.877,-69.7072
30.3,-54.8738,-69.715
30.4,-54.8665,-69.7203
30.5,-54.8654,-69.7243
30.6,-54.8604,-69.7299
30.7,-54.8593,-69.7305
30.8,-54.8552,-69.7339
30.9,-54.8507,-69.7399
31,-54.8483,-69.7438
31.1,-54.8433,-69.7491
31.2,-54.8387,-69.7569
31.3,-54.8325,-69.7609
31.4,-54.8316,-69.7667
31.5,-54.8287,-69.7712
31.6,-54.8221,-69.7757
31.7,-54.8199,-69.7831
31.8,-54.82,-69.785
31.9,-54.8208,-69.7927
32,-54.8141,-69.7965
32.1,-54.812,-69.8018
32.2,-54.8071,-69.8062
32.3,-54.8039,-69.8116
32.4,-54.8001,-69.8161
32.5,-54.7979,-69.8234
32.6,-54.7966,-69.8277
32.7,-54.7931,-69.8325
32.8,-54.7876,-69.8379
32.9,-54.7871,-69.8423
33,-54.7859,-69.8451
33.1,-54.7838,-69.8489
33.2,-54.7788,-69.8574
33.3,-54.7788,-69.8641
33.4,-54.7813,-69.8706
33.5,-54.7769,-69.8772
33.6,-54.7759,-69.8825
33.7,-54.7755,-69.884
33.8,-54.774,-69.8882
33.9,-54.7699,-69.8928
34,-54.7676,-69.895
34.1,-54.7699,-69.8984
34.2,-54.7713,-69.905
34.3,-54.7708,-69.9088
34.4,-54.7713,-69.9125
34.5,-54.7709,-69.9213
34.6,-54.771,-69.9223
34.7,-54.7696,-69.9234
34.8,-54.7663,-69.927
34.9,-54.7616,-69.9348
35,-54.7614,-69.936
35.1,-54.7573,-69.934
35.2,-54.7543,-69.938
35.3,-54.7519,-69.9443
35.4,-54.7485,-69.9463
35.5,-54.7462,-69.9491
35.6,-54.7461,-69.9525
35.7,-54.7421,-69.9528
35.8,-54.737,-69.9551
35.9,-54.7359,-69.9563
36,-54.736,-69.9597
36.1,-54.7323,-69.9647
36.2,-54.7291,-69.9691
36.3,-54.7254,-69.9747
36.4,-54.725,-69.9761
36.5,-54.7256,-69.9816
36.6,-54.7216,-69.9855
36.7,-54.7208,-69.9888
36.8,-54.7193,-69.9948
36.9,-54.7174,-69.9999
37,-54.719,-70.0027
37.1,-54.7127,-70.0036
37.2,-54.716,-70.0079
37.3,-54.7145,-70.0097
37.4,-54.717,-70.0133
37.5,-54.7128,-70.0158
37.6,-54.7063,-70.0158
37.7,-54.7033,-70.019
37.8,-54.6994,-70.0235
37.9,-54.699,-70.0256
38,-54.6974,-70.0298
38.1,-54.6942,-70.0319
38.2,-54.6911,-70.0367
38.3,-54.6908,-70.0398
38.4,-54.6912,-70.0436
38.5,-54.6925,-70.0458
38.6,-54.6934,-70.0444
38.7,-54.6957,-70.0459
38.8,-54.6923,-70.0464
38.9,-54.6942,-70.0474
39,-54.6952,-70.0475
39.1,-54.6977,-70.049
39.2,-54.6975,-70.0493
39.3,-54.6952,-70.0498
39.4,-54.6973,-70.0522
39.5,-54.6963,-70.054
39.6,-54.696,-70.0544
39.7,-54.6922,-70.0553
39.8,-54.6897,-70.0548
39.9,-54.6933,-70.0557
40,-54.6914,-70.0562
40.1,-54.69,-70.0564
40.2,-54.6886,-70.0569
40.3,-54.688,-70.054
40.4,-54.6852,-70.0573
40.5,-54.6802,-70.0625
40.6,-54.6786,-70.0688
40.7,-54.6786,-70.0698
40.8,-54.6765,-70.0718
40.9,-54.6749,-70.0716
41,-54.6787,-70.0673
41.1,-54.6768,-70.0727
41.2,-54.6803,-70.0749
41.3,-54.678,-70.076
41.4,-54.6786,-70.0778
41.5,-54.6753,-70.0832
41.6,-54.674,-70.0856
41.7,-54.6741,-70.0854
41.8,-54.6733,-70.0872
41.9,-54.6747,-70.0845
42,-54.6714,-70.0827
42.1,-54.671,-70.0801
42.2,-54.6736,-70.0785
42.3,-54.6757,-70.0759
42.4,-54.6753,-70.0757
42.5,-54.6753,-70.0745
42.6,-54.6741,-70.0729
42.7,-54.6712,-70.073
42.8,-54.6725,-70.0736
42.9,-54.6751,-70.0784
43,-54.6738,-70.0781
43.1,-54.68,-70.0774
43.2,-54.682,-70.0748
43.3,-54.6816,-70.0726
43.4,-54.6786,-70.0732
43.5,-54.6726,-70.0727
43.6,-54.6709,-70.077
43.7,-54.6688,-70.0769
43.8,-54.6737,-70.0772
43.9,-54.6703,-70.0806
44,-54.6727,-70.0781
44.1,-54.6733,-70.079
44.2,-54.674,-70.0787
44.3,-54.6731,-70.0775
44.4,-54.6728,-70.0786
44.5,-54.6729,-70.0817
44.6,-54.673,-70.0841
44.7,-54.672,-70.0816
44.8,-54.6757,-70.0841
44.9,-54.6753,-70.079
45,-54.6776,-70.077
45.1,-54.6793,-70.0757
45.2,-54.6799,-70.0717
45.3,-54.6813,-70.0686
45.4,-54.68,-70.0694
45.5,-54.6802,-70.0666
45.6,-54.6795,-70.0607
45.7,-54.6777,-70.0605
45.8,-54.679,-70.0605
45.9,-54.6821,-70.0599
46,-54.6823,-70.06
46.1,-54.6844,-70.0548
46.2,-54.6812,-70.0504
46.3,-54.6811,-70.045
46.4,-54.6793,-70.0423
46.5,-54.6784,-70.0429
46.6,-54.681,-70.0393
46.7,-54.6832,-70.0329
46.8,-54.6817,-70.0309
46.9,-54.6818,-70.0286
47,-54.6848,-70.0289
47.1,-54.6888,-70.03
47.2,-54.6935,-70.0256
47.3,-54.6964,-70.0233
47.4,-54.6952,-70.02
47.5,-54.6956,-70.0124
47.6,-54.6925,-70.0064
47.7,-54.6921,-70.0013
47.8,-54.6914,-69.9954
47.9,-54.6895,-69.9882
48,-54.6941,-69.987
48.1,-54.6957,-69.986
48.2,-54.6952,-69.9833
48.3,-54.7004,-69.9841
48.4,-54.6993,-69.9796
48.5,-54.7,-69.9776
48.6,-54.6982,-69.9752
48.7,-54.6967,-69.9708
48.8,-54.6977,-69.9653
48.9,-54.7001,-69.963
49,-54.701,-69.9619
49.1,-54.7029,-69.9551
49.2,-54.7,-69.9488
49.3,-54.698,-69.9442
49.4,-54.6977,-69.9375
49.5,-54.6978,-69.9335
49.6,-54.7001,-69.9308
49.7,-54.7035,-69.9262
49.8,-54.7048,-69.9227
49.9,-54.7053,-69.9168
50,-54.7068,-69.9068
50.1,-54.7091,-69.903
50.2,-54.7093,-69.8978
50.3,-54.7108,-69.894
50.4,-54.7132,-69.8914
50.5,-54.718,-69.8828
50.6,-54.717,-69.8779
50.7,-54.7188,-69.8734
50.8,-54.7217,-69.8661
50.9,-54.7264,-69.8623
51,-54.7231,-69.8579
51.1,-54.7247,-69.8555
51.2,-54.7252,-69.8537
51.3,-54.7254,-69.8444
51.4,-54.729,-69.835
51.5,-54.7308,-69.8293
51.6,-54.7322,-69.8243
51.7,-54.7298,-69.8212
51.8,-54.7296,-69.815
51.9,-54.7324,-69.8087
52,-54.731,-69.8001
52.1,-54.732,-69.7938
52.2,-54.7318,-69.7829
52.3,-54.7338,-69.7744
52.4,-54.7372,-69.7701
52.5,-54.7369,-69.7637
52.6,-54.742,-69.7586
52.7,-54.7441,-69.7547
52.8,-54.7408,-69.7483
52.9,-54.7415,-69.7389
53,-54.7467,-69.7303
53.1,-54.7475,-69.7196
53.2,-54.7504,-69.7104
53.3,-54.7459,-69.7043
53.4,-54.7457,-69.6955
53.5,-54.7488,-69.6919
53.6,-54.7476,-69.6871
53.7,-54.7467,-69.6794
53.8,-54.748,-69.6712
53.9,-54.7495,-69.6626
54,-54.7497,-69.6548
54.1,-54.7506,-69.6452
54.2,-54.7523,-69.634
54.3,-54.7543,-69.6227
54.4,-54.7574,-69.6161
54.5,-54.7586,-69.6121
54.6,-54.7618,-69.6035
54.7,-54.761,-69.5975
54.8,-54.7625,-69.5911
54.9,-54.7634,-69.5827
55,-54.7694,-69.5764
55.1,-54.7723,-69.5667
55.2,-54.776,-69.5551
55.3,-54.7793,-69.5459
55.4,-54.7821,-69.5386
55.5,-54.782,-69.5319
55.6,-54.7849,-69.5214
55.7,-54.7894,-69.511
55.8,-54.7888,-69.5036
55.9,-54.7901,-69.4933
56,-54.7883,-69.4795
56.1,-54.7902,-69.4699
56.2,-54.7923,-69.4581
56.3,-54.7925,-69.4484
56.4,-54.7941,-69.4406
56.5,-54.7947,-69.431
56.6,-54.7969,-69.4199
56.7,-54.7986,-69.4127
56.8,-54.7999,-69.4043
56.9,-54.8022,-69.3942
57,-54.8028,-69.383
57.1,-54.8016,-69.3755
57.2,-54.8053,-69.3696
57.3,-54.8054,-69.3604
57.4,-54.8081,-69.3525
57.5,-54.8093,-69.3475
57.6,-54.8121,-69.3383
57.7,-54.8189,-69.3314
57.8,-54.8139,-69.32
57.9,-54.8159,-69.3097
58,-54.8186,-69.3009
58.1,-54.8201,-69.2884
58.2,-54.8208,-69.2769
58.3,-54.8229,-69.2677
58.4,-54.8245,-69.254
58.5,-54.827,-69.2439
58.6,-54.8328,-69.2309
58.7,-54.8343,-69.2194
58.8,-54.8301,-69.2077
58.9,-54.835,-69.1929
59,-54.8371,-69.1864
59.1,-54.8393,-69.172
59.2,-54.845,-69.1616
59.3,-54.8425,-69.1519
59.4,-54.8467,-69.1394
59.5,-54.8492,-69.1249
59.6,-54.8526,-69.1138
59.7,-54.853,-69.1039
59.8,-54.8544,-69.0916
59.9,-54.8534,-69.0808
60,-54.8514,-69.0734
60.1,-54.8481,-69.0599
60.2,-54.8493,-69.0474
60.3,-54.8519,-69.0333
60.4,-54.8565,-69.021
60.5,-54.8615,-69.0098
60.6,-54.8591,-68.9979
60.7,-54.8602,-68.9817
60.8,-54.8589,-68.9676
60.9,-54.8587,-68.9547
61,-54.8558,-68.9427
61.1,-54.8589,-68.9291
61.2,-54.8581,-68.9166
61.3,-54.8554,-68.9022
61.4,-54.8542,-68.8908
61.5,-54.8524,-68.8798
61.6,-54.8563,-68.8632
61.7,-54.8552,-68.8499
61.8,-54.861,-68.8362
61.9,-54.8582,-68.8254
62,-54.8563,-68.8111
62.1,-54.8559,-68.797
62.2,-54.8551,-68.7847
62.3,-54.8556,-68.7714
62.4,-54.8603,-68.7576
62.5,-54.8578,-68.7425
62.6,-54.8606,-68.7288
62.7,-54.8581,-68.713
62.8,-54.8573,-68.6967
62.9,-54.8593,-68.6849
63,-54.8615,-68.6715
63.1,-54.8657,-68.6584
63.2,-54.8667,-68.644
63.3,-54.8675,-68.6289
63.4,-54.8688,-68.6134
63.5,-54.868,-68.599
63.6,-54.8677,-68.5845
63.7,-54.8691,-68.5697
63.8,-54.8736,-68.5547
63.9,-54.8718,-68.5399
64,-54.8715,-68.525
64.1,-54.8724,-68.5097
64.2,-54.8777,-68.4944
64.3,-54.8778,-68.4789
64.4,-54.8794,-68.4616
64.5,-54.8786,-68.4476
64.6,-54.8797,-68.4333
64.7,-54.8806,-68.4155
64.8,-54.8821,-68.4016
64.9,-54.8824,-68.3861
65,-54.885,-68.3701
65.1,-54.8866,-68.3556
65.2,-54.886,-68.3409
65.3,-54.8859,-68.3266
65.4,-54.8839,-68.3095
65.5,-54.8819,-68.2919
65.6,-54.8823,-68.2789
65.7,-54.8841,-68.2635
65.8,-54.8821,-68.2456
65.9,-54.8815,-68.2278
66,-54.8838,-68.2113
66.1,-54.8814,-68.1968
66.2,-54.8851,-68.1812
66.3,-54.8836,-68.1631
66.4,-54.8861,-68.1442
66.5,-54.884,-68.1264
66.6,-54.8869,-68.1083
66.7,-54.887,-68.0914
66.8,-54.8865,-68.0771
66.9,-54.886,-68.059
67,-54.8917,-68.0408
67.1,-54.8946,-68.0249
67.2,-54.8961,-68.0076
67.3,-54.8943,-67.9891
67.4,-54.8977,-67.9713
67.5,-54.8969,-67.9539
67.6,-54.8946,-67.937
67.7,-54.8911,-67.9182
67.8,-54.8944,-67.8986
67.9,-54.8963,-67.8816
68,-54.8967,-67.8608
68.1,-54.8974,-67.8421
68.2,-54.8956,-67.824
68.3,-54.8961,-67.8054
68.4,-54.898,-67.7868
68.5,-54.8997,-67.7663
68.6,-54.9055,-67.748
68.7,-54.9042,-67.7295
68.8,-54.9039,-67.7102
68.9,-54.9072,-67.6919
69,-54.9126,-67.6733
69.1,-54.9179,-67.6541
69.2,-54.9175,-67.632
69.3,-54.9183,-67.6124
69.4,-54.9228,-67.5931
69.5,-54.9235,-67.5734
69.6,-54.9225,-67.5524
69.7,-54.9209,-67.5338
69.8,-54.9208,-67.5122
69.9,-54.9271,-67.492
70,-54.9272,-67.4708
70.1,-54.9307,-67.4505
70.2,-54.933,-67.4279
70.3,-54.9317,-67.4058
70.4,-54.9344,-67.3836
70.5,-54.9342,-67.3623
70.6,-54.9345,-67.341
70.7,-54.9371,-67.3203
70.8,-54.9359,-67.2986
70.9,-54.9333,-67.2781
71,-54.9331,-67.2557
71.1,-54.935,-67.2346
71.2,-54.9374,-67.2132
71.3,-54.9402,-67.1924
71.4,-54.9479,-67.1693
71.5,-54.947,-67.1481
71.6,-54.9453,-67.1258
71.7,-54.9494,-67.1023
71.8,-54.9467,-67.0806
71.9,-54.9484,-67.0582
72,-54.9477,-67.0359
72.1,-54.9487,-67.012
72.2,-54.9474,-66.9888
72.3,-54.9479,-66.9664
72.4,-54.9483,-66.942
72.5,-54.9502,-66.9206
72.6,-54.9532,-66.899
72.7,-54.9576,-66.8739
72.8,-54.9587,-66.85
72.9,-54.9581,-66.825
73,-54.9609,-66.8005
73.1,-54.9589,-66.7772
73.2,-54.9556,-66.7531
73.3,-54.9514,-66.729
73.4,-54.9564,-66.7039
73.5,-54.9572,-66.6793
73.6,-54.9569,-66.6554
73.7,-54.9577,-66.6299
73.8,-54.9604,-66.6044
73.9,-54.9609,-66.5797
74,-54.963,-66.5541
74.1,-54.9653,-66.5298
74.2,-54.9675,-66.5044
74.3,-54.9701,-66.4795
74.4,-54.9685,-66.4545
74.5,-54.9674,-66.4287
74.6,-54.9693,-66.4028
74.7,-54.9741,-66.377
74.8,-54.9763,-66.3508
74.9,-54.9759,-66.3256
75,-54.973,-66.3
75.1,-54.9773,-66.2736
75.2,-54.978,-66.2478
75.3,-54.9759,-66.2214
75.4,-54.9779,-66.1951
75.5,-54.9789,-66.1686
75.6,-54.9791,-66.1415
75.7,-54.9836,-66.1153
75.8,-54.9836,-66.0892
75.9,-54.9852,-66.0615
76,-54.9896,-66.0338
76.1,-54.9867,-66.0071
76.2,-54.9871,-65.9792
76.3,-54.9847,-65.9519
76.4,-54.9821,-65.9242
76.5,-54.9828,-65.8966
76.6,-54.9849,-65.8686
76.7,-54.9866,-65.8396
76.8,-54.9883,-65.8115
76.9,-54.9916,-65.7829
77,-54.9931,-65.7541
77.1,-54.9925,-65.7257
77.2,-54.9975,-65.6961
77.3,-54.9992,-65.667
77.4,-54.993,-65.6378
77.5,-54.994,-65.6083
77.6,-54.9958,-65.5793
77.7,-55.0001,-65.5497
77.8,-55.0011,-65.5194
77.9,-55.0016,-65.4895
78,-55.002,-65.4597
78.1,-55.0035,-65.4296
78.2,-55.0017,-65.3995
78.3,-55.0017,-65.3687
78.4,-55.0004,-65.3381
78.5,-54.9959,-65.3071
78.6,-54.9973,-65.2761
78.7,-54.9974,-65.2452
78.8,-54.9975,-65.2138
78.9,-54.9966,-65.1823
79,-54.9951,-65.1505
79.1,-54.9946,-65.1188
79.2,-54.9934,-65.0868
79.3,-54.9935,-65.0547
79.4,-54.9921,-65.0223
79.5,-54.9895,-64.9899
79.6,-54.9903,-64.9572
79.7,-54.9902,-64.9244
79.8,-54.9898,-64.8914
79.9,-54.9895,-64.8582
80,-54.9894,-64.8248
80.1,-54.9934,-64.7912
80.2,-54.9942,-64.7575
80.3,-54.9943,-64.7235
80.4,-54.9868,-64.6898
80.5,-54.9823,-64.6554
80.6,-54.9821,-64.621
80.7,-54.9848,-64.5864
80.8,-54.9867,-64.5518
80.9,-54.9845,-64.5169
81,-54.9877,-64.4817
81.1,-54.9904,-64.4459
81.2,-54.9896,-64.4104
81.3,-54.9911,-64.3746
81.4,-54.9881,-64.3386
81.5,-54.9857,-64.3019
81.6,-54.988,-64.2656
81.7,-54.9908,-64.2288
81.8,-54.9926,-64.1913
81.9,-54.9938,-64.1537
82,-54.9906,-64.1157
82.1,-54.9933,-64.0777
82.2,-54.9931,-64.0401
82.3,-54.995,-64.003
82.4,-54.9963,-63.9656
82.5,-54.9941,-63.9264
82.6,-54.9961,-63.8878
82.7,-54.9937,-63.8483
82.8,-54.9953,-63.8083
82.9,-54.9947,-63.7682
83,-54.9914,-63.7283
83.1,-54.9914,-63.6885
83.2,-54.9889,-63.6492
83.3,-54.9887,-63.6087
83.4,-54.9836,-63.568
83.5,-54.9833,-63.5268
83.6,-54.9834,-63.4858
83.7,-54.9839,-63.4444
83.8,-54.9835,-63.4019
83.9,-54.9854,-63.3608
84,-54.9857,-63.3188
84.1,-54.9872,-63.2762
84.2,-54.9939,-63.2341
84.3,-54.9959,-63.1906
84.4,-54.9939,-63.1465
84.5,-54.9936,-63.1035
84.6,-54.9921,-63.0576
84.7,-54.9914,-63.0124
84.8,-54.9908,-62.9674
84.9,-54.9925,-62.9207
85,-54.9949,-62.8746
85.1,-54.9986,-62.8286
85.2,-54.9965,-62.7823
85.3,-54.9995,-62.735
85.4,-55.0005,-62.6878
85.5,-54.9968,-62.6417
85.6,-54.9973,-62.5941
85.7,-55.0033,-62.5459
85.8,-55.0021,-62.4972
85.9,-54.9969,-62.4473
86,-54.9967,-62.3988
86.1,-54.9941,-62.3508
86.2,-54.9937,-62.3009
86.3,-54.9908,-62.249
86.4,-54.9908,-62.1978
86.5,-54.9856,-62.1455
86.6,-54.9855,-62.094
86.7,-54.9839,-62.0415
86.8,-54.9848,-61.9901
86.9,-54.9843,-61.9369
87,-54.9861,-61.8849
87.1,-54.9878,-61.8292
87.2,-54.9886,-61.7737
87.3,-54.9856,-61.7178
87.4,-54.9841,-61.6591
87.5,-54.9844,-61.6023
87.6,-54.9832,-61.5471
87.7,-54.9827,-61.4866
87.8,-54.9815,-61.4272
87.9,-54.9807,-61.3671
88,-54.9815,-61.3019
88.1,-54.9808,-61.2397
88.2,-54.9824,-61.1799
88.3,-54.9826,-61.1125
88.4,-54.9863,-61.048
88.5,-54.9865,-60.9864
88.6,-54.9872,-60.9238
88.7,-54.985,-60.8552
88.8,-54.9876,-60.7863
88.9,-54.9858,-60.7202
89,-54.9869,-60.6508
89.1,-54.9873,-60.579
89.2,-54.9905,-60.5087
89.3,-54.9855,-60.434
89.4,-54.983,-60.3652
89.5,-54.9853,-60.2951
89.6,-54.986,-60.2173
89.7,-54.987,-60.1426
