time,n0v,n1v
7.1,-62.1212,-71.1564
7.2,-62.0795,-71.1113
7.3,-62.0379,-71.0668
7.4,-61.9941,-71.0284
7.5,-61.952,-70.9834
7.6,-61.9092,-70.9415
7.7,-61.865,-70.9044
7.8,-61.8218,-70.8698
7.9,-61.7784,-70.8354
8,-61.7347,-70.8026
8.1,-61.6913,-70.7635
8.2,-61.6493,-70.7261
8.3,-61.6061,-70.6895
8.4,-61.5627,-70.6515
8.5,-61.5183,-70.615
8.6,-61.4736,-70.5829
8.7,-61.4289,-70.5511
8.8,-61.3838,-70.5183
8.9,-61.3396,-70.4847
9,-61.2968,-70.454
9.1,-61.2519,-70.4221
9.2,-61.2068,-70.3903
9.3,-61.1626,-70.3567
9.4,-61.1191,-70.3287
9.5,-61.0735,-70.303
9.6,-61.0313,-70.2755
9.7,-60.9892,-70.2433
9.8,-60.9433,-70.2212
9.9,-60.8981,-70.1957
10,-60.8558,-70.1665
10.1,-60.8112,-70.1385
10.2,-60.7659,-70.11
10.3,-60.7233,-70.0825
10.4,-60.6813,-70.0585
10.5,-60.6377,-70.0363
10.6,-60.5929,-70.0151
10.7,-60.5487,-69.9917
10.8,-60.5041,-69.9712
10.9,-60.4623,-69.9483
11,-60.4197,-69.928
11.1,-60.3769,-69.9044
11.2,-60.3357,-69.8847
11.3,-60.2932,-69.8631
11.4,-60.2515,-69.8449
11.5,-60.2094,-69.8215
11.6,-60.1682,-69.7994
11.7,-60.125,-69.7777
11.8,-60.0831,-69.7615
11.9,-60.0409,-69.7437
12,-60.0015,-69.7257
12.1,-59.9614,-69.7149
12.2,-59.9183,-69.6957
12.3,-59.8794,-69.679
12.4,-59.8387,-69.6628
12.5,-59.7985,-69.6473
12.6,-59.7589,-69.6294
12.7,-59.7201,-69.6129
12.8,-59.6806,-69.5964
12.9,-59.6406,-69.58
13,-59.6015,-69.5642
13.1,-59.5637,-69.5482
13.2,-59.5231,-69.5365
13.3,-59.4829,-69.5237
13.4,-59.4427,-69.514
13.5,-59.4059,-69.4974
13.6,-59.366,-69.484
13.7,-59.3283,-69.4751
13.8,-59.2894,-69.4616
13.9,-59.2498,-69.4507
14,-59.2117,-69.4393
14.1,-59.173,-69.427
14.2,-59.1325,-69.4183
14.3,-59.0948,-69.4073
14.4,-59.059,-69.3976
14.5,-59.0178,-69.3887
14.6,-58.9785,-69.3758
14.7,-58.9408,-69.366
14.8,-58.9045,-69.3572
14.9,-58.8643,-69.3483
15,-58.8267,-69.3406
15.1,-58.7894,-69.3299
15.2,-58.7517,-69.3207
15.3,-58.7171,-69.3168
15.4,-58.6799,-69.3124
15.5,-58.6436,-69.3017
15.6,-58.6083,-69.2967
15.7,-58.5721,-69.2931
15.8,-58.5364,-69.2854
15.9,-58.5021,-69.2813
16,-58.4667,-69.271
16.1,-58.4296,-69.2645
16.2,-58.3934,-69.2584
16.3,-58.3569,-69.2539
16.4,-58.3228,-69.2472
16.5,-58.287,-69.2464
16.6,-58.2514,-69.2393
16.7,-58.2184,-69.2347
16.8,-58.1822,-69.2301
16.9,-58.1469,-69.228
17,-58.1102,-69.2259
17.1,-58.0763,-69.223
17.2,-58.0421,-69.2214
17.3,-58.0096,-69.2196
17.4,-57.9756,-69.2136
17.5,-57.9438,-69.2138
17.6,-57.9109,-69.2123
17.7,-57.8762,-69.2109
17.8,-57.8474,-69.2082
17.9,-57.815,-69.2054
18,-57.7817,-69.2052
18.1,-57.749,-69.2071
18.2,-57.7142,-69.2045
18.3,-57.688,-69.2047
18.4,-57.6592,-69.2058
18.5,-57.6267,-69.2043
18.6,-57.5938,-69.2055
18.7,-57.5622,-69.2077
18.8,-57.531,-69.209
18.9,-57.5034,-69.2084
19,-57.4722,-69.2115
19.1,-57.4398,-69.2106
19.2,-57.4103,-69.2123
19.3,-57.3797,-69.2134
19.4,-57.3474,-69.2155
19.5,-57.3164,-69.2214
19.6,-57.2831,-69.219
19.7,-57.25,-69.2171
19.8,-57.2204,-69.2209
19.9,-57.193,-69.2198
20,-57.1639,-69.2203
20.1,-57.1343,-69.2201
20.2,-57.1035,-69.2224
20.3,-57.0755,-69.2262
20.4,-57.046,-69.2309
20.5,-57.0146,-69.2293
20.6,-56.9862,-69.2296
20.7,-56.9543,-69.2327
20.8,-56.9235,-69.2342
20.9,-56.8951,-69.2353
21,-56.8714,-69.2398
21.1,-56.8387,-69.2413
21.2,-56.812,-69.2452
21.3,-56.7824,-69.2463
21.4,-56.7551,-69.2515
21.5,-56.7269,-69.2556
21.6,-56.7012,-69.2614
21.7,-56.6729,-69.2673
21.8,-56.6419,-69.2708
21.9,-56.6139,-69.2742
22,-56.5838,-69.2807
22.1,-56.556,-69.2853
22.2,-56.5263,-69.2858
22.3,-56.4952,-69.2877
22.4,-56.4664,-69.2899
22.5,-56.443,-69.2946
22.6,-56.4198,-69.3005
22.7,-56.3925,-69.3039
22.8,-56.3671,-69.3055
22.9,-56.3398,-69.3095
23,-56.3105,-69.3138
23.1,-56.2816,-69.3224
23.2,-56.2546,-69.3283
23.3,-56.2275,-69.3352
23.4,-56.2011,-69.3402
23.5,-56.1756,-69.3435
23.6,-56.1506,-69.3479
23.7,-56.1241,-69.3544
23.8,-56.0975,-69.3604
23.9,-56.0704,-69.3687
24,-56.045,-69.3717
24.1,-56.0227,-69.3725
24.2,-55.9954,-69.3797
24.3,-55.9702,-69.3885
24.4,-55.948,-69.393
24.5,-55.9238,-69.3988
24.6,-55.8982,-69.4039
24.7,-55.8725,-69.4045
24.8,-55.8487,-69.4138
24.9,-55.8222,-69.4192
25,-55.7988,-69.4268
25.1,-55.7719,-69.4298
25.2,-55.7474,-69.433
25.3,-55.7204,-69.4382
25.4,-55.6993,-69.4454
25.5,-55.677,-69.4489
25.6,-55.6534,-69.4538
25.7,-55.6323,-69.458
25.8,-55.6081,-69.4655
25.9,-55.5818,-69.4722
26,-55.5575,-69.4828
26.1,-55.5328,-69.49
26.2,-55.5097,-69.4975
26.3,-55.4861,-69.4999
26.4,-55.4605,-69.5027
26.5,-55.44,-69.508
26.6,-55.4183,-69.5133
26.7,-55.3958,-69.5167
26.8,-55.3685,-69.518
26.9,-55.3451,-69.5242
27,-55.3229,-69.531
27.1,-55.3038,-69.5359
27.2,-55.2821,-69.5407
27.3,-55.2604,-69.5492
27.4,-55.2404,-69.5559
27.5,-55.22,-69.561
27.6,-55.192,-69.5659
27.7,-55.1684,-69.572
27.8,-55.1465,-69.5762
27.9,-55.1252,-69.5821
28,-55.1044,-69.5876
28.1,-55.0862,-69.5968
28.2,-55.0635,-69.6032
28.3,-55.0463,-69.6076
28.4,-55.0241,-69.6084
28.5,-55.0067,-69.6099
28.6,-54.9847,-69.6161
28.7,-54.9631,-69.6201
28.8,-54.9426,-69.6282
28.9,-54.9178,-69.6322
29,-54.8965,-69.6383
29.1,-54.8727,-69.6432
29.2,-54.852,-69.6443
29.3,-54.833,-69.6529
29.4,-54.8088,-69.6605
29.5,-54.7899,-69.6649
29.6,-54.7702,-69.674
29.7,-54.7478,-69.6796
29.8,-54.7298,-69.6838
29.9,-54.7083,-69.6906
30,-54.6897,-69.6948
30.1,-54.6719,-69.7014
30.2,-54.6521,-69.7072
30.3,-54.6322,-69.715
30.4,-54.6081,-69.7203
30.5,-54.5905,-69.7243
30.6,-54.5688,-69.7299
30.7,-54.5513,-69.7305
30.8,-54.5305,-69.7339
30.9,-54.5095,-69.7399
31,-54.4907,-69.7438
31.1,-54.4693,-69.7491
31.2,-54.4482,-69.7569
31.3,-54.4255,-69.7609
31.4,-54.4084,-69.7667
31.5,-54.3892,-69.7712
31.6,-54.3663,-69.7757
31.7,-54.3479,-69.7831
31.8,-54.332,-69.785
31.9,-54.3168,-69.7927
32,-54.2937,-69.7965
32.1,-54.2755,-69.8018
32.2,-54.2545,-69.8062
32.3,-54.2353,-69.8116
32.4,-54.2154,-69.8161
32.5,-54.1973,-69.8234
32.6,-54.1801,-69.8277
32.7,-54.1607,-69.8325
32.8,-54.1391,-69.8379
32.9,-54.123,-69.8423
33,-54.106,-69.8451
33.1,-54.0881,-69.8489
33.2,-54.0672,-69.8574
33.3,-54.0517,-69.8641
33.4,-54.0388,-69.8706
33.5,-54.0186,-69.8772
33.6,-54.002,-69.8825
33.7,-53.9862,-69.884
33.8,-53.9692,-69.8882
33.9,-53.9494,-69.8928
34,-53.9316,-69.895
34.1,-53.9188,-69.8984
34.2,-53.905,-69.905
34.3,-53.8892,-69.9088
34.4,-53.8746,-69.9125
34.5,-53.859,-69.9213
34.6,-53.844,-69.9223
34.7,-53.8274,-69.9234
34.8,-53.8087,-69.927
34.9,-53.7886,-69.9348
35,-53.7733,-69.936
35.1,-53.7539,-69.934
35.2,-53.7356,-69.938
35.3,-53.7181,-69.9443
35.4,-53.6995,-69.9463
35.5,-53.682,-69.9491
35.6,-53.667,-69.9525
35.7,-53.6478,-69.9528
35.8,-53.6273,-69.9551
35.9,-53.6113,-69.9563
36,-53.5966,-69.9597
36.1,-53.5776,-69.9647
36.2,-53.5593,-69.9691
36.3,-53.5404,-69.9747
36.4,-53.5253,-69.9761
36.5,-53.5112,-69.9816
36.6,-53.4919,-69.9855
36.7,-53.4763,-69.9888
36.8,-53.46,-69.9948
36.9,-53.4432,-69.9999
37,-53.4303,-70.0027
37.1,-53.4086,-70.0036
37.2,-53.3977,-70.0079
37.3,-53.3815,-70.0097
37.4,-53.3697,-70.0133
37.5,-53.3504,-70.0158
37.6,-53.3285,-70.0158
37.7,-53.3106,-70.019
37.8,-53.2916,-70.0235
37.9,-53.2766,-70.0256
38,-53.2603,-70.0298
38.1,-53.2421,-70.0319
38.2,-53.224,-70.0367
38.3,-53.2092,-70.0398
38.4,-53.195,-70.0436
38.5,-53.182,-70.0458
38.6,-53.1685,-70.0444
38.7,-53.1567,-70.0459
38.8,-53.1384,-70.0464
38.9,-53.1262,-70.0474
39,-53.1129,-70.0475
39.1,-53.1014,-70.049
39.2,-53.0868,-70.0493
39.3,-53.0699,-70.0498
39.4,-53.0581,-70.0522
39.5,-53.0427,-70.054
39.6,-53.0281,-70.0544
39.7,-53.0094,-70.0553
39.8,-52.9923,-70.0548
39.9,-52.9823,-70.0557
40,-52.9658,-70.0562
40.1,-52.95,-70.0564
40.2,-52.9341,-70.0569
40.3,-52.9192,-70.054
40.4,-52.9018,-70.0573
40.5,-52.8816,-70.0625
40.6,-52.8656,-70.0688
40.7,-52.8513,-70.0698
40.8,-52.8346,-70.0718
40.9,-52.8184,-70.0716
41,-52.8086,-70.0673
41.1,-52.792,-70.0727
41.2,-52.7819,-70.0749
41.3,-52.7649,-70.076
41.4,-52.7514,-70.0778
41.5,-52.7332,-70.0832
41.6,-52.7174,-70.0856
41.7,-52.7033,-70.0854
41.8,-52.6881,-70.0872
41.9,-52.6754,-70.0845
42,-52.6572,-70.0827
42.1,-52.6424,-70.0801
42.2,-52.6312,-70.0785
42.3,-52.6194,-70.0759
42.4,-52.6047,-70.0757
42.5,-52.5904,-70.0745
42.6,-52.5746,-70.0729
42.7,-52.5569,-70.073
42.8,-52.5442,-70.0736
42.9,-52.533,-70.0784
43,-52.5171,-70.0781
43.1,-52.5103,-70.0774
43.2,-52.4984,-70.0748
43.3,-52.4838,-70.0726
43.4,-52.4659,-70.0732
43.5,-52.4444,-70.0727
43.6,-52.428,-70.077
43.7,-52.4111,-70.0769
43.8,-52.4027,-70.0772
43.9,-52.3841,-70.0806
44,-52.3726,-70.0781
44.1,-52.3589,-70.079
44.2,-52.3452,-70.0787
44.3,-52.3298,-70.0775
44.4,-52.3149,-70.0786
44.5,-52.3005,-70.0817
44.6,-52.2861,-70.0841
44.7,-52.2704,-70.0816
44.8,-52.2603,-70.0841
44.9,-52.2453,-70.079
45,-52.2336,-70.077
45.1,-52.2211,-70.0757
45.2,-52.2074,-70.0717
45.3,-52.1945,-70.0686
45.4,-52.1783,-70.0694
45.5,-52.164,-70.0666
45.6,-52.1484,-70.0607
45.7,-52.1316,-70.0605
45.8,-52.1185,-70.0605
45.9,-52.1076,-70.0599
46,-52.0931,-70.06
46.1,-52.081,-70.0548
46.2,-52.0622,-70.0504
46.3,-52.0473,-70.045
46.4,-52.0302,-70.0423
46.5,-52.0142,-70.0429
46.6,-52.0024,-70.0393
46.7,-51.9902,-70.0329
46.8,-51.9733,-70.0309
46.9,-51.9583,-70.0286
47,-51.9468,-70.0289
47.1,-51.9368,-70.03
47.2,-51.9277,-70.0256
47.3,-51.9162,-70.0233
47.4,-51.8996,-70.02
47.5,-51.8849,-70.0124
47.6,-51.8659,-70.0064
47.7,-51.8501,-70.0013
47.8,-51.8339,-69.9954
47.9,-51.8161,-69.9882
48,-51.8065,-69.987
48.1,-51.793,-69.986
48.2,-51.7768,-69.9833
48.3,-51.7679,-69.9841
48.4,-51.7509,-69.9796
48.5,-51.7362,-69.9776
48.6,-51.7181,-69.9752
48.7,-51.7004,-69.9708
48.8,-51.6858,-69.9653
48.9,-51.6729,-69.963
49,-51.658,-69.9619
49.1,-51.6444,-69.9551
49.2,-51.6246,-69.9488
49.3,-51.6057,-69.9442
49.4,-51.5889,-69.9375
49.5,-51.5725,-69.9335
49.6,-51.559,-69.9308
49.7,-51.5467,-69.9262
49.8,-51.5315,-69.9227
49.9,-51.5154,-69.9168
50,-51.5004,-69.9068
50.1,-51.4865,-69.903
50.2,-51.4696,-69.8978
50.3,-51.4545,-69.894
50.4,-51.4405,-69.8914
50.5,-51.4295,-69.8828
50.6,-51.4108,-69.8779
50.7,-51.3958,-69.8734
50.8,-51.382,-69.8661
50.9,-51.3706,-69.8623
51,-51.3486,-69.8579
51.1,-51.333,-69.8555
51.2,-51.3158,-69.8537
51.3,-51.2981,-69.8444
51.4,-51.2848,-69.835
51.5,-51.2688,-69.8293
51.6,-51.2524,-69.8243
51.7,-51.2307,-69.8212
51.8,-51.2118,-69.815
51.9,-51.1967,-69.8087
52,-51.1758,-69.8001
52.1,-51.158,-69.7938
52.2,-51.1383,-69.7829
52.3,-51.1215,-69.7744
52.4,-51.1063,-69.7701
52.5,-51.0861,-69.7637
52.6,-51.0729,-69.7586
52.7,-51.0556,-69.7547
52.8,-51.0308,-69.7483
52.9,-51.0111,-69.7389
53,-50.9975,-69.7303
53.1,-50.9775,-69.7196
53.2,-50.9603,-69.7104
53.3,-50.9327,-69.7043
53.4,-50.9109,-69.6955
53.5,-50.8931,-69.6919
53.6,-50.8692,-69.6871
53.7,-50.8454,-69.6794
53.8,-50.8244,-69.6712
53.9,-50.8032,-69.6626
54,-50.78,-69.6548
54.1,-50.7574,-69.6452
54.2,-50.7357,-69.634
54.3,-50.714,-69.6227
54.4,-50.6935,-69.6161
54.5,-50.67,-69.6121
54.6,-50.6492,-69.6035
54.7,-50.6223,-69.5975
54.8,-50.5983,-69.5911
54.9,-50.573,-69.5827
55,-50.5547,-69.5764
55.1,-50.5314,-69.5667
55.2,-50.509,-69.5551
55.3,-50.4858,-69.5459
55.4,-50.4616,-69.5386
55.5,-50.4327,-69.5319
55.6,-50.4077,-69.5214
55.7,-50.3845,-69.511
55.8,-50.3536,-69.5036
55.9,-50.3248,-69.4933
56,-50.2912,-69.4795
56.1,-50.2621,-69.4699
56.2,-50.2327,-69.4581
56.3,-50.1999,-69.4484
56.4,-50.1685,-69.4406
56.5,-50.1349,-69.431
56.6,-50.1029,-69.4199
56.7,-50.0695,-69.4127
56.8,-50.0346,-69.4043
56.9,-50.0003,-69.3942
57,-49.9628,-69.383
57.1,-49.9217,-69.3755
57.2,-49.8869,-69.3696
57.3,-49.8458,-69.3604
57.4,-49.8075,-69.3525
57.5,-49.7659,-69.3475
57.6,-49.7258,-69.3383
57.7,-49.6905,-69.3314
57.8,-49.6363,-69.32
57.9,-49.5914,-69.3097
58,-49.546,-69.3009
58.1,-49.4976,-69.2884
58.2,-49.4465,-69.2769
58.3,-49.3959,-69.2677
58.4,-49.3429,-69.254
58.5,-49.2895,-69.2439
58.6,-49.2396,-69.2309
58.7,-49.1812,-69.2194
58.8,-49.112,-69.2077
58.9,-49.0548,-69.1929
59,-48.9909,-69.1864
59.1,-48.9248,-69.172
59.2,-48.862,-69.1616
59.3,-48.7834,-69.1519
59.4,-48.7126,-69.1394
59.5,-48.6363,-69.1249
59.6,-48.558,-69.1138
59.7,-48.4717,-69.1039
59.8,-48.3833,-69.0916
59.9,-48.287,-69.0808
60,-48.1848,-69.0734
60.1,-48.0754,-69.0599
60.2,-47.9683,-69.0474
60.3,-47.8578,-69.0333
60.4,-47.745,-69.021
60.5,-47.6267,-69.0098
60.6,-47.4892,-68.9979
60.7,-47.3503,-68.9817
60.8,-47.1991,-68.9676
60.9,-47.0406,-68.9547
61,-46.8677,-68.9427
61.1,-46.6943,-68.9291
61.2,-46.5017,-68.9166
61.3,-46.2923,-68.9022
61.4,-46.0706,-68.8908
61.5,-45.8308,-68.8798
61.6,-45.5827,-68.8632
61.7,-45.3038,-68.8499
61.8,-45.0147,-68.8362
61.9,-44.6815,-68.8254
62,-44.3185,-68.8111
62.1,-43.9217,-68.797
62.2,-43.4815,-68.7847
62.3,-42.9937,-68.7714
62.4,-42.4553,-68.7576
62.5,-41.8295,-68.7425
62.6,-41.1285,-68.7288
62.7,-40.3073,-68.713
62.8,-39.3542,-68.6967
62.9,-38.2341,-68.6849
63,-36.8871,-68.6715
63.1,-35.2398,-68.6584
63.2,-33.1588,-68.644
63.3,-30.4601,-68.6289
63.4,-26.818,-68.6134
63.5,-21.6151,-68.599
63.6,-13.6618,-68.5844
63.7,-0.714436,-68.5585
63.8,19.3594,-68.3615
63.9,40.2865,-68.1455
64,49.4186,-67.932
64.1,50.7791,-67.7208
64.2,50.325,-67.5121
64.3,49.3338,-67.3056
64.4,47.8966,-67.1004
64.5,46.1041,-66.8995
64.6,43.9182,-66.7006
64.7,41.3805,-66.502
64.8,38.5231,-66.3073
64.9,35.3804,-66.1139
65,32.0067,-65.9223
65.1,28.4426,-65.7328
65.2,24.7313,-65.545
65.3,20.9311,-65.3589
65.4,17.1075,-65.1741
65.5,13.2766,-64.9909
65.6,9.48672,-64.809
65.7,5.77974,-64.6286
65.8,2.21271,-64.4498
65.9,-1.22661,-64.2726
66,-4.52386,-64.0975
66.1,-7.65353,-63.9256
66.2,-10.7098,-63.7594
66.3,-13.6701,-63.6001
66.4,-16.6579,-63.4475
66.5,-19.7142,-63.3004
66.6,-22.9845,-63.1594
66.7,-26.5775,-63.0232
66.8,-30.6784,-62.8905
66.9,-35.4921,-62.7654
67,-41.2114,-62.645
67.1,-47.7953,-62.5274
67.2,-54.7384,-62.4151
67.3,-61.127,-62.3079
67.4,-66.3475,-62.2039
67.5,-70.3724,-62.1031
67.6,-73.4228,-62.0054
67.7,-75.7182,-61.9128
67.8,-77.4286,-61.8242
67.9,-78.6993,-61.7357
68,-79.6358,-61.6542
68.1,-80.3132,-61.5731
68.2,-80.7963,-61.4937
68.3,-81.1207,-61.4173
68.4,-81.3216,-61.3432
68.5,-81.4266,-61.2736
68.6,-81.4483,-61.2031
68.7,-81.4197,-61.1347
68.8,-81.3383,-61.0694
68.9,-81.2095,-61.0041
69,-81.0433,-60.9408
69.1,-80.8493,-60.8799
69.2,-80.6404,-60.8248
69.3,-80.4099,-60.7672
69.4,-80.1573,-60.7104
69.5,-79.8968,-60.6553
69.6,-79.6272,-60.6034
69.7,-79.349,-60.5484
69.8,-79.0607,-60.4995
69.9,-78.7575,-60.449
70,-78.4584,-60.4011
70.1,-78.1513,-60.3523
70.2,-77.8435,-60.3083
70.3,-77.5391,-60.2642
70.4,-77.2291,-60.2208
70.5,-76.9229,-60.1763
70.6,-76.617,-60.1321
70.7,-76.3099,-60.0868
70.8,-76.0093,-60.0442
70.9,-75.7126,-59.9989
71,-75.4162,-59.9582
71.1,-75.1211,-59.9147
71.2,-74.8291,-59.8715
71.3,-74.5411,-59.8274
71.4,-74.2528,-59.7884
71.5,-73.9773,-59.7446
71.6,-73.7074,-59.7035
71.7,-73.4372,-59.6653
71.8,-73.1779,-59.6222
71.9,-72.9202,-59.5808
72,-72.6694,-59.5386
72.1,-72.4227,-59.5004
72.2,-72.183,-59.4599
72.3,-71.9472,-59.4165
72.4,-71.717,-59.3785
72.5,-71.4911,-59.3314
72.6,-71.2698,-59.2837
72.7,-71.0531,-59.2458
72.8,-70.8438,-59.2038
72.9,-70.6407,-59.1647
73,-70.4408,-59.1231
73.1,-70.2487,-59.077
73.2,-70.0621,-59.0325
73.3,-69.8808,-58.9868
73.4,-69.6998,-58.9434
73.5,-69.5255,-58.8976
73.6,-69.3564,-58.8483
73.7,-69.1913,-58.8031
73.8,-69.03,-58.7572
73.9,-68.8739,-58.707
74,-68.7214,-58.6586
74.1,-68.5731,-58.6036
74.2,-68.4288,-58.5515
74.3,-68.2885,-58.4955
74.4,-68.1533,-58.4384
74.5,-68.0217,-58.3826
74.6,-67.8929,-58.3256
74.7,-67.7667,-58.2664
74.8,-67.6448,-58.2067
74.9,-67.5269,-58.1395
75,-67.4128,-58.0721
75.1,-67.3002,-58.0062
75.2,-67.1914,-57.9346
75.3,-67.0862,-57.8632
75.4,-66.983,-57.788
75.5,-66.8828,-57.7107
75.6,-66.7854,-57.6337
75.7,-66.6899,-57.5477
75.8,-66.5977,-57.4564
75.9,-66.5077,-57.3717
76,-66.4196,-57.2835
76.1,-66.3349,-57.1827
76.2,-66.252,-57.0857
76.3,-66.1715,-56.9787
76.4,-66.0931,-56.8697
76.5,-66.0164,-56.7523
76.6,-65.9414,-56.6321
76.7,-65.8684,-56.5137
76.8,-65.7972,-56.3791
76.9,-65.7276,-56.2409
77,-65.6599,-56.0954
77.1,-65.5939,-55.9333
77.2,-65.5293,-55.7747
77.3,-65.4663,-55.5959
77.4,-65.4052,-55.4049
77.5,-65.3453,-55.1993
77.6,-65.2866,-54.9666
77.7,-65.2293,-54.7204
77.8,-65.1734,-54.4599
77.9,-65.1187,-54.1612
78,-65.0652,-53.8193
78.1,-65.0129,-53.4367
78.2,-64.9617,-52.9892
78.3,-64.9116,-52.4772
78.4,-64.8626,-51.8524
78.5,-64.8145,-51.075
78.6,-64.7675,-50.0368
78.7,-64.7214,-48.4968
78.8,-64.6763,-45.8095
78.9,-64.632,-36.9706
79,-64.6024,46.1782
79.1,-64.6795,51.0241
79.2,-64.8428,43.7808
79.3,-65.0585,35.349
79.4,-65.3034,27.9316
79.5,-65.5616,21.7921
79.6,-65.8221,16.7469
79.7,-66.0783,12.434
79.8,-66.3256,8.65926
79.9,-66.5612,5.22537
80,-66.7833,2.01844
80.1,-66.9893,-1.01871
80.2,-67.1791,-3.97953
80.3,-67.3515,-6.84975
80.4,-67.5087,-9.82376
80.5,-67.6492,-12.7934
80.6,-67.7737,-16.0493
80.7,-67.8837,-19.9005
80.8,-67.9813,-25.224
80.9,-68.0684,-34.2875
81,-68.143,-47.15
81.1,-68.2079,-56.8752
81.2,-68.2646,-62.8715
81.3,-68.3122,-66.5883
81.4,-68.3534,-68.947
81.5,-68.3871,-70.4754
81.6,-68.4126,-71.4719
81.7,-68.4317,-72.1276
81.8,-68.4455,-72.5582
81.9,-68.4543,-72.8341
82,-68.4597,-73.0046
82.1,-68.4586,-73.099
82.2,-68.4544,-73.1353
82.3,-68.4457,-73.1304
82.4,-68.4336,-73.1003
82.5,-68.4195,-73.0642
82.6,-68.401,-73.0083
82.7,-68.3813,-72.9479
82.8,-68.3576,-72.8825
82.9,-68.3322,-72.8109
83,-68.3056,-72.7333
83.1,-68.2759,-72.6512
83.2,-68.2451,-72.5632
83.3,-68.2119,-72.479
83.4,-68.1786,-72.394
83.5,-68.1423,-72.31
83.6,-68.1045,-72.2233
83.7,-68.0655,-72.1369
83.8,-68.0255,-72.0547
83.9,-67.9839,-71.9648
84,-67.9417,-71.8784
84.1,-67.8985,-71.7929
84.2,-67.8529,-71.7053
84.3,-67.808,-71.6218
84.4,-67.7637,-71.5397
84.5,-67.7183,-71.4531
84.6,-67.6726,-71.3756
84.7,-67.6262,-71.2947
84.8,-67.5793,-71.2126
84.9,-67.5314,-71.1351
85,-67.483,-71.0548
85.1,-67.434,-70.9738
85.2,-67.3861,-70.8927
85.3,-67.3367,-70.8138
85.4,-67.2876,-70.7339
85.5,-67.2393,-70.6509
85.6,-67.1899,-70.5708
85.7,-67.1392,-70.4918
85.8,-67.0899,-70.4132
85.9,-67.0413,-70.3365
86,-66.9915,-70.2566
86.1,-66.9422,-70.1751
86.2,-66.8923,-70.0969
86.3,-66.8428,-70.022
86.4,-66.7928,-69.9451
86.5,-66.7436,-69.8697
86.6,-66.6935,-69.7924
86.7,-66.6437,-69.7163
86.8,-66.5934,-69.638
86.9,-66.5434,-69.5619
87,-66.4932,-69.4839
87.1,-66.443,-69.4105
87.2,-66.393,-69.3365
87.3,-66.3436,-69.2625
87.4,-66.2941,-69.1915
87.5,-66.2444,-69.1175
87.6,-66.195,-69.0412
87.7,-66.1456,-68.9707
87.8,-66.0964,-68.8982
87.9,-66.0472,-68.826
88,-65.998,-68.7587
88.1,-65.9491,-68.6876
88.2,-65.9,-68.6136
88.3,-65.8512,-68.5464
88.4,-65.8023,-68.4758
88.5,-65.7539,-68.4022
88.6,-65.7055,-68.329
88.7,-65.6574,-68.2602
88.8,-65.6093,-68.191
88.9,-65.5615,-68.1193
89,-65.5137,-68.0494
89.1,-65.4661,-67.9806
89.2,-65.4186,-67.9103
89.3,-65.3715,-67.8423
89.4,-65.3245,-67.77
89.5,-65.2775,-67.6982
89.6,-65.2307,-67.6302
89.7,-65.1841,-67.5601
89.8,-65.1376,-67.4885
