time,n0v,n1v
9.3,-55.5685,-70.3567
9.4,-55.568,-70.3287
9.5,-55.5627,-70.303
9.6,-55.5648,-70.2755
9.7,-55.5674,-70.2433
9.8,-55.5606,-70.2212
9.9,-55.5553,-70.1957
10,-55.5565,-70.1665
10.1,-55.5521,-70.1385
10.2,-55.5458,-70.11
10.3,-55.5453,-70.0825
10.4,-55.546,-70.0585
10.5,-55.5427,-70.0363
10.6,-55.5366,-70.0151
10.7,-55.5317,-69.9917
10.8,-55.5254,-69.9712
10.9,-55.5247,-69.9483
11,-55.522,-69.928
11.1,-55.5185,-69.9044
11.2,-55.5183,-69.8847
11.3,-55.515,-69.8631
11.4,-55.513,-69.8449
11.5,-55.5099,-69.8215
11.6,-55.5084,-69.7994
11.7,-55.5027,-69.7777
11.8,-55.4991,-69.7615
11.9,-55.4947,-69.7437
12,-55.4954,-69.7257
12.1,-55.4944,-69.7149
12.2,-55.4875,-69.6957
12.3,-55.4881,-69.679
12.4,-55.4851,-69.6628
12.5,-55.483,-69.6473
12.6,-55.4814,-69.6294
12.7,-55.481,-69.6129
12.8,-55.4793,-69.5964
12.9,-55.4764,-69.58
13,-55.4747,-69.5642
13.1,-55.4751,-69.5482
13.2,-55.4704,-69.5365
13.3,-55.466,-69.5237
13.4,-55.4614,-69.514
13.5,-55.4622,-69.4974
13.6,-55.4577,-69.484
13.7,-55.4565,-69.4751
13.8,-55.4531,-69.4616
13.9,-55.4481,-69.4507
14,-55.4455,-69.4393
14.1,-55.4415,-69.427
14.2,-55.4343,-69.4183
14.3,-55.4316,-69.4073
14.4,-55.4314,-69.3976
14.5,-55.4225,-69.3887
14.6,-55.4162,-69.3758
14.7,-55.4122,-69.366
14.8,-55.4102,-69.3572
14.9,-55.4017,-69.3483
15,-55.3971,-69.3406
15.1,-55.3926,-69.3299
15.2,-55.3873,-69.3207
15.3,-55.3866,-69.3168
15.4,-55.3815,-69.3124
15.5,-55.3777,-69.3017
15.6,-55.3751,-69.2967
15.7,-55.3711,-69.2931
15.8,-55.3675,-69.2854
15.9,-55.3658,-69.2813
16,-55.3622,-69.271
16.1,-55.3559,-69.2645
16.2,-55.3507,-69.2584
16.3,-55.345,-69.2539
16.4,-55.3424,-69.2472
16.5,-55.3371,-69.2464
16.6,-55.3319,-69.2393
16.7,-55.3303,-69.2347
16.8,-55.324,-69.2301
16.9,-55.3186,-69.228
17,-55.3111,-69.2259
17.1,-55.3073,-69.223
17.2,-55.3029,-69.2214
17.3,-55.3006,-69.2196
17.4,-55.2962,-69.2136
17.5,-55.2945,-69.2138
17.6,-55.2912,-69.2123
17.7,-55.2852,-69.2109
17.8,-55.2871,-69.2082
17.9,-55.2839,-69.2054
18,-55.2795,-69.2052
18.1,-55.2755,-69.2071
18.2,-55.2687,-69.2045
18.3,-55.2732,-69.2047
18.4,-55.2741,-69.2058
18.5,-55.2699,-69.2043
18.6,-55.2651,-69.2055
18.7,-55.2619,-69.2077
18.8,-55.259,-69.209
18.9,-55.2606,-69.2084
19,-55.2574,-69.2115
19.1,-55.2526,-69.2106
19.2,-55.2513,-69.2123
19.3,-55.2485,-69.2134
19.4,-55.2432,-69.2155
19.5,-55.2396,-69.2214
19.6,-55.2329,-69.219
19.7,-55.2262,-69.2171
19.8,-55.2238,-69.2209
19.9,-55.2239,-69.2198
20,-55.2218,-69.2203
20.1,-55.219,-69.2201
20.2,-55.2145,-69.2224
20.3,-55.2134,-69.2262
20.4,-55.2104,-69.2309
20.5,-55.2047,-69.2293
20.6,-55.2026,-69.2296
20.7,-55.1962,-69.2327
20.8,-55.1909,-69.2342
20.9,-55.1883,-69.2353
21,-55.1914,-69.2398
21.1,-55.1835,-69.2413
21.2,-55.1827,-69.2452
21.3,-55.1783,-69.2463
21.4,-55.1764,-69.2515
21.5,-55.1734,-69.2556
21.6,-55.1733,-69.2614
21.7,-55.17,-69.2673
21.8,-55.1632,-69.2708
21.9,-55.1601,-69.2742
22,-55.1542,-69.2807
22.1,-55.1509,-69.2853
22.2,-55.1453,-69.2858
22.3,-55.1379,-69.2877
22.4,-55.1331,-69.2899
22.5,-55.1344,-69.2946
22.6,-55.1358,-69.3005
22.7,-55.1324,-69.3039
22.8,-55.1311,-69.3055
22.9,-55.1274,-69.3095
23,-55.1215,-69.3138
23.1,-55.1158,-69.3224
23.2,-55.1123,-69.3283
23.3,-55.1084,-69.3352
23.4,-55.1053,-69.3402
23.5,-55.103,-69.3435
23.6,-55.1013,-69.3479
23.7,-55.0977,-69.3544
23.8,-55.094,-69.3604
23.9,-55.0895,-69.3687
24,-55.0869,-69.3717
24.1,-55.0876,-69.3725
24.2,-55.0827,-69.3797
24.3,-55.08,-69.3885
24.4,-55.0806,-69.393
24.5,-55.0788,-69.3988
24.6,-55.0755,-69.4039
24.7,-55.072,-69.4045
24.8,-55.0704,-69.4138
24.9,-55.0657,-69.4192
25,-55.0645,-69.4268
25.1,-55.0592,-69.4298
25.2,-55.0566,-69.433
25.3,-55.0511,-69.4382
25.4,-55.0518,-69.4454
25.5,-55.0512,-69.4489
25.6,-55.0492,-69.4538
25.7,-55.0496,-69.458
25.8,-55.0469,-69.4655
25.9,-55.0418,-69.4722
26,-55.0386,-69.4828
26.1,-55.035,-69.49
26.2,-55.033,-69.4975
26.3,-55.0304,-69.4999
26.4,-55.0255,-69.5027
26.5,-55.0261,-69.508
26.6,-55.0252,-69.5133
26.7,-55.0235,-69.5167
26.8,-55.0166,-69.518
26.9,-55.0138,-69.5242
27,-55.0121,-69.531
27.1,-55.0135,-69.5359
27.2,-55.0122,-69.5407
27.3,-55.0109,-69.5492
27.4,-55.0112,-69.5559
27.5,-55.011,-69.561
27.6,-55.003,-69.5659
27.7,-54.9994,-69.572
27.8,-54.9976,-69.5762
27.9,-54.9961,-69.5821
28,-54.9952,-69.5876
28.1,-54.9968,-69.5968
28.2,-54.9938,-69.6032
28.3,-54.9963,-69.6076
28.4,-54.9938,-69.6084
28.5,-54.9959,-69.6099
28.6,-54.9935,-69.6161
28.7,-54.9913,-69.6201
28.8,-54.9901,-69.6282
28.9,-54.9846,-69.6322
29,-54.9826,-69.6383
29.1,-54.978,-69.6432
29.2,-54.9765,-69.6443
29.3,-54.9765,-69.6529
29.4,-54.9714,-69.6605
29.5,-54.9713,-69.6649
29.6,-54.9705,-69.674
29.7,-54.967,-69.6796
29.8,-54.9677,-69.6838
29.9,-54.9649,-69.6906
30,-54.965,-69.6948
30.1,-54.9657,-69.7014
30.2,-54.9645,-69.7072
30.3,-54.963,-69.715
30.4,-54.9575,-69.7203
30.5,-54.9581,-69.7243
30.6,-54.9549,-69.7299
30.7,-54.9555,-69.7305
30.8,-54.953,-69.7339
30.9,-54.9502,-69.7399
31,-54.9495,-69.7438
31.1,-54.9462,-69.7491
31.2,-54.9432,-69.7569
31.3,-54.9386,-69.7609
31.4,-54.9393,-69.7667
31.5,-54.938,-69.7712
31.6,-54.933,-69.7757
31.7,-54.9323,-69.7831
31.8,-54.9339,-69.785
31.9,-54.9362,-69.7927
32,-54.931,-69.7965
32.1,-54.9303,-69.8018
32.2,-54.927,-69.8062
32.3,-54.9252,-69.8116
32.4,-54.9228,-69.8161
32.5,-54.9221,-69.8234
32.6,-54.9221,-69.8277
32.7,-54.9201,-69.8325
32.8,-54.916,-69.8379
32.9,-54.9168,-69.8423
33,-54.9169,-69.8451
33.1,-54.9161,-69.8489
33.2,-54.9125,-69.8574
33.3,-54.9138,-69.8641
33.4,-54.9174,-69.8706
33.5,-54.9143,-69.8772
33.6,-54.9145,-69.8825
33.7,-54.9153,-69.884
33.8,-54.915,-69.8882
33.9,-54.9121,-69.8928
34,-54.911,-69.895
34.1,-54.9144,-69.8984
34.2,-54.9169,-69.905
34.3,-54.9175,-69.9088
34.4,-54.9191,-69.9125
34.5,-54.9198,-69.9213
34.6,-54.9209,-69.9223
34.7,-54.9206,-69.9234
34.8,-54.9183,-69.927
34.9,-54.9147,-69.9348
35,-54.9154,-69.936
35.1,-54.9124,-69.934
35.2,-54.9104,-69.938
35.3,-54.909,-69.9443
35.4,-54.9066,-69.9463
35.5,-54.9052,-69.9491
35.6,-54.906,-69.9525
35.7,-54.903,-69.9528
35.8,-54.8989,-69.9551
35.9,-54.8987,-69.9563
36,-54.8996,-69.9597
36.1,-54.8968,-69.9647
36.2,-54.8944,-69.9691
36.3,-54.8916,-69.9747
36.4,-54.8921,-69.9761
36.5,-54.8934,-69.9816
36.6,-54.8902,-69.9855
36.7,-54.8902,-69.9888
36.8,-54.8895,-69.9948
36.9,-54.8883,-69.9999
37,-54.8906,-70.0027
37.1,-54.8851,-70.0036
37.2,-54.889,-70.0079
37.3,-54.8883,-70.0097
37.4,-54.8914,-70.0133
37.5,-54.8879,-70.0158
37.6,-54.8822,-70.0158
37.7,-54.8798,-70.019
37.8,-54.8766,-70.0235
37.9,-54.8768,-70.0256
38,-54.8758,-70.0298
38.1,-54.8733,-70.0319
38.2,-54.8708,-70.0367
38.3,-54.8711,-70.0398
38.4,-54.872,-70.0436
38.5,-54.8738,-70.0458
38.6,-54.8752,-70.0444
38.7,-54.878,-70.0459
38.8,-54.8752,-70.0464
38.9,-54.8775,-70.0474
39,-54.879,-70.0475
39.1,-54.8818,-70.049
39.2,-54.8821,-70.0493
39.3,-54.8802,-70.0498
39.4,-54.8827,-70.0522
39.5,-54.8822,-70.054
39.6,-54.8822,-70.0544
39.7,-54.8789,-70.0553
39.8,-54.8768,-70.0548
39.9,-54.8807,-70.0557
40,-54.8792,-70.0562
40.1,-54.8781,-70.0564
40.2,-54.877,-70.0569
40.3,-54.8768,-70.054
40.4,-54.8744,-70.0573
40.5,-54.8697,-70.0625
40.6,-54.8684,-70.0688
40.7,-54.8687,-70.0698
40.8,-54.8669,-70.0718
40.9,-54.8656,-70.0716
41,-54.8695,-70.0673
41.1,-54.8678,-70.0727
41.2,-54.8716,-70.0749
41.3,-54.8695,-70.076
41.4,-54.8703,-70.0778
41.5,-54.8672,-70.0832
41.6,-54.8661,-70.0856
41.7,-54.8664,-70.0854
41.8,-54.8657,-70.0872
41.9,-54.8673,-70.0845
42,-54.8641,-70.0827
42.1,-54.8639,-70.0801
42.2,-54.8665,-70.0785
42.3,-54.8687,-70.0759
42.4,-54.8685,-70.0757
42.5,-54.8685,-70.0745
42.6,-54.8674,-70.0729
42.7,-54.8646,-70.073
42.8,-54.866,-70.0736
42.9,-54.8686,-70.0784
43,-54.8673,-70.0781
43.1,-54.8734,-70.0774
43.2,-54.8754,-70.0748
43.3,-54.875,-70.0726
43.4,-54.8721,-70.0732
43.5,-54.8661,-70.0727
43.6,-54.8644,-70.077
43.7,-54.8623,-70.0769
43.8,-54.8671,-70.0772
43.9,-54.8638,-70.0806
44,-54.866,-70.0781
44.1,-54.8666,-70.079
44.2,-54.8671,-70.0787
44.3,-54.8663,-70.0775
44.4,-54.8659,-70.0786
44.5,-54.8658,-70.0817
44.6,-54.8658,-70.0841
44.7,-54.8647,-70.0816
44.8,-54.8682,-70.0841
44.9,-54.8677,-70.079
45,-54.8698,-70.077
45.1,-54.8714,-70.0757
45.2,-54.8718,-70.0717
45.3,-54.873,-70.0686
45.4,-54.8716,-70.0694
45.5,-54.8716,-70.0666
45.6,-54.8707,-70.0607
45.7,-54.8687,-70.0605
45.8,-54.8698,-70.0605
45.9,-54.8726,-70.0599
46,-54.8726,-70.06
46.1,-54.8745,-70.0548
46.2,-54.871,-70.0504
46.3,-54.8707,-70.045
46.4,-54.8687,-70.0423
46.5,-54.8676,-70.0429
46.6,-54.8698,-70.0393
46.7,-54.8718,-70.0329
46.8,-54.87,-70.0309
46.9,-54.8698,-70.0286
47,-54.8724,-70.0289
47.1,-54.8761,-70.03
47.2,-54.8805,-70.0256
47.3,-54.883,-70.0233
47.4,-54.8815,-70.02
47.5,-54.8815,-70.0124
47.6,-54.8781,-70.0064
47.7,-54.8774,-70.0013
47.8,-54.8764,-69.9954
47.9,-54.8742,-69.9882
48,-54.8783,-69.987
48.1,-54.8795,-69.986
48.2,-54.8787,-69.9833
48.3,-54.8834,-69.9841
48.4,-54.882,-69.9796
48.5,-54.8823,-69.9776
48.6,-54.8801,-69.9752
48.7,-54.8782,-69.9708
48.8,-54.8788,-69.9653
48.9,-54.8807,-69.963
49,-54.8812,-69.9619
49.1,-54.8827,-69.9551
49.2,-54.8795,-69.9488
49.3,-54.8771,-69.9442
49.4,-54.8763,-69.9375
49.5,-54.876,-69.9335
49.6,-54.8778,-69.9308
49.7,-54.8807,-69.9262
49.8,-54.8815,-69.9227
49.9,-54.8816,-69.9168
50,-54.8826,-69.9068
50.1,-54.8844,-69.903
50.2,-54.8841,-69.8978
50.3,-54.8851,-69.894
50.4,-54.8871,-69.8914
50.5,-54.8913,-69.8828
50.6,-54.8898,-69.8779
50.7,-54.8911,-69.8734
50.8,-54.8934,-69.8661
50.9,-54.8975,-69.8623
51,-54.8937,-69.8579
51.1,-54.8948,-69.8555
51.2,-54.8948,-69.8537
51.3,-54.8945,-69.8444
51.4,-54.8976,-69.835
51.5,-54.8987,-69.8293
51.6,-54.8996,-69.8243
51.7,-54.8967,-69.8212
51.8,-54.896,-69.815
51.9,-54.8982,-69.8087
52,-54.8962,-69.8001
52.1,-54.8967,-69.7938
52.2,-54.8959,-69.7829
52.3,-54.8974,-69.7744
52.4,-54.9002,-69.7701
52.5,-54.8993,-69.7637
52.6,-54.9038,-69.7586
52.7,-54.9053,-69.7547
52.8,-54.9015,-69.7483
52.9,-54.9016,-69.7389
53,-54.9061,-69.7303
53.1,-54.9063,-69.7196
53.2,-54.9086,-69.7104
53.3,-54.9036,-69.7043
53.4,-54.9028,-69.6955
53.5,-54.9053,-69.6919
53.6,-54.9035,-69.6871
53.7,-54.902,-69.6794
53.8,-54.9028,-69.6712
53.9,-54.9036,-69.6626
54,-54.9032,-69.6548
54.1,-54.9035,-69.6452
54.2,-54.9046,-69.634
54.3,-54.906,-69.6227
54.4,-54.9085,-69.6161
54.5,-54.909,-69.6121
54.6,-54.9116,-69.6035
54.7,-54.9102,-69.5975
54.8,-54.911,-69.5911
54.9,-54.9113,-69.5827
55,-54.9166,-69.5764
55.1,-54.9188,-69.5667
55.2,-54.9218,-69.5551
55.3,-54.9245,-69.5459
55.4,-54.9267,-69.5386
55.5,-54.9259,-69.5319
55.6,-54.9282,-69.5214
55.7,-54.932,-69.511
55.8,-54.9308,-69.5036
55.9,-54.9313,-69.4933
56,-54.929,-69.4795
56.1,-54.9302,-69.4699
56.2,-54.9317,-69.4581
56.3,-54.9312,-69.4484
56.4,-54.9322,-69.4406
56.5,-54.9321,-69.431
56.6,-54.9336,-69.4199
56.7,-54.9347,-69.4127
56.8,-54.9353,-69.4043
56.9,-54.9369,-69.3942
57,-54.9369,-69.383
57.1,-54.9351,-69.3755
57.2,-54.9381,-69.3696
57.3,-54.9376,-69.3604
57.4,-54.9396,-69.3525
57.5,-54.9401,-69.3475
57.6,-54.9423,-69.3383
57.7,-54.9483,-69.3314
57.8,-54.9428,-69.32
57.9,-54.9441,-69.3097
58,-54.946,-69.3009
58.1,-54.9469,-69.2884
58.2,-54.947,-69.2769
58.3,-54.9484,-69.2677
58.4,-54.9493,-69.254
58.5,-54.9511,-69.2439
58.6,-54.9563,-69.2309
58.7,-54.9571,-69.2194
58.8,-54.9523,-69.2077
58.9,-54.9565,-69.1929
59,-54.9579,-69.1864
59.1,-54.9594,-69.172
59.2,-54.9645,-69.1616
59.3,-54.9613,-69.1519
59.4,-54.9648,-69.1394
59.5,-54.9667,-69.1249
59.6,-54.9693,-69.1138
59.7,-54.9691,-69.1039
59.8,-54.9698,-69.0916
59.9,-54.9682,-69.0808
60,-54.9656,-69.0734
60.1,-54.9617,-69.0599
60.2,-54.9622,-69.0474
60.3,-54.9641,-69.0333
60.4,-54.9681,-69.021
60.5,-54.9724,-69.0098
60.6,-54.9694,-68.9979
60.7,-54.9698,-68.9817
60.8,-54.9679,-68.9676
60.9,-54.967,-68.9547
61,-54.9636,-68.9427
61.1,-54.966,-68.9291
61.2,-54.9646,-68.9166
61.3,-54.9613,-68.9022
61.4,-54.9595,-68.8908
61.5,-54.9571,-68.8798
61.6,-54.9604,-68.8632
61.7,-54.9586,-68.8499
61.8,-54.9638,-68.8362
61.9,-54.9605,-68.8254
62,-54.958,-68.8111
62.1,-54.957,-68.797
62.2,-54.9556,-68.7847
62.3,-54.9555,-68.7714
62.4,-54.9595,-68.7576
62.5,-54.9565,-68.7425
62.6,-54.9586,-68.7288
62.7,-54.9556,-68.713
62.8,-54.9541,-68.6967
62.9,-54.9555,-68.6849
63,-54.9571,-68.6715
63.1,-54.9607,-68.6584
63.2,-54.9612,-68.644
63.3,-54.9614,-68.6289
63.4,-54.9621,-68.6134
63.5,-54.9607,-68.599
63.6,-54.9598,-68.5845
63.7,-54.9606,-68.5697
63.8,-54.9645,-68.5547
63.9,-54.9621,-68.5399
64,-54.9612,-68.525
64.1,-54.9616,-68.5097
64.2,-54.9663,-68.4944
64.3,-54.9658,-68.4789
64.4,-54.9669,-68.4616
64.5,-54.9655,-68.4476
64.6,-54.9661,-68.4333
64.7,-54.9664,-68.4155
64.8,-54.9673,-68.4016
64.9,-54.967,-68.3861
65,-54.969,-68.3701
65.1,-54.9701,-68.3556
65.2,-54.969,-68.3409
65.3,-54.9683,-68.3266
65.4,-54.9657,-68.3095
65.5,-54.9633,-68.2919
65.6,-54.9632,-68.2789
65.7,-54.9644,-68.2635
65.8,-54.9618,-68.2456
65.9,-54.9607,-68.2278
66,-54.9625,-68.2113
66.1,-54.9596,-68.1968
66.2,-54.9627,-68.1812
66.3,-54.9607,-68.1631
66.4,-54.9626,-68.1442
66.5,-54.9601,-68.1264
66.6,-54.9625,-68.1083
66.7,-54.962,-68.0914
66.8,-54.9611,-68.0771
66.9,-54.96,-68.059
67,-54.9652,-68.0408
67.1,-54.9676,-68.0249
67.2,-54.9685,-68.0076
67.3,-54.9662,-67.9891
67.4,-54.9691,-67.9713
67.5,-54.9678,-67.9539
67.6,-54.9651,-67.937
67.7,-54.9611,-67.9182
67.8,-54.9639,-67.8986
67.9,-54.9653,-67.8816
68,-54.9652,-67.8608
68.1,-54.9654,-67.8421
68.2,-54.9632,-67.824
68.3,-54.9631,-67.8054
68.4,-54.9646,-67.7868
68.5,-54.9658,-67.7663
68.6,-54.9711,-67.748
68.7,-54.9693,-67.7295
68.8,-54.9685,-67.7102
68.9,-54.9713,-67.6919
69,-54.9762,-67.6733
69.1,-54.981,-67.6541
69.2,-54.9802,-67.632
69.3,-54.9805,-67.6124
69.4,-54.9846,-67.5931
69.5,-54.9848,-67.5734
69.6,-54.9834,-67.5524
69.7,-54.9813,-67.5338
69.8,-54.9808,-67.5122
69.9,-54.9866,-67.492
70,-54.9862,-67.4708
70.1,-54.9893,-67.4505
70.2,-54.9911,-67.4279
70.3,-54.9894,-67.4058
70.4,-54.9916,-67.3836
70.5,-54.991,-67.3623
70.6,-54.9908,-67.341
70.7,-54.993,-67.3203
70.8,-54.9914,-67.2986
70.9,-54.9884,-67.2781
71,-54.9878,-67.2557
71.1,-54.9892,-67.2346
71.2,-54.9912,-67.2132
71.3,-54.9936,-67.1924
71.4,-55.0008,-67.1693
71.5,-54.9995,-67.1481
71.6,-54.9974,-67.1258
71.7,-55.0011,-67.1023
71.8,-54.998,-67.0806
71.9,-54.9992,-67.0582
72,-54.9982,-67.0359
72.1,-54.9988,-67.012
72.2,-54.9971,-66.9888
72.3,-54.9972,-66.9664
72.4,-54.9971,-66.942
72.5,-54.9986,-66.9206
72.6,-55.0012,-66.899
72.7,-55.0053,-66.8739
72.8,-55.006,-66.85
72.9,-55.005,-66.825
73,-55.0074,-66.8005
73.1,-55.005,-66.7772
73.2,-55.0014,-66.7531
73.3,-54.9968,-66.729
73.4,-55.0015,-66.7039
73.5,-55.0018,-66.6793
73.6,-55.0012,-66.6554
73.7,-55.0017,-66.6299
73.8,-55.004,-66.6044
73.9,-55.0041,-66.5797
74,-55.0058,-66.5541
74.1,-55.0077,-66.5298
74.2,-55.0096,-66.5044
74.3,-55.0118,-66.4795
74.4,-55.0099,-66.4545
74.5,-55.0084,-66.4287
74.6,-55.01,-66.4028
74.7,-55.0145,-66.377
74.8,-55.0164,-66.3508
74.9,-55.0156,-66.3256
75,-55.0123,-66.3
75.1,-55.0163,-66.2736
75.2,-55.0167,-66.2478
75.3,-55.0142,-66.2214
75.4,-55.0159,-66.1951
75.5,-55.0166,-66.1686
75.6,-55.0164,-66.1415
75.7,-55.0206,-66.1153
75.8,-55.0203,-66.0892
75.9,-55.0216,-66.0615
76,-55.0257,-66.0338
76.1,-55.0224,-66.0071
76.2,-55.0226,-65.9792
76.3,-55.0199,-65.9519
76.4,-55.017,-65.9242
76.5,-55.0173,-65.8966
76.6,-55.0191,-65.8686
76.7,-55.0205,-65.8396
76.8,-55.0219,-65.8115
76.9,-55.0249,-65.7829
77,-55.0261,-65.7541
77.1,-55.0252,-65.7257
77.2,-55.0299,-65.6961
77.3,-55.0314,-65.667
77.4,-55.0248,-65.6378
77.5,-55.0255,-65.6083
77.6,-55.027,-65.5793
77.7,-55.0311,-65.5497
77.8,-55.0318,-65.5194
77.9,-55.0321,-65.4895
78,-55.0321,-65.4597
78.1,-55.0334,-65.4296
78.2,-55.0313,-65.3995
78.3,-55.031,-65.3687
78.4,-55.0295,-65.3381
78.5,-55.0248,-65.3071
78.6,-55.0259,-65.2761
78.7,-55.0257,-65.2452
78.8,-55.0256,-65.2138
78.9,-55.0244,-65.1823
79,-55.0226,-65.1505
79.1,-55.0219,-65.1188
79.2,-55.0204,-65.0868
79.3,-55.0203,-65.0547
79.4,-55.0186,-65.0223
79.5,-55.0158,-64.9899
79.6,-55.0164,-64.9572
79.7,-55.0161,-64.9244
79.8,-55.0154,-64.8914
79.9,-55.0148,-64.8582
80,-55.0145,-64.8248
80.1,-55.0183,-64.7912
80.2,-55.0189,-64.7575
80.3,-55.0187,-64.7235
80.4,-55.011,-64.6898
80.5,-55.0063,-64.6554
80.6,-55.0059,-64.621
80.7,-55.0084,-64.5864
80.8,-55.0101,-64.5518
80.9,-55.0077,-64.5169
81,-55.0106,-64.4817
81.1,-55.0131,-64.4459
81.2,-55.0122,-64.4104
81.3,-55.0134,-64.3746
81.4,-55.0102,-64.3386
81.5,-55.0076,-64.3019
81.6,-55.0097,-64.2656
81.7,-55.0123,-64.2288
81.8,-55.0139,-64.1913
81.9,-55.0148,-64.1537
82,-55.0115,-64.1157
82.1,-55.014,-64.0777
82.2,-55.0136,-64.0401
82.3,-55.0153,-64.003
82.4,-55.0164,-63.9656
82.5,-55.0141,-63.9264
82.6,-55.0158,-63.8878
82.7,-55.0133,-63.8483
82.8,-55.0147,-63.8083
82.9,-55.0139,-63.7682
83,-55.0104,-63.7283
83.1,-55.0102,-63.6885
83.2,-55.0075,-63.6492
83.3,-55.0071,-63.6087
83.4,-55.0019,-63.568
83.5,-55.0014,-63.5268
83.6,-55.0014,-63.4858
83.7,-55.0017,-63.4444
83.8,-55.0011,-63.4019
83.9,-55.0028,-63.3608
84,-55.003,-63.3188
84.1,-55.0043,-63.2762
84.2,-55.0108,-63.2341
84.3,-55.0127,-63.1906
84.4,-55.0105,-63.1465
84.5,-55.01,-63.1035
84.6,-55.0084,-63.0576
84.7,-55.0076,-63.0124
84.8,-55.0068,-62.9674
84.9,-55.0083,-62.9207
85,-55.0105,-62.8746
85.1,-55.0141,-62.8286
85.2,-55.0119,-62.7823
85.3,-55.0147,-62.735
85.4,-55.0156,-62.6878
85.5,-55.0117,-62.6417
85.6,-55.0121,-62.5941
85.7,-55.0179,-62.5459
85.8,-55.0166,-62.4972
85.9,-55.0113,-62.4473
86,-55.0109,-62.3988
86.1,-55.0082,-62.3508
86.2,-55.0077,-62.3009
86.3,-55.0045,-62.249
86.4,-55.0045,-62.1978
86.5,-54.9991,-62.1455
86.6,-54.9989,-62.094
86.7,-54.9972,-62.0415
86.8,-54.9979,-61.9901
86.9,-54.9974,-61.9369
87,-54.9989,-61.8849
87.1,-55.0006,-61.8292
87.2,-55.0012,-61.7737
87.3,-54.9981,-61.7178
87.4,-54.9965,-61.6591
87.5,-54.9966,-61.6023
87.6,-54.9954,-61.5471
87.7,-54.9947,-61.4866
87.8,-54.9934,-61.4272
87.9,-54.9925,-61.3671
88,-54.9932,-61.3019
88.1,-54.9923,-61.2397
88.2,-54.9939,-61.1799
88.3,-54.994,-61.1125
88.4,-54.9976,-61.048
88.5,-54.9976,-60.9864
88.6,-54.9982,-60.9238
88.7,-54.9959,-60.8552
88.8,-54.9984,-60.7863
88.9,-54.9964,-60.7202
89,-54.9975,-60.6508
89.1,-54.9978,-60.579
89.2,-55.0008,-60.5087
89.3,-54.9958,-60.434
89.4,-54.9932,-60.3652
89.5,-54.9954,-60.2951
89.6,-54.996,-60.2173
89.7,-54.9968,-60.1426
