time,n0v,n1v
22.9,-56.5086,-69.3095
23,-56.4774,-69.3138
23.1,-56.4466,-69.3224
23.2,-56.4177,-69.3283
23.3,-56.3886,-69.3352
23.4,-56.3602,-69.3402
23.5,-56.3327,-69.3435
23.6,-56.3058,-69.3479
23.7,-56.2773,-69.3544
23.8,-56.2487,-69.3604
23.9,-56.2197,-69.3687
24,-56.1923,-69.3717
24.1,-56.168,-69.3725
24.2,-56.1388,-69.3797
24.3,-56.1117,-69.3885
24.4,-56.0876,-69.393
24.5,-56.0614,-69.3988
24.6,-56.0339,-69.4039
24.7,-56.0063,-69.4045
24.8,-55.9806,-69.4138
24.9,-55.9521,-69.4192
25,-55.9268,-69.4268
25.1,-55.898,-69.4298
25.2,-55.8716,-69.433
25.3,-55.8427,-69.4382
25.4,-55.8197,-69.4454
25.5,-55.7955,-69.4489
25.6,-55.77,-69.4538
25.7,-55.7469,-69.458
25.8,-55.7209,-69.4655
25.9,-55.6927,-69.4722
26,-55.6666,-69.4828
26.1,-55.6399,-69.49
26.2,-55.6149,-69.4975
26.3,-55.5895,-69.4999
26.4,-55.562,-69.5027
26.5,-55.5396,-69.508
26.6,-55.5161,-69.5133
26.7,-55.4917,-69.5167
26.8,-55.4625,-69.518
26.9,-55.4373,-69.5242
27,-55.4132,-69.531
27.1,-55.3922,-69.5359
27.2,-55.3686,-69.5407
27.3,-55.3451,-69.5492
27.4,-55.3232,-69.5559
27.5,-55.3008,-69.561
27.6,-55.2711,-69.5659
27.7,-55.2456,-69.572
27.8,-55.2219,-69.5762
27.9,-55.1987,-69.5821
28,-55.176,-69.5876
28.1,-55.1559,-69.5968
28.2,-55.1313,-69.6032
28.3,-55.1122,-69.6076
28.4,-55.0882,-69.6084
28.5,-55.0689,-69.6099
28.6,-55.0451,-69.6161
28.7,-55.0216,-69.6201
28.8,-54.9992,-69.6282
28.9,-54.9725,-69.6322
29,-54.9494,-69.6383
29.1,-54.9237,-69.6432
29.2,-54.9013,-69.6443
29.3,-54.8804,-69.6529
29.4,-54.8543,-69.6605
29.5,-54.8335,-69.6649
29.6,-54.8119,-69.674
29.7,-54.7877,-69.6796
29.8,-54.7678,-69.6838
29.9,-54.7445,-69.6906
30,-54.724,-69.6948
30.1,-54.7043,-69.7014
30.2,-54.6827,-69.7072
30.3,-54.6609,-69.715
30.4,-54.6349,-69.7203
30.5,-54.6154,-69.7243
30.6,-54.5919,-69.7299
30.7,-54.5724,-69.7305
30.8,-54.5498,-69.7339
30.9,-54.5269,-69.7399
31,-54.5062,-69.7438
31.1,-54.4829,-69.7491
31.2,-54.4599,-69.7569
31.3,-54.4353,-69.7609
31.4,-54.4163,-69.7667
31.5,-54.3952,-69.7712
31.6,-54.3704,-69.7757
31.7,-54.3501,-69.7831
31.8,-54.3322,-69.785
31.9,-54.3151,-69.7927
32,-54.2902,-69.7965
32.1,-54.2701,-69.8018
32.2,-54.2471,-69.8062
32.3,-54.2259,-69.8116
32.4,-54.2041,-69.8161
32.5,-54.1841,-69.8234
32.6,-54.165,-69.8277
32.7,-54.1436,-69.8325
32.8,-54.1201,-69.8379
32.9,-54.1019,-69.8423
33,-54.083,-69.8451
33.1,-54.0632,-69.8489
33.2,-54.0403,-69.8574
33.3,-54.0228,-69.8641
33.4,-54.0079,-69.8706
33.5,-53.9857,-69.8772
33.6,-53.9671,-69.8825
33.7,-53.9493,-69.884
33.8,-53.9302,-69.8882
33.9,-53.9084,-69.8928
34,-53.8886,-69.895
34.1,-53.8738,-69.8984
34.2,-53.8579,-69.905
34.3,-53.8401,-69.9088
34.4,-53.8234,-69.9125
34.5,-53.8058,-69.9213
34.6,-53.7887,-69.9223
34.7,-53.77,-69.9234
34.8,-53.7492,-69.927
34.9,-53.727,-69.9348
35,-53.7096,-69.936
35.1,-53.6881,-69.934
35.2,-53.6677,-69.938
35.3,-53.6479,-69.9443
35.4,-53.6272,-69.9463
35.5,-53.6075,-69.9491
35.6,-53.5904,-69.9525
35.7,-53.5689,-69.9528
35.8,-53.5462,-69.9551
35.9,-53.528,-69.9563
36,-53.5111,-69.9597
36.1,-53.4899,-69.9647
36.2,-53.4693,-69.9691
36.3,-53.4481,-69.9747
36.4,-53.4307,-69.9761
36.5,-53.4144,-69.9816
36.6,-53.3928,-69.9855
36.7,-53.3749,-69.9888
36.8,-53.3562,-69.9948
36.9,-53.3371,-69.9999
37,-53.3218,-70.0027
37.1,-53.2977,-70.0036
37.2,-53.2844,-70.0079
37.3,-53.2658,-70.0097
37.4,-53.2517,-70.0133
37.5,-53.2299,-70.0158
37.6,-53.2055,-70.0158
37.7,-53.1851,-70.019
37.8,-53.1636,-70.0235
37.9,-53.1461,-70.0256
38,-53.1272,-70.0298
38.1,-53.1064,-70.0319
38.2,-53.0857,-70.0367
38.3,-53.0683,-70.0398
38.4,-53.0515,-70.0436
38.5,-53.0359,-70.0458
38.6,-53.0198,-70.0444
38.7,-53.0053,-70.0459
38.8,-52.9843,-70.0464
38.9,-52.9694,-70.0474
39,-52.9534,-70.0475
39.1,-52.9392,-70.049
39.2,-52.9218,-70.0493
39.3,-52.902,-70.0498
39.4,-52.8874,-70.0522
39.5,-52.8691,-70.054
39.6,-52.8516,-70.0544
39.7,-52.83,-70.0553
39.8,-52.81,-70.0548
39.9,-52.797,-70.0557
40,-52.7775,-70.0562
40.1,-52.7586,-70.0564
40.2,-52.7396,-70.0569
40.3,-52.7217,-70.054
40.4,-52.7011,-70.0573
40.5,-52.6777,-70.0625
40.6,-52.6584,-70.0688
40.7,-52.6409,-70.0698
40.8,-52.6209,-70.0718
40.9,-52.6014,-70.0716
41,-52.5882,-70.0673
41.1,-52.5682,-70.0727
41.2,-52.5548,-70.0749
41.3,-52.5343,-70.076
41.4,-52.5173,-70.0778
41.5,-52.4955,-70.0832
41.6,-52.4761,-70.0856
41.7,-52.4584,-70.0854
41.8,-52.4394,-70.0872
41.9,-52.4231,-70.0845
42,-52.401,-70.0827
42.1,-52.3824,-70.0801
42.2,-52.3673,-70.0785
42.3,-52.3517,-70.0759
42.4,-52.333,-70.0757
42.5,-52.3147,-70.0745
42.6,-52.2949,-70.0729
42.7,-52.2729,-70.073
42.8,-52.2561,-70.0736
42.9,-52.2407,-70.0784
43,-52.2205,-70.0781
43.1,-52.2095,-70.0774
43.2,-52.1932,-70.0748
43.3,-52.1741,-70.0726
43.4,-52.1516,-70.0732
43.5,-52.1253,-70.0727
43.6,-52.1042,-70.077
43.7,-52.0824,-70.0769
43.8,-52.0693,-70.0772
43.9,-52.0458,-70.0806
44,-52.0293,-70.0781
44.1,-52.0106,-70.079
44.2,-51.9918,-70.0787
44.3,-51.9711,-70.0775
44.4,-51.9509,-70.0786
44.5,-51.931,-70.0817
44.6,-51.9112,-70.0841
44.7,-51.8898,-70.0816
44.8,-51.8742,-70.0841
44.9,-51.8534,-70.079
45,-51.8359,-70.077
45.1,-51.8175,-70.0757
45.2,-51.7977,-70.0717
45.3,-51.7787,-70.0686
45.4,-51.7562,-70.0694
45.5,-51.7355,-70.0666
45.6,-51.7134,-70.0607
45.7,-51.6899,-70.0605
45.8,-51.6701,-70.0605
45.9,-51.6524,-70.0599
46,-51.6309,-70.06
46.1,-51.6118,-70.0548
46.2,-51.5856,-70.0504
46.3,-51.5632,-70.045
46.4,-51.5385,-70.0423
46.5,-51.5146,-70.0429
46.6,-51.4951,-70.0393
46.7,-51.4749,-70.0329
46.8,-51.4497,-70.0309
46.9,-51.4263,-70.0286
47,-51.4065,-70.0289
47.1,-51.3879,-70.03
47.2,-51.3701,-70.0256
47.3,-51.3497,-70.0233
47.4,-51.3237,-70.02
47.5,-51.2996,-70.0124
47.6,-51.2707,-70.0064
47.7,-51.245,-70.0013
47.8,-51.2187,-69.9954
47.9,-51.1903,-69.9882
48,-51.1703,-69.987
48.1,-51.1461,-69.986
48.2,-51.1188,-69.9833
48.3,-51.0988,-69.9841
48.4,-51.0701,-69.9796
48.5,-51.0435,-69.9776
48.6,-51.013,-69.9752
48.7,-50.9827,-69.9708
48.8,-50.9553,-69.9653
48.9,-50.9293,-69.963
49,-50.901,-69.9619
49.1,-50.8736,-69.9551
49.2,-50.8393,-69.9488
49.3,-50.8057,-69.9442
49.4,-50.7738,-69.9375
49.5,-50.742,-69.9335
49.6,-50.7127,-69.9308
49.7,-50.6844,-69.9262
49.8,-50.6525,-69.9227
49.9,-50.6191,-69.9168
50,-50.5865,-69.9068
50.1,-50.5545,-69.903
50.2,-50.5188,-69.8978
50.3,-50.4845,-69.894
50.4,-50.4508,-69.8914
50.5,-50.4197,-69.8828
50.6,-50.3798,-69.8779
50.7,-50.3432,-69.8734
50.8,-50.3072,-69.8661
50.9,-50.2732,-69.8623
51,-50.2269,-69.8579
51.1,-50.1869,-69.8555
51.2,-50.1443,-69.8537
51.3,-50.1002,-69.8444
51.4,-50.0601,-69.835
51.5,-50.0161,-69.8293
51.6,-49.9708,-69.8243
51.7,-49.9186,-69.8212
51.8,-49.8684,-69.815
51.9,-49.8212,-69.8087
52,-49.7665,-69.8001
52.1,-49.7138,-69.7938
52.2,-49.6579,-69.7829
52.3,-49.6036,-69.7744
52.4,-49.5498,-69.7701
52.5,-49.4887,-69.7637
52.6,-49.434,-69.7586
52.7,-49.3729,-69.7547
52.8,-49.3016,-69.7483
52.9,-49.2341,-69.7389
53,-49.1713,-69.7303
53.1,-49.0993,-69.7196
53.2,-49.028,-69.7104
53.3,-48.9425,-69.7043
53.4,-48.8608,-69.6955
53.5,-48.781,-69.6919
53.6,-48.691,-69.6871
53.7,-48.598,-69.6794
53.8,-48.5045,-69.6712
53.9,-48.4071,-69.6626
54,-48.3034,-69.6548
54.1,-48.1959,-69.6452
54.2,-48.0847,-69.634
54.3,-47.9686,-69.6227
54.4,-47.8485,-69.6161
54.5,-47.7188,-69.6121
54.6,-47.5859,-69.6035
54.7,-47.4386,-69.5975
54.8,-47.287,-69.5911
54.9,-47.1255,-69.5827
55,-46.9633,-69.5764
55.1,-46.7847,-69.5667
55.2,-46.596,-69.5551
55.3,-46.3938,-69.5459
55.4,-46.1765,-69.5386
55.5,-45.9376,-69.5319
55.6,-45.686,-69.5214
55.7,-45.4172,-69.511
55.8,-45.1155,-69.5036
55.9,-44.7907,-69.4933
56,-44.4295,-69.4795
56.1,-44.0399,-69.4699
56.2,-43.6096,-69.4581
56.3,-43.1268,-69.4484
56.4,-42.5895,-69.4406
56.5,-41.981,-69.431
56.6,-41.292,-69.4199
56.7,-40.499,-69.4127
56.8,-39.5752,-69.4043
56.9,-38.4891,-69.3942
57,-37.183,-69.383
57.1,-35.5834,-69.3755
57.2,-33.5986,-69.3696
57.3,-31.0287,-69.3604
57.4,-27.5972,-69.3525
57.5,-22.7526,-69.3475
57.6,-15.4504,-69.3383
57.7,-3.66208,-69.3276
57.8,15.2226,-69.1631
57.9,37.1263,-68.9492
58,48.6051,-68.7396
58.1,50.7752,-68.5296
58.2,50.5152,-68.3235
58.3,49.583,-68.1219
58.4,48.2331,-67.9196
58.5,46.5079,-67.7225
58.6,44.3856,-67.5261
58.7,41.9407,-67.3333
58.8,39.1963,-67.1426
58.9,36.0689,-66.9529
59,32.7561,-66.7693
59.1,29.2274,-66.5845
59.2,25.5173,-66.4034
59.3,21.7712,-66.2247
59.4,17.9116,-66.047
59.5,14.0706,-65.8709
59.6,10.2717,-65.6974
59.7,6.57011,-65.5259
59.8,2.9651,-65.3559
59.9,-0.496827,-65.1879
60,-3.79866,-65.0224
60.1,-6.96485,-64.8607
60.2,-10.0354,-64.7046
60.3,-13.0321,-64.5553
60.4,-16.0144,-64.4125
60.5,-19.0599,-64.2761
60.6,-22.2486,-64.1463
60.7,-25.7598,-64.0235
60.8,-29.7329,-63.9062
60.9,-34.3727,-63.7942
61,-39.8687,-63.6872
61.1,-46.2874,-63.5858
61.2,-53.2207,-63.4889
61.3,-59.8043,-63.3973
61.4,-65.2995,-63.309
61.5,-69.5699,-63.2247
61.6,-72.8107,-63.147
61.7,-75.2541,-63.0716
61.8,-77.0761,-63.0001
61.9,-78.4399,-62.9306
62,-79.4451,-62.8663
62.1,-80.1752,-62.8052
62.2,-80.6951,-62.7461
62.3,-81.0494,-62.6905
62.4,-81.2692,-62.638
62.5,-81.3996,-62.5891
62.6,-81.4404,-62.5418
62.7,-81.4246,-62.4984
62.8,-81.3529,-62.4577
62.9,-81.2331,-62.4162
63,-81.0773,-62.378
63.1,-80.8889,-62.3415
63.2,-80.6811,-62.308
63.3,-80.4531,-62.2769
63.4,-80.2071,-62.2479
63.5,-79.95,-62.2197
63.6,-79.6802,-62.1933
63.7,-79.398,-62.1687
63.8,-79.1037,-62.1458
63.9,-78.8119,-62.1241
64,-78.5131,-62.104
64.1,-78.2089,-62.0854
64.2,-77.8964,-62.068
64.3,-77.5893,-62.0521
64.4,-77.2797,-62.0388
64.5,-76.9731,-62.0238
64.6,-76.6651,-62.01
64.7,-76.3587,-62.0003
64.8,-76.0538,-61.9881
64.9,-75.7527,-61.9782
65,-75.4521,-61.9696
65.1,-75.156,-61.9604
65.2,-74.866,-61.952
65.3,-74.5795,-61.9441
65.4,-74.2989,-61.9393
65.5,-74.0227,-61.9357
65.6,-73.749,-61.9284
65.7,-73.479,-61.9239
65.8,-73.2172,-61.9223
65.9,-72.9594,-61.921
66,-72.7045,-61.919
66.1,-72.4583,-61.9155
66.2,-72.2132,-61.9135
66.3,-71.9771,-61.9142
66.4,-71.7436,-61.9161
66.5,-71.5186,-61.9172
66.6,-71.2957,-61.919
66.7,-71.08,-61.9198
66.8,-70.8698,-61.9183
66.9,-70.665,-61.9208
67,-70.4618,-61.9236
67.1,-70.2654,-61.9242
67.2,-70.0749,-61.9263
67.3,-69.891,-61.9299
67.4,-69.7094,-61.9328
67.5,-69.5346,-61.9354
67.6,-69.3651,-61.9376
67.7,-69.2007,-61.9418
67.8,-69.0378,-61.9469
67.9,-68.8799,-61.9492
68,-68.7269,-61.9556
68.1,-68.578,-61.9597
68.2,-68.434,-61.9632
68.3,-68.2932,-61.9672
68.4,-68.1558,-61.9711
68.5,-68.0223,-61.9769
68.6,-67.8912,-61.9803
68.7,-67.7658,-61.9838
68.8,-67.6435,-61.9881
68.9,-67.5237,-61.9911
69,-67.4067,-61.9943
69.1,-67.2929,-61.9979
69.2,-67.1836,-62.0047
69.3,-67.077,-62.0085
69.4,-66.9726,-62.0119
69.5,-66.8717,-62.0154
69.6,-66.7739,-62.0202
69.7,-66.6788,-62.022
69.8,-66.586,-62.0271
69.9,-66.4946,-62.0303
70,-66.4066,-62.0344
70.1,-66.3204,-62.0373
70.2,-66.2367,-62.0425
70.3,-66.1555,-62.047
70.4,-66.076,-62.0513
70.5,-65.9989,-62.0543
70.6,-65.9237,-62.0569
70.7,-65.8501,-62.0584
70.8,-65.7787,-62.061
70.9,-65.7092,-62.0616
71,-65.6412,-62.0644
71.1,-65.5747,-62.0651
71.2,-65.5098,-62.0658
71.3,-65.4464,-62.0655
71.4,-65.3843,-62.0677
71.5,-65.3241,-62.067
71.6,-65.2652,-62.0674
71.7,-65.2076,-62.0692
71.8,-65.1514,-62.068
71.9,-65.0964,-62.0675
72,-65.0427,-62.0663
72.1,-64.9901,-62.0671
72.2,-64.9386,-62.0664
72.3,-64.8883,-62.0641
72.4,-64.839,-62.0644
72.5,-64.7908,-62.0598
72.6,-64.7436,-62.0549
72.7,-64.6974,-62.0549
72.8,-64.652,-62.0527
72.9,-64.6075,-62.0518
73,-64.564,-62.0496
73.1,-64.5212,-62.0451
73.2,-64.479,-62.0414
73.3,-64.4376,-62.0371
73.4,-64.3975,-62.034
73.5,-64.3578,-62.0297
73.6,-64.3188,-62.0237
73.7,-64.2806,-62.0198
73.8,-64.2432,-62.0156
73.9,-64.2062,-62.0094
74,-64.17,-62.0042
74.1,-64.1344,-61.9961
74.2,-64.0994,-61.9896
74.3,-64.065,-61.9814
74.4,-64.0308,-61.973
74.5,-63.9971,-61.9655
74.6,-63.9642,-61.9577
74.7,-63.9321,-61.9493
74.8,-63.9003,-61.9409
74.9,-63.8686,-61.9296
75,-63.8371,-61.9187
75.1,-63.8068,-61.909
75.2,-63.7766,-61.8973
75.3,-63.7464,-61.8863
75.4,-63.7171,-61.8743
75.5,-63.6881,-61.8621
75.6,-63.6593,-61.8507
75.7,-63.6315,-61.8364
75.8,-63.6034,-61.8208
75.9,-63.5759,-61.809
76,-63.5491,-61.7968
76.1,-63.5216,-61.7805
76.2,-63.4948,-61.7671
76.3,-63.468,-61.7509
76.4,-63.4414,-61.7355
76.5,-63.4155,-61.7185
76.6,-63.3902,-61.7022
76.7,-63.3651,-61.6887
76.8,-63.3403,-61.6709
76.9,-63.316,-61.6544
77,-63.2916,-61.6376
77.1,-63.2671,-61.6177
77.2,-63.2438,-61.6025
77.3,-63.2202,-61.5837
77.4,-63.1953,-61.5648
77.5,-63.172,-61.5456
77.6,-63.149,-61.5227
77.7,-63.1267,-61.5021
77.8,-63.104,-61.4843
77.9,-63.0813,-61.4629
78,-63.0588,-61.4389
78.1,-63.0368,-61.4159
78.2,-63.0142,-61.3908
78.3,-62.9922,-61.3692
78.4,-62.9701,-61.3455
78.5,-62.9474,-61.3227
78.6,-62.9262,-61.2982
78.7,-62.9049,-61.2684
78.8,-62.8837,-61.244
78.9,-62.8624,-61.2196
79,-62.8412,-61.1951
79.1,-62.8204,-61.1657
79.2,-62.7995,-61.1399
79.3,-62.7791,-61.1122
79.4,-62.7584,-61.0836
79.5,-62.7376,-61.0582
79.6,-62.7177,-61.0289
79.7,-62.6978,-60.9993
79.8,-62.6778,-60.9682
79.9,-62.6581,-60.9351
80,-62.6385,-60.9023
80.1,-62.6199,-60.8679
80.2,-62.6008,-60.8354
80.3,-62.5815,-60.7994
80.4,-62.5605,-60.7697
80.5,-62.5403,-60.7327
80.6,-62.5213,-60.6976
80.7,-62.5032,-60.6621
80.8,-62.485,-60.6269
80.9,-62.4658,-60.5907
81,-62.448,-60.5527
81.1,-62.4302,-60.5105
81.2,-62.4117,-60.4719
81.3,-62.3937,-60.4313
81.4,-62.3747,-60.3902
81.5,-62.3559,-60.3456
81.6,-62.3385,-60.3034
81.7,-62.3213,-60.2588
81.8,-62.3039,-60.211
81.9,-62.2864,-60.1625
82,-62.2678,-60.1123
82.1,-62.2508,-60.0625
82.2,-62.2332,-60.0157
82.3,-62.2162,-59.971
82.4,-62.1991,-59.9252
82.5,-62.1811,-59.8707
82.6,-62.1643,-59.8194
82.7,-62.1464,-59.7639
82.8,-62.1296,-59.706
82.9,-62.1123,-59.6479
83,-62.0943,-59.5904
83.1,-62.0774,-59.5331
83.2,-62.0597,-59.4777
83.3,-62.0428,-59.4176
83.4,-62.0245,-59.3562
83.5,-62.0078,-59.2923
83.6,-61.9912,-59.2289
83.7,-61.9748,-59.1638
83.8,-61.9582,-59.0937
83.9,-61.9424,-59.0285
84,-61.9261,-58.959
84.1,-61.9103,-58.8871
84.2,-61.8961,-58.8157
84.3,-61.8805,-58.7389
84.4,-61.8637,-58.659
84.5,-61.8474,-58.5817
84.6,-61.8308,-58.4933
84.7,-61.8146,-58.4062
84.8,-61.7984,-58.3181
84.9,-61.783,-58.2227
85,-61.7679,-58.1277
85.1,-61.7533,-58.0308
85.2,-61.7368,-57.9313
85.3,-61.722,-57.8262
85.4,-61.7067,-57.7188
85.5,-61.6897,-57.6121
85.6,-61.6743,-57.4981
85.7,-61.6607,-57.3784
85.8,-61.6448,-57.2538
85.9,-61.6276,-57.1214
86,-61.6121,-56.9886
86.1,-61.5958,-56.8526
86.2,-61.5804,-56.7054
86.3,-61.5641,-56.5457
86.4,-61.549,-56.3811
86.5,-61.532,-56.205
86.6,-61.5169,-56.0223
86.7,-61.5014,-55.826
86.8,-61.4868,-55.6213
86.9,-61.4717,-55.3977
87,-61.4575,-55.1616
87.1,-61.4433,-54.8949
87.2,-61.4288,-54.6058
87.3,-61.413,-54.2871
87.4,-61.3978,-53.9247
87.5,-61.3832,-53.5244
87.6,-61.3682,-53.0734
87.7,-61.3535,-52.5283
87.8,-61.3385,-51.8809
87.9,-61.3238,-51.0721
88,-61.3097,-49.9822
88.1,-61.295,-48.4144
88.2,-61.2813,-45.6603
88.3,-61.2671,-36.3258
88.4,-61.2749,46.3322
88.5,-61.432,50.8877
88.6,-61.7085,43.5881
88.7,-62.0555,35.0365
88.8,-62.4424,27.4542
88.9,-62.8442,21.263
89,-63.2477,16.1781
89.1,-63.6424,11.8659
89.2,-64.0225,8.02069
89.3,-64.383,4.59486
89.4,-64.7225,1.35697
89.5,-65.0383,-1.70988
89.6,-65.328,-4.61542
89.7,-65.5914,-7.53687
89.8,-65.8296,-10.5049
