time,n0v,n1v
18.9,-55.6183,-69.2084
19,-55.6091,-69.2115
19.1,-55.5984,-69.2106
19.2,-55.5911,-69.2123
19.3,-55.5824,-69.2134
19.4,-55.5714,-69.2155
19.5,-55.562,-69.2214
19.6,-55.5496,-69.219
19.7,-55.5373,-69.2171
19.8,-55.5291,-69.2209
19.9,-55.5235,-69.2198
20,-55.5157,-69.2203
20.1,-55.5073,-69.2201
20.2,-55.4972,-69.2224
20.3,-55.4904,-69.2262
20.4,-55.4819,-69.2309
20.5,-55.4708,-69.2293
20.6,-55.4632,-69.2296
20.7,-55.4514,-69.2327
20.8,-55.4407,-69.2342
20.9,-55.4328,-69.2353
21,-55.4304,-69.2398
21.1,-55.4172,-69.2413
21.2,-55.411,-69.2452
21.3,-55.4014,-69.2463
21.4,-55.3942,-69.2515
21.5,-55.3861,-69.2556
21.6,-55.3807,-69.2614
21.7,-55.3722,-69.2673
21.8,-55.3604,-69.2708
21.9,-55.3522,-69.2742
22,-55.3413,-69.2807
22.1,-55.333,-69.2853
22.2,-55.3224,-69.2858
22.3,-55.3101,-69.2877
22.4,-55.3004,-69.2899
22.5,-55.2968,-69.2946
22.6,-55.2932,-69.3005
22.7,-55.2849,-69.3039
22.8,-55.2788,-69.3055
22.9,-55.2703,-69.3095
23,-55.2597,-69.3138
23.1,-55.2493,-69.3224
23.2,-55.2411,-69.3283
23.3,-55.2325,-69.3352
23.4,-55.2247,-69.3402
23.5,-55.2179,-69.3435
23.6,-55.2115,-69.3479
23.7,-55.2034,-69.3544
23.8,-55.1951,-69.3604
23.9,-55.1862,-69.3687
24,-55.1791,-69.3717
24.1,-55.1753,-69.3725
24.2,-55.166,-69.3797
24.3,-55.1589,-69.3885
24.4,-55.1552,-69.393
24.5,-55.149,-69.3988
24.6,-55.1414,-69.4039
24.7,-55.1335,-69.4045
24.8,-55.1277,-69.4138
24.9,-55.1188,-69.4192
25,-55.1134,-69.4268
25.1,-55.1039,-69.4298
25.2,-55.0971,-69.433
25.3,-55.0875,-69.4382
25.4,-55.0842,-69.4454
25.5,-55.0795,-69.4489
25.6,-55.0734,-69.4538
25.7,-55.0699,-69.458
25.8,-55.0631,-69.4655
25.9,-55.0541,-69.4722
26,-55.047,-69.4828
26.1,-55.0395,-69.49
26.2,-55.0336,-69.4975
26.3,-55.0271,-69.4999
26.4,-55.0185,-69.5027
26.5,-55.0152,-69.508
26.6,-55.0106,-69.5133
26.7,-55.0051,-69.5167
26.8,-54.9945,-69.518
26.9,-54.988,-69.5242
27,-54.9827,-69.531
27.1,-54.9805,-69.5359
27.2,-54.9755,-69.5407
27.3,-54.9706,-69.5492
27.4,-54.9674,-69.5559
27.5,-54.9636,-69.561
27.6,-54.9522,-69.5659
27.7,-54.945,-69.572
27.8,-54.9398,-69.5762
27.9,-54.9349,-69.5821
28,-54.9306,-69.5876
28.1,-54.9288,-69.5968
28.2,-54.9225,-69.6032
28.3,-54.9217,-69.6076
28.4,-54.9159,-69.6084
28.5,-54.9148,-69.6099
28.6,-54.9091,-69.6161
28.7,-54.9037,-69.6201
28.8,-54.8993,-69.6282
28.9,-54.8906,-69.6322
29,-54.8855,-69.6383
29.1,-54.8777,-69.6432
29.2,-54.8731,-69.6443
29.3,-54.8701,-69.6529
29.4,-54.8619,-69.6605
29.5,-54.8589,-69.6649
29.6,-54.855,-69.674
29.7,-54.8486,-69.6796
29.8,-54.8463,-69.6838
29.9,-54.8407,-69.6906
30,-54.8378,-69.6948
30.1,-54.8357,-69.7014
30.2,-54.8317,-69.7072
30.3,-54.8274,-69.715
30.4,-54.819,-69.7203
30.5,-54.8169,-69.7243
30.6,-54.811,-69.7299
30.7,-54.8089,-69.7305
30.8,-54.8037,-69.7339
30.9,-54.7982,-69.7399
31,-54.7949,-69.7438
31.1,-54.7889,-69.7491
31.2,-54.7833,-69.7569
31.3,-54.7761,-69.7609
31.4,-54.7743,-69.7667
31.5,-54.7705,-69.7712
31.6,-54.7629,-69.7757
31.7,-54.7598,-69.7831
31.8,-54.759,-69.785
31.9,-54.7589,-69.7927
32,-54.7513,-69.7965
32.1,-54.7483,-69.8018
32.2,-54.7425,-69.8062
32.3,-54.7384,-69.8116
32.4,-54.7337,-69.8161
32.5,-54.7307,-69.8234
32.6,-54.7285,-69.8277
32.7,-54.7242,-69.8325
32.8,-54.7178,-69.8379
32.9,-54.7165,-69.8423
33,-54.7144,-69.8451
33.1,-54.7116,-69.8489
33.2,-54.7058,-69.8574
33.3,-54.705,-69.8641
33.4,-54.7067,-69.8706
33.5,-54.7015,-69.8772
33.6,-54.6997,-69.8825
33.7,-54.6986,-69.884
33.8,-54.6963,-69.8882
33.9,-54.6915,-69.8928
34,-54.6884,-69.895
34.1,-54.69,-69.8984
34.2,-54.6907,-69.905
34.3,-54.6895,-69.9088
34.4,-54.6894,-69.9125
34.5,-54.6883,-69.9213
34.6,-54.6876,-69.9223
34.7,-54.6856,-69.9234
34.8,-54.6816,-69.927
34.9,-54.6762,-69.9348
35,-54.6753,-69.936
35.1,-54.6706,-69.934
35.2,-54.6669,-69.938
35.3,-54.6639,-69.9443
35.4,-54.6599,-69.9463
35.5,-54.6569,-69.9491
35.6,-54.6562,-69.9525
35.7,-54.6516,-69.9528
35.8,-54.6459,-69.9551
35.9,-54.6442,-69.9563
36,-54.6437,-69.9597
36.1,-54.6394,-69.9647
36.2,-54.6356,-69.9691
36.3,-54.6313,-69.9747
36.4,-54.6304,-69.9761
36.5,-54.6305,-69.9816
36.6,-54.6258,-69.9855
36.7,-54.6245,-69.9888
36.8,-54.6225,-69.9948
36.9,-54.6201,-69.9999
37,-54.6212,-70.0027
37.1,-54.6143,-70.0036
37.2,-54.6171,-70.0079
37.3,-54.6152,-70.0097
37.4,-54.6172,-70.0133
37.5,-54.6125,-70.0158
37.6,-54.6055,-70.0158
37.7,-54.602,-70.019
37.8,-54.5976,-70.0235
37.9,-54.5968,-70.0256
38,-54.5947,-70.0298
38.1,-54.5911,-70.0319
38.2,-54.5875,-70.0367
38.3,-54.5868,-70.0398
38.4,-54.5868,-70.0436
38.5,-54.5877,-70.0458
38.6,-54.5882,-70.0444
38.7,-54.5902,-70.0459
38.8,-54.5864,-70.0464
38.9,-54.588,-70.0474
39,-54.5886,-70.0475
39.1,-54.5907,-70.049
39.2,-54.5902,-70.0493
39.3,-54.5875,-70.0498
39.4,-54.5893,-70.0522
39.5,-54.588,-70.054
39.6,-54.5874,-70.0544
39.7,-54.5832,-70.0553
39.8,-54.5804,-70.0548
39.9,-54.5838,-70.0557
40,-54.5815,-70.0562
40.1,-54.5798,-70.0564
40.2,-54.5781,-70.0569
40.3,-54.5773,-70.054
40.4,-54.5742,-70.0573
40.5,-54.5688,-70.0625
40.6,-54.567,-70.0688
40.7,-54.5668,-70.0698
40.8,-54.5644,-70.0718
40.9,-54.5626,-70.0716
41,-54.5662,-70.0673
41.1,-54.564,-70.0727
41.2,-54.5674,-70.0749
41.3,-54.5648,-70.076
41.4,-54.5652,-70.0778
41.5,-54.5617,-70.0832
41.6,-54.5602,-70.0856
41.7,-54.5601,-70.0854
41.8,-54.5591,-70.0872
41.9,-54.5604,-70.0845
42,-54.5568,-70.0827
42.1,-54.5563,-70.0801
42.2,-54.5587,-70.0785
42.3,-54.5607,-70.0759
42.4,-54.5603,-70.0757
42.5,-54.5601,-70.0745
42.6,-54.5587,-70.0729
42.7,-54.5557,-70.073
42.8,-54.5569,-70.0736
42.9,-54.5595,-70.0784
43,-54.558,-70.0781
43.1,-54.5642,-70.0774
43.2,-54.5661,-70.0748
43.3,-54.5657,-70.0726
43.4,-54.5625,-70.0732
43.5,-54.5564,-70.0727
43.6,-54.5546,-70.077
43.7,-54.5524,-70.0769
43.8,-54.5573,-70.0772
43.9,-54.5539,-70.0806
44,-54.5562,-70.0781
44.1,-54.5568,-70.079
44.2,-54.5574,-70.0787
44.3,-54.5566,-70.0775
44.4,-54.5563,-70.0786
44.5,-54.5563,-70.0817
44.6,-54.5564,-70.0841
44.7,-54.5554,-70.0816
44.8,-54.5591,-70.0841
44.9,-54.5587,-70.079
45,-54.5611,-70.077
45.1,-54.5628,-70.0757
45.2,-54.5635,-70.0717
45.3,-54.5649,-70.0686
45.4,-54.5636,-70.0694
45.5,-54.5639,-70.0666
45.6,-54.5632,-70.0607
45.7,-54.5615,-70.0605
45.8,-54.5628,-70.0605
45.9,-54.566,-70.0599
46,-54.5663,-70.06
46.1,-54.5685,-70.0548
46.2,-54.5653,-70.0504
46.3,-54.5653,-70.045
46.4,-54.5636,-70.0423
46.5,-54.5628,-70.0429
46.6,-54.5655,-70.0393
46.7,-54.5679,-70.0329
46.8,-54.5665,-70.0309
46.9,-54.5667,-70.0286
47,-54.5697,-70.0289
47.1,-54.574,-70.03
47.2,-54.5789,-70.0256
47.3,-54.5819,-70.0233
47.4,-54.5808,-70.02
47.5,-54.5813,-70.0124
47.6,-54.5784,-70.0064
47.7,-54.5781,-70.0013
47.8,-54.5776,-69.9954
47.9,-54.5758,-69.9882
48,-54.5806,-69.987
48.1,-54.5824,-69.986
48.2,-54.5821,-69.9833
48.3,-54.5875,-69.9841
48.4,-54.5866,-69.9796
48.5,-54.5875,-69.9776
48.6,-54.5858,-69.9752
48.7,-54.5845,-69.9708
48.8,-54.5858,-69.9653
48.9,-54.5884,-69.963
49,-54.5895,-69.9619
49.1,-54.5916,-69.9551
49.2,-54.589,-69.9488
49.3,-54.5872,-69.9442
49.4,-54.587,-69.9375
49.5,-54.5874,-69.9335
49.6,-54.59,-69.9308
49.7,-54.5936,-69.9262
49.8,-54.5951,-69.9227
49.9,-54.5959,-69.9168
50,-54.5976,-69.9068
50.1,-54.6002,-69.903
50.2,-54.6006,-69.8978
50.3,-54.6025,-69.894
50.4,-54.6052,-69.8914
50.5,-54.6103,-69.8828
50.6,-54.6095,-69.8779
50.7,-54.6116,-69.8734
50.8,-54.6148,-69.8661
50.9,-54.6198,-69.8623
51,-54.6167,-69.8579
51.1,-54.6187,-69.8555
51.2,-54.6195,-69.8537
51.3,-54.62,-69.8444
51.4,-54.624,-69.835
51.5,-54.626,-69.8293
51.6,-54.6278,-69.8243
51.7,-54.6256,-69.8212
51.8,-54.6258,-69.815
51.9,-54.6289,-69.8087
52,-54.6277,-69.8001
52.1,-54.6291,-69.7938
52.2,-54.6292,-69.7829
52.3,-54.6315,-69.7744
52.4,-54.6353,-69.7701
52.5,-54.6354,-69.7637
52.6,-54.6408,-69.7586
52.7,-54.6433,-69.7547
52.8,-54.6403,-69.7483
52.9,-54.6413,-69.7389
53,-54.6469,-69.7303
53.1,-54.648,-69.7196
53.2,-54.6513,-69.7104
53.3,-54.6471,-69.7043
53.4,-54.6473,-69.6955
53.5,-54.6507,-69.6919
53.6,-54.6498,-69.6871
53.7,-54.6493,-69.6794
53.8,-54.651,-69.6712
53.9,-54.6528,-69.6626
54,-54.6534,-69.6548
54.1,-54.6546,-69.6452
54.2,-54.6568,-69.634
54.3,-54.6592,-69.6227
54.4,-54.6627,-69.6161
54.5,-54.6642,-69.6121
54.6,-54.6678,-69.6035
54.7,-54.6674,-69.5975
54.8,-54.6692,-69.5911
54.9,-54.6705,-69.5827
55,-54.677,-69.5764
55.1,-54.6802,-69.5667
55.2,-54.6843,-69.5551
55.3,-54.6881,-69.5459
55.4,-54.6913,-69.5386
55.5,-54.6916,-69.5319
55.6,-54.6949,-69.5214
55.7,-54.6999,-69.511
55.8,-54.6996,-69.5036
55.9,-54.7013,-69.4933
56,-54.6999,-69.4795
56.1,-54.7022,-69.4699
56.2,-54.7048,-69.4581
56.3,-54.7054,-69.4484
56.4,-54.7074,-69.4406
56.5,-54.7084,-69.431
56.6,-54.711,-69.4199
56.7,-54.7131,-69.4127
56.8,-54.7148,-69.4043
56.9,-54.7175,-69.3942
57,-54.7185,-69.383
57.1,-54.7177,-69.3755
57.2,-54.7219,-69.3696
57.3,-54.7224,-69.3604
57.4,-54.7255,-69.3525
57.5,-54.7271,-69.3475
57.6,-54.7304,-69.3383
57.7,-54.7376,-69.3314
57.8,-54.733,-69.32
57.9,-54.7355,-69.3097
58,-54.7385,-69.3009
58.1,-54.7405,-69.2884
58.2,-54.7416,-69.2769
58.3,-54.7442,-69.2677
58.4,-54.7462,-69.254
58.5,-54.7491,-69.2439
58.6,-54.7554,-69.2309
58.7,-54.7573,-69.2194
58.8,-54.7535,-69.2077
58.9,-54.7589,-69.1929
59,-54.7613,-69.1864
59.1,-54.764,-69.172
59.2,-54.7702,-69.1616
59.3,-54.768,-69.1519
59.4,-54.7727,-69.1394
59.5,-54.7757,-69.1249
59.6,-54.7794,-69.1138
59.7,-54.7803,-69.1039
59.8,-54.7821,-69.0916
59.9,-54.7815,-69.0808
60,-54.78,-69.0734
60.1,-54.777,-69.0599
60.2,-54.7786,-69.0474
60.3,-54.7816,-69.0333
60.4,-54.7867,-69.021
60.5,-54.7922,-69.0098
60.6,-54.7902,-68.9979
60.7,-54.7917,-68.9817
60.8,-54.7908,-68.9676
60.9,-54.7909,-68.9547
61,-54.7885,-68.9427
61.1,-54.792,-68.9291
61.2,-54.7916,-68.9166
61.3,-54.7893,-68.9022
61.4,-54.7885,-68.8908
61.5,-54.7871,-68.8798
61.6,-54.7914,-68.8632
61.7,-54.7907,-68.8499
61.8,-54.797,-68.8362
61.9,-54.7946,-68.8254
62,-54.7931,-68.8111
62.1,-54.793,-68.797
62.2,-54.7926,-68.7847
62.3,-54.7935,-68.7714
62.4,-54.7986,-68.7576
62.5,-54.7965,-68.7425
62.6,-54.7997,-68.7288
62.7,-54.7976,-68.713
62.8,-54.7971,-68.6967
62.9,-54.7995,-68.6849
63,-54.8022,-68.6715
63.1,-54.8068,-68.6584
63.2,-54.8082,-68.644
63.3,-54.8094,-68.6289
63.4,-54.8111,-68.6134
63.5,-54.8106,-68.599
63.6,-54.8107,-68.5845
63.7,-54.8125,-68.5697
63.8,-54.8174,-68.5547
63.9,-54.8159,-68.5399
64,-54.816,-68.525
64.1,-54.8173,-68.5097
64.2,-54.8231,-68.4944
64.3,-54.8235,-68.4789
64.4,-54.8255,-68.4616
64.5,-54.8251,-68.4476
64.6,-54.8265,-68.4333
64.7,-54.8278,-68.4155
64.8,-54.8297,-68.4016
64.9,-54.8303,-68.3861
65,-54.8333,-68.3701
65.1,-54.8353,-68.3556
65.2,-54.8351,-68.3409
65.3,-54.8353,-68.3266
65.4,-54.8336,-68.3095
65.5,-54.832,-68.2919
65.6,-54.8328,-68.2789
65.7,-54.8349,-68.2635
65.8,-54.8333,-68.2456
65.9,-54.833,-68.2278
66,-54.8356,-68.2113
66.1,-54.8337,-68.1968
66.2,-54.8377,-68.1812
66.3,-54.8365,-68.1631
66.4,-54.8393,-68.1442
66.5,-54.8376,-68.1264
66.6,-54.8409,-68.1083
66.7,-54.8413,-68.0914
66.8,-54.8412,-68.0771
66.9,-54.8409,-68.059
67,-54.847,-68.0408
67.1,-54.8503,-68.0249
67.2,-54.8521,-68.0076
67.3,-54.8506,-67.9891
67.4,-54.8544,-67.9713
67.5,-54.8539,-67.9539
67.6,-54.852,-67.937
67.7,-54.8487,-67.9182
67.8,-54.8524,-67.8986
67.9,-54.8546,-67.8816
68,-54.8553,-67.8608
68.1,-54.8564,-67.8421
68.2,-54.8549,-67.824
68.3,-54.8557,-67.8054
68.4,-54.8579,-67.7868
68.5,-54.8599,-67.7663
68.6,-54.8661,-67.748
68.7,-54.865,-67.7295
68.8,-54.8651,-67.7102
68.9,-54.8686,-67.6919
69,-54.8744,-67.6733
69.1,-54.88,-67.6541
69.2,-54.88,-67.632
69.3,-54.8811,-67.6124
69.4,-54.8859,-67.5931
69.5,-54.8868,-67.5734
69.6,-54.8862,-67.5524
69.7,-54.8849,-67.5338
69.8,-54.8851,-67.5122
69.9,-54.8917,-67.492
70,-54.8921,-67.4708
70.1,-54.8959,-67.4505
70.2,-54.8985,-67.4279
70.3,-54.8975,-67.4058
70.4,-54.9005,-67.3836
70.5,-54.9005,-67.3623
70.6,-54.9011,-67.341
70.7,-54.904,-67.3203
70.8,-54.9031,-67.2986
70.9,-54.9008,-67.2781
71,-54.9009,-67.2557
71.1,-54.903,-67.2346
71.2,-54.9058,-67.2132
71.3,-54.9088,-67.1924
71.4,-54.9168,-67.1693
71.5,-54.9162,-67.1481
71.6,-54.9147,-67.1258
71.7,-54.9191,-67.1023
71.8,-54.9167,-67.0806
71.9,-54.9186,-67.0582
72,-54.9182,-67.0359
72.1,-54.9195,-67.012
72.2,-54.9184,-66.9888
72.3,-54.9192,-66.9664
72.4,-54.9198,-66.942
72.5,-54.9219,-66.9206
72.6,-54.9252,-66.899
72.7,-54.93,-66.8739
72.8,-54.9313,-66.85
72.9,-54.9309,-66.825
73,-54.9339,-66.8005
73.1,-54.9322,-66.7772
73.2,-54.9291,-66.7531
73.3,-54.9252,-66.729
73.4,-54.9305,-66.7039
73.5,-54.9314,-66.6793
73.6,-54.9314,-66.6554
73.7,-54.9325,-66.6299
73.8,-54.9354,-66.6044
73.9,-54.9361,-66.5797
74,-54.9384,-66.5541
74.1,-54.941,-66.5298
74.2,-54.9435,-66.5044
74.3,-54.9462,-66.4795
74.4,-54.9448,-66.4545
74.5,-54.944,-66.4287
74.6,-54.9461,-66.4028
74.7,-54.9512,-66.377
74.8,-54.9536,-66.3508
74.9,-54.9534,-66.3256
75,-54.9507,-66.3
75.1,-54.9552,-66.2736
75.2,-54.9562,-66.2478
75.3,-54.9542,-66.2214
75.4,-54.9565,-66.1951
75.5,-54.9577,-66.1686
75.6,-54.9581,-66.1415
75.7,-54.9628,-66.1153
75.8,-54.9631,-66.0892
75.9,-54.9648,-66.0615
76,-54.9695,-66.0338
76.1,-54.9667,-66.0071
76.2,-54.9674,-65.9792
76.3,-54.9651,-65.9519
76.4,-54.9627,-65.9242
76.5,-54.9636,-65.8966
76.6,-54.9659,-65.8686
76.7,-54.9678,-65.8396
76.8,-54.9697,-65.8115
76.9,-54.9732,-65.7829
77,-54.9749,-65.7541
77.1,-54.9744,-65.7257
77.2,-54.9796,-65.6961
77.3,-54.9816,-65.667
77.4,-54.9755,-65.6378
77.5,-54.9767,-65.6083
77.6,-54.9786,-65.5793
77.7,-54.9832,-65.5497
77.8,-54.9844,-65.5194
77.9,-54.985,-65.4895
78,-54.9856,-65.4597
78.1,-54.9872,-65.4296
78.2,-54.9856,-65.3995
78.3,-54.9858,-65.3687
78.4,-54.9847,-65.3381
78.5,-54.9804,-65.3071
78.6,-54.9819,-65.2761
78.7,-54.9821,-65.2452
78.8,-54.9824,-65.2138
78.9,-54.9816,-65.1823
79,-54.9803,-65.1505
79.1,-54.98,-65.1188
79.2,-54.9789,-65.0868
79.3,-54.9792,-65.0547
79.4,-54.9779,-65.0223
79.5,-54.9755,-64.9899
79.6,-54.9765,-64.9572
79.7,-54.9765,-64.9244
79.8,-54.9762,-64.8914
79.9,-54.9761,-64.8582
80,-54.9761,-64.8248
80.1,-54.9803,-64.7912
80.2,-54.9812,-64.7575
80.3,-54.9815,-64.7235
80.4,-54.9741,-64.6898
80.5,-54.9697,-64.6554
80.6,-54.9696,-64.621
80.7,-54.9726,-64.5864
80.8,-54.9746,-64.5518
80.9,-54.9725,-64.5169
81,-54.9758,-64.4817
81.1,-54.9786,-64.4459
81.2,-54.978,-64.4104
81.3,-54.9796,-64.3746
81.4,-54.9768,-64.3386
81.5,-54.9745,-64.3019
81.6,-54.9769,-64.2656
81.7,-54.9799,-64.2288
81.8,-54.9817,-64.1913
81.9,-54.983,-64.1537
82,-54.98,-64.1157
82.1,-54.9828,-64.0777
82.2,-54.9827,-64.0401
82.3,-54.9847,-64.003
82.4,-54.9862,-63.9656
82.5,-54.9841,-63.9264
82.6,-54.9862,-63.8878
82.7,-54.9839,-63.8483
82.8,-54.9857,-63.8083
82.9,-54.9851,-63.7682
83,-54.9819,-63.7283
83.1,-54.9821,-63.6885
83.2,-54.9796,-63.6492
83.3,-54.9796,-63.6087
83.4,-54.9745,-63.568
83.5,-54.9743,-63.5268
83.6,-54.9746,-63.4858
83.7,-54.9752,-63.4444
83.8,-54.9749,-63.4019
83.9,-54.9768,-63.3608
84,-54.9773,-63.3188
84.1,-54.9789,-63.2762
84.2,-54.9856,-63.2341
84.3,-54.9878,-63.1906
84.4,-54.9859,-63.1465
84.5,-54.9857,-63.1035
84.6,-54.9843,-63.0576
84.7,-54.9837,-63.0124
84.8,-54.9832,-62.9674
84.9,-54.9849,-62.9207
85,-54.9874,-62.8746
85.1,-54.9912,-62.8286
85.2,-54.9893,-62.7823
85.3,-54.9923,-62.735
85.4,-54.9934,-62.6878
85.5,-54.9898,-62.6417
85.6,-54.9904,-62.5941
85.7,-54.9964,-62.5459
85.8,-54.9953,-62.4972
85.9,-54.9903,-62.4473
86,-54.9902,-62.3988
86.1,-54.9876,-62.3508
86.2,-54.9873,-62.3009
86.3,-54.9844,-62.249
86.4,-54.9845,-62.1978
86.5,-54.9794,-62.1455
86.6,-54.9793,-62.094
86.7,-54.9779,-62.0415
86.8,-54.9788,-61.9901
86.9,-54.9784,-61.9369
87,-54.9802,-61.8849
87.1,-54.9821,-61.8292
87.2,-54.9829,-61.7737
87.3,-54.98,-61.7178
87.4,-54.9786,-61.6591
87.5,-54.9789,-61.6023
87.6,-54.9779,-61.5471
87.7,-54.9774,-61.4866
87.8,-54.9763,-61.4272
87.9,-54.9755,-61.3671
88,-54.9764,-61.3019
88.1,-54.9757,-61.2397
88.2,-54.9774,-61.1799
88.3,-54.9777,-61.1125
88.4,-54.9815,-61.048
88.5,-54.9817,-60.9864
88.6,-54.9825,-60.9238
88.7,-54.9803,-60.8552
88.8,-54.983,-60.7863
88.9,-54.9812,-60.7202
89,-54.9824,-60.6508
89.1,-54.9829,-60.579
89.2,-54.9861,-60.5087
89.3,-54.9812,-60.434
89.4,-54.9787,-60.3652
89.5,-54.9811,-60.2951
89.6,-54.9819,-60.2173
