time,n0v,n1v
8.5,-59.4406,-70.615
8.6,-59.4116,-70.5829
8.7,-59.3825,-70.5511
8.8,-59.3524,-70.5183
8.9,-59.3238,-70.4847
9,-59.2972,-70.454
9.1,-59.267,-70.4221
9.2,-59.2366,-70.3903
9.3,-59.2074,-70.3567
9.4,-59.1788,-70.3287
9.5,-59.1472,-70.303
9.6,-59.1203,-70.2755
9.7,-59.0936,-70.2433
9.8,-59.061,-70.2212
9.9,-59.0293,-70.1957
10,-59.0017,-70.1665
10.1,-58.9706,-70.1385
10.2,-58.9383,-70.11
10.3,-58.9097,-70.0825
10.4,-58.8819,-70.0585
10.5,-58.8516,-70.0363
10.6,-58.8195,-70.0151
10.7,-58.7882,-69.9917
10.8,-58.756,-69.9712
10.9,-58.7276,-69.9483
11,-58.698,-69.928
11.1,-58.6679,-69.9044
11.2,-58.64,-69.8847
11.3,-58.6101,-69.8631
11.4,-58.5811,-69.8449
11.5,-58.5515,-69.8215
11.6,-58.5229,-69.7994
11.7,-58.4917,-69.7777
11.8,-58.4619,-69.7615
11.9,-58.4317,-69.7437
12,-58.4051,-69.7257
12.1,-58.3773,-69.7149
12.2,-58.3456,-69.6957
12.3,-58.3191,-69.679
12.4,-58.2903,-69.6628
12.5,-58.2621,-69.6473
12.6,-58.2344,-69.6294
12.7,-58.2076,-69.6129
12.8,-58.18,-69.5964
12.9,-58.1516,-69.58
13,-58.1241,-69.5642
13.1,-58.0982,-69.5482
13.2,-58.0688,-69.5365
13.3,-58.0397,-69.5237
13.4,-58.0105,-69.514
13.5,-57.9854,-69.4974
13.6,-57.9565,-69.484
13.7,-57.9301,-69.4751
13.8,-57.9022,-69.4616
13.9,-57.8732,-69.4507
14,-57.8461,-69.4393
14.1,-57.8181,-69.427
14.2,-57.7877,-69.4183
14.3,-57.7609,-69.4073
14.4,-57.7361,-69.3976
14.5,-57.7047,-69.3887
14.6,-57.6756,-69.3758
14.7,-57.6483,-69.366
14.8,-57.6226,-69.3572
14.9,-57.592,-69.3483
15,-57.5646,-69.3406
15.1,-57.5374,-69.3299
15.2,-57.5097,-69.3207
15.3,-57.4856,-69.3168
15.4,-57.4583,-69.3124
15.5,-57.4321,-69.3017
15.6,-57.4069,-69.2967
15.7,-57.3807,-69.2931
15.8,-57.3549,-69.2854
15.9,-57.3307,-69.2813
16,-57.3051,-69.271
16.1,-57.2775,-69.2645
16.2,-57.2509,-69.2584
16.3,-57.2239,-69.2539
16.4,-57.1996,-69.2472
16.5,-57.1732,-69.2464
16.6,-57.147,-69.2393
16.7,-57.1238,-69.2347
16.8,-57.0969,-69.2301
16.9,-57.0708,-69.228
17,-57.0432,-69.2259
17.1,-57.0186,-69.223
17.2,-56.9937,-69.2214
17.3,-56.9706,-69.2196
17.4,-56.9459,-69.2136
17.5,-56.9235,-69.2138
17.6,-56.8999,-69.2123
17.7,-56.8741,-69.2109
17.8,-56.855,-69.2082
17.9,-56.8318,-69.2054
18,-56.8076,-69.2052
18.1,-56.7838,-69.2071
18.2,-56.7578,-69.2045
18.3,-56.7414,-69.2047
18.4,-56.722,-69.2058
18.5,-56.6984,-69.2043
18.6,-56.6743,-69.2055
18.7,-56.6517,-69.2077
18.8,-56.6295,-69.209
18.9,-56.6112,-69.2084
19,-56.5888,-69.2115
19.1,-56.5651,-69.2106
19.2,-56.5446,-69.2123
19.3,-56.5228,-69.2134
19.4,-56.499,-69.2155
19.5,-56.4768,-69.2214
19.6,-56.4518,-69.219
19.7,-56.4271,-69.2171
19.8,-56.4061,-69.2209
19.9,-56.3876,-69.2198
20,-56.3671,-69.2203
20.1,-56.3461,-69.2201
20.2,-56.3236,-69.2224
20.3,-56.3043,-69.2262
20.4,-56.2833,-69.2309
20.5,-56.2601,-69.2293
20.6,-56.2402,-69.2296
20.7,-56.2164,-69.2327
20.8,-56.1938,-69.2342
20.9,-56.1737,-69.2353
21,-56.1587,-69.2398
21.1,-56.134,-69.2413
21.2,-56.1157,-69.2452
21.3,-56.0942,-69.2463
21.4,-56.0751,-69.2515
21.5,-56.0552,-69.2556
21.6,-56.0378,-69.2614
21.7,-56.0176,-69.2673
21.8,-55.9944,-69.2708
21.9,-55.9746,-69.2742
22,-55.9522,-69.2807
22.1,-55.9325,-69.2853
22.2,-55.9106,-69.2858
22.3,-55.8872,-69.2877
22.4,-55.8663,-69.2899
22.5,-55.8511,-69.2946
22.6,-55.836,-69.3005
22.7,-55.8166,-69.3039
22.8,-55.7991,-69.3055
22.9,-55.7796,-69.3095
23,-55.758,-69.3138
23.1,-55.7367,-69.3224
23.2,-55.7175,-69.3283
23.3,-55.6981,-69.3352
23.4,-55.6794,-69.3402
23.5,-55.6617,-69.3435
23.6,-55.6445,-69.3479
23.7,-55.6256,-69.3544
23.8,-55.6066,-69.3604
23.9,-55.587,-69.3687
24,-55.5693,-69.3717
24.1,-55.5548,-69.3725
24.2,-55.535,-69.3797
24.3,-55.5174,-69.3885
24.4,-55.503,-69.393
24.5,-55.4863,-69.3988
24.6,-55.4683,-69.4039
24.7,-55.4501,-69.4045
24.8,-55.4339,-69.4138
24.9,-55.4147,-69.4192
25,-55.399,-69.4268
25.1,-55.3794,-69.4298
25.2,-55.3624,-69.433
25.3,-55.3427,-69.4382
25.4,-55.3291,-69.4454
25.5,-55.3144,-69.4489
25.6,-55.2982,-69.4538
25.7,-55.2846,-69.458
25.8,-55.2678,-69.4655
25.9,-55.2489,-69.4722
26,-55.2319,-69.4828
26.1,-55.2145,-69.49
26.2,-55.1987,-69.4975
26.3,-55.1825,-69.4999
26.4,-55.1641,-69.5027
26.5,-55.1511,-69.508
26.6,-55.1368,-69.5133
26.7,-55.1216,-69.5167
26.8,-55.1014,-69.518
26.9,-55.0853,-69.5242
27,-55.0704,-69.531
27.1,-55.0586,-69.5359
27.2,-55.0442,-69.5407
27.3,-55.0298,-69.5492
27.4,-55.0171,-69.5559
27.5,-55.004,-69.561
27.6,-54.9831,-69.5659
27.7,-54.9667,-69.572
27.8,-54.9521,-69.5762
27.9,-54.938,-69.5821
28,-54.9244,-69.5876
28.1,-54.9134,-69.5968
28.2,-54.8979,-69.6032
28.3,-54.888,-69.6076
28.4,-54.873,-69.6084
28.5,-54.8628,-69.6099
28.6,-54.8481,-69.6161
28.7,-54.8336,-69.6201
28.8,-54.8203,-69.6282
28.9,-54.8026,-69.6322
29,-54.7885,-69.6383
29.1,-54.7719,-69.6432
29.2,-54.7584,-69.6443
29.3,-54.7466,-69.6529
29.4,-54.7295,-69.6605
29.5,-54.7177,-69.6649
29.6,-54.7052,-69.674
29.7,-54.69,-69.6796
29.8,-54.6791,-69.6838
29.9,-54.6648,-69.6906
30,-54.6534,-69.6948
30.1,-54.6427,-69.7014
30.2,-54.6301,-69.7072
30.3,-54.6173,-69.715
30.4,-54.6004,-69.7203
30.5,-54.5899,-69.7243
30.6,-54.5754,-69.7299
30.7,-54.565,-69.7305
30.8,-54.5514,-69.7339
30.9,-54.5376,-69.7399
31,-54.526,-69.7438
31.1,-54.5116,-69.7491
31.2,-54.4977,-69.7569
31.3,-54.4822,-69.7609
31.4,-54.4723,-69.7667
31.5,-54.4603,-69.7712
31.6,-54.4445,-69.7757
31.7,-54.4333,-69.7831
31.8,-54.4246,-69.785
31.9,-54.4165,-69.7927
32,-54.4007,-69.7965
32.1,-54.3898,-69.8018
32.2,-54.376,-69.8062
32.3,-54.3639,-69.8116
32.4,-54.3513,-69.8161
32.5,-54.3404,-69.8234
32.6,-54.3305,-69.8277
32.7,-54.3183,-69.8325
32.8,-54.3041,-69.8379
32.9,-54.2951,-69.8423
33,-54.2853,-69.8451
33.1,-54.2748,-69.8489
33.2,-54.2612,-69.8574
33.3,-54.253,-69.8641
33.4,-54.2473,-69.8706
33.5,-54.2344,-69.8772
33.6,-54.2252,-69.8825
33.7,-54.2167,-69.884
33.8,-54.2069,-69.8882
33.9,-54.1946,-69.8928
34,-54.1841,-69.895
34.1,-54.1786,-69.8984
34.2,-54.1721,-69.905
34.3,-54.1637,-69.9088
34.4,-54.1565,-69.9125
34.5,-54.1483,-69.9213
34.6,-54.1406,-69.9223
34.7,-54.1314,-69.9234
34.8,-54.1203,-69.927
34.9,-54.1077,-69.9348
35,-54.0998,-69.936
35.1,-54.088,-69.934
35.2,-54.0773,-69.938
35.3,-54.0672,-69.9443
35.4,-54.0562,-69.9463
35.5,-54.0463,-69.9491
35.6,-54.0389,-69.9525
35.7,-54.0274,-69.9528
35.8,-54.0147,-69.9551
35.9,-54.0063,-69.9563
36,-53.9991,-69.9597
36.1,-53.988,-69.9647
36.2,-53.9774,-69.9691
36.3,-53.9664,-69.9747
36.4,-53.9589,-69.9761
36.5,-53.9525,-69.9816
36.6,-53.9412,-69.9855
36.7,-53.9334,-69.9888
36.8,-53.9249,-69.9948
36.9,-53.916,-69.9999
37,-53.9109,-70.0027
37.1,-53.8973,-70.0036
37.2,-53.8941,-70.0079
37.3,-53.8859,-70.0097
37.4,-53.8819,-70.0133
37.5,-53.8708,-70.0158
37.6,-53.8572,-70.0158
37.7,-53.8474,-70.019
37.8,-53.8367,-70.0235
37.9,-53.8298,-70.0256
38,-53.8216,-70.0298
38.1,-53.8118,-70.0319
38.2,-53.802,-70.0367
38.3,-53.7954,-70.0398
38.4,-53.7895,-70.0436
38.5,-53.7847,-70.0458
38.6,-53.7795,-70.0444
38.7,-53.7758,-70.0459
38.8,-53.7661,-70.0464
38.9,-53.7621,-70.0474
39,-53.7572,-70.0475
39.1,-53.754,-70.049
39.2,-53.7479,-70.0493
39.3,-53.7395,-70.0498
39.4,-53.7361,-70.0522
39.5,-53.7293,-70.054
39.6,-53.7233,-70.0544
39.7,-53.7135,-70.0553
39.8,-53.7052,-70.0548
39.9,-53.7036,-70.0557
40,-53.696,-70.0562
40.1,-53.689,-70.0564
40.2,-53.6821,-70.0569
40.3,-53.6761,-70.054
40.4,-53.6677,-70.0573
40.5,-53.6569,-70.0625
40.6,-53.6499,-70.0688
40.7,-53.6447,-70.0698
40.8,-53.6373,-70.0718
40.9,-53.6304,-70.0716
41,-53.6294,-70.0673
41.1,-53.6222,-70.0727
41.2,-53.6212,-70.0749
41.3,-53.6137,-70.076
41.4,-53.6095,-70.0778
41.5,-53.601,-70.0832
41.6,-53.5948,-70.0856
41.7,-53.5902,-70.0854
41.8,-53.5846,-70.0872
41.9,-53.5815,-70.0845
42,-53.5732,-70.0827
42.1,-53.5682,-70.0801
42.2,-53.5665,-70.0785
42.3,-53.5644,-70.0759
42.4,-53.5596,-70.0757
42.5,-53.5553,-70.0745
42.6,-53.5496,-70.0729
42.7,-53.5421,-70.073
42.8,-53.5395,-70.0736
42.9,-53.5382,-70.0784
43,-53.5327,-70.0781
43.1,-53.5355,-70.0774
43.2,-53.5338,-70.0748
43.3,-53.5295,-70.0726
43.4,-53.5223,-70.0732
43.5,-53.5118,-70.0727
43.6,-53.5062,-70.077
43.7,-53.5001,-70.0769
43.8,-53.5019,-70.0772
43.9,-53.4946,-70.0806
44,-53.4936,-70.0781
44.1,-53.4908,-70.079
44.2,-53.4881,-70.0787
44.3,-53.4838,-70.0775
44.4,-53.4801,-70.0786
44.5,-53.4769,-70.0817
44.6,-53.4738,-70.0841
44.7,-53.4695,-70.0816
44.8,-53.4704,-70.0841
44.9,-53.4669,-70.079
45,-53.4665,-70.077
45.1,-53.4655,-70.0757
45.2,-53.4634,-70.0717
45.3,-53.4621,-70.0686
45.4,-53.4579,-70.0694
45.5,-53.4555,-70.0666
45.6,-53.452,-70.0607
45.7,-53.4475,-70.0605
45.8,-53.4464,-70.0605
45.9,-53.4474,-70.0599
46,-53.4452,-70.06
46.1,-53.4453,-70.0548
46.2,-53.4394,-70.0504
46.3,-53.4371,-70.045
46.4,-53.4329,-70.0423
46.5,-53.4298,-70.0429
46.6,-53.4306,-70.0393
46.7,-53.4311,-70.0329
46.8,-53.4275,-70.0309
46.9,-53.4257,-70.0286
47,-53.4272,-70.0289
47.1,-53.43,-70.03
47.2,-53.4336,-70.0256
47.3,-53.4353,-70.0233
47.4,-53.4324,-70.02
47.5,-53.4314,-70.0124
47.6,-53.4265,-70.0064
47.7,-53.4248,-70.0013
47.8,-53.4227,-69.9954
47.9,-53.4194,-69.9882
48,-53.4233,-69.987
48.1,-53.424,-69.986
48.2,-53.4225,-69.9833
48.3,-53.4273,-69.9841
48.4,-53.4252,-69.9796
48.5,-53.4252,-69.9776
48.6,-53.4224,-69.9752
48.7,-53.42,-69.9708
48.8,-53.4205,-69.9653
48.9,-53.4225,-69.963
49,-53.423,-69.9619
49.1,-53.4247,-69.9551
49.2,-53.4211,-69.9488
49.3,-53.4185,-69.9442
49.4,-53.4179,-69.9375
49.5,-53.4177,-69.9335
49.6,-53.4202,-69.9308
49.7,-53.4239,-69.9262
49.8,-53.4252,-69.9227
49.9,-53.4258,-69.9168
50,-53.4276,-69.9068
50.1,-53.4304,-69.903
50.2,-53.4308,-69.8978
50.3,-53.4328,-69.894
50.4,-53.4359,-69.8914
50.5,-53.4417,-69.8828
50.6,-53.4411,-69.8779
50.7,-53.4438,-69.8734
50.8,-53.4476,-69.8661
50.9,-53.4536,-69.8623
51,-53.4507,-69.8579
51.1,-53.4535,-69.8555
51.2,-53.455,-69.8537
51.3,-53.4562,-69.8444
51.4,-53.4614,-69.835
51.5,-53.4645,-69.8293
51.6,-53.4674,-69.8243
51.7,-53.466,-69.8212
51.8,-53.4671,-69.815
51.9,-53.4716,-69.8087
52,-53.4715,-69.8001
52.1,-53.4741,-69.7938
52.2,-53.4755,-69.7829
52.3,-53.4794,-69.7744
52.4,-53.4849,-69.7701
52.5,-53.4864,-69.7637
52.6,-53.4939,-69.7586
52.7,-53.4982,-69.7547
52.8,-53.4965,-69.7483
52.9,-53.4993,-69.7389
53,-53.5073,-69.7303
53.1,-53.5103,-69.7196
53.2,-53.5158,-69.7104
53.3,-53.5131,-69.7043
53.4,-53.5152,-69.6955
53.5,-53.5211,-69.6919
53.6,-53.5222,-69.6871
53.7,-53.5237,-69.6794
53.8,-53.5278,-69.6712
53.9,-53.532,-69.6626
54,-53.535,-69.6548
54.1,-53.5387,-69.6452
54.2,-53.5434,-69.634
54.3,-53.5485,-69.6227
54.4,-53.5549,-69.6161
54.5,-53.5591,-69.6121
54.6,-53.5658,-69.6035
54.7,-53.568,-69.5975
54.8,-53.5729,-69.5911
54.9,-53.5771,-69.5827
55,-53.5871,-69.5764
55.1,-53.5937,-69.5667
55.2,-53.6012,-69.5551
55.3,-53.6085,-69.5459
55.4,-53.6152,-69.5386
55.5,-53.6187,-69.5319
55.6,-53.6257,-69.5214
55.7,-53.6345,-69.511
55.8,-53.6376,-69.5036
55.9,-53.6429,-69.4933
56,-53.6449,-69.4795
56.1,-53.651,-69.4699
56.2,-53.6574,-69.4581
56.3,-53.6618,-69.4484
56.4,-53.6677,-69.4406
56.5,-53.6726,-69.431
56.6,-53.6792,-69.4199
56.7,-53.6854,-69.4127
56.8,-53.6912,-69.4043
56.9,-53.6981,-69.3942
57,-53.7032,-69.383
57.1,-53.7063,-69.3755
57.2,-53.715,-69.3696
57.3,-53.7197,-69.3604
57.4,-53.7273,-69.3525
57.5,-53.7332,-69.3475
57.6,-53.7411,-69.3383
57.7,-53.7534,-69.3314
57.8,-53.7527,-69.32
57.9,-53.7598,-69.3097
58,-53.7676,-69.3009
58.1,-53.7742,-69.2884
58.2,-53.78,-69.2769
58.3,-53.7873,-69.2677
58.4,-53.7941,-69.254
58.5,-53.8019,-69.2439
58.6,-53.8135,-69.2309
58.7,-53.8204,-69.2194
58.8,-53.821,-69.2077
58.9,-53.8317,-69.1929
59,-53.8392,-69.1864
59.1,-53.847,-69.172
59.2,-53.8587,-69.1616
59.3,-53.8613,-69.1519
59.4,-53.8714,-69.1394
59.5,-53.8797,-69.1249
59.6,-53.8889,-69.1138
59.7,-53.895,-69.1039
59.8,-53.9021,-69.0916
59.9,-53.9066,-69.0808
60,-53.9101,-69.0734
60.1,-53.9121,-69.0599
60.2,-53.9191,-69.0474
60.3,-53.9276,-69.0333
60.4,-53.9383,-69.021
60.5,-53.9495,-69.0098
60.6,-53.9527,-68.9979
60.7,-53.9597,-68.9817
60.8,-53.9641,-68.9676
60.9,-53.9696,-68.9547
61,-53.9724,-68.9427
61.1,-53.9816,-68.9291
61.2,-53.9865,-68.9166
61.3,-53.9895,-68.9022
61.4,-53.994,-68.8908
61.5,-53.9979,-68.8798
61.6,-54.008,-68.8632
61.7,-54.0127,-68.8499
61.8,-54.0249,-68.8362
61.9,-54.0278,-68.8254
62,-54.0316,-68.8111
62.1,-54.037,-68.797
62.2,-54.0421,-68.7847
62.3,-54.0485,-68.7714
62.4,-54.0595,-68.7576
62.5,-54.0627,-68.7425
62.6,-54.0716,-68.7288
62.7,-54.0749,-68.713
62.8,-54.0799,-68.6967
62.9,-54.0879,-68.6849
63,-54.0963,-68.6715
63.1,-54.1067,-68.6584
63.2,-54.1138,-68.644
63.3,-54.1206,-68.6289
63.4,-54.1279,-68.6134
63.5,-54.133,-68.599
63.6,-54.1386,-68.5845
63.7,-54.1461,-68.5697
63.8,-54.1568,-68.5547
63.9,-54.1608,-68.5399
64,-54.1665,-68.525
64.1,-54.1734,-68.5097
64.2,-54.185,-68.4944
64.3,-54.191,-68.4789
64.4,-54.1987,-68.4616
64.5,-54.2038,-68.4476
64.6,-54.2109,-68.4333
64.7,-54.2178,-68.4155
64.8,-54.2253,-68.4016
64.9,-54.2315,-68.3861
65,-54.2401,-68.3701
65.1,-54.2478,-68.3556
65.2,-54.253,-68.3409
65.3,-54.2587,-68.3266
65.4,-54.2624,-68.3095
65.5,-54.2662,-68.2919
65.6,-54.2725,-68.2789
65.7,-54.2801,-68.2635
65.8,-54.2838,-68.2456
65.9,-54.2889,-68.2278
66,-54.2971,-68.2113
66.1,-54.3004,-68.1968
66.2,-54.3099,-68.1812
66.3,-54.314,-68.1631
66.4,-54.3223,-68.1442
66.5,-54.3258,-68.1264
66.6,-54.3346,-68.1083
66.7,-54.3402,-68.0914
66.8,-54.3454,-68.0771
66.9,-54.3504,-68.059
67,-54.362,-68.0408
67.1,-54.3706,-68.0249
67.2,-54.3777,-68.0076
67.3,-54.3814,-67.9891
67.4,-54.3905,-67.9713
67.5,-54.3951,-67.9539
67.6,-54.3982,-67.937
67.7,-54.4,-67.9182
67.8,-54.4089,-67.8986
67.9,-54.4163,-67.8816
68,-54.422,-67.8608
68.1,-54.4282,-67.8421
68.2,-54.4316,-67.824
68.3,-54.4374,-67.8054
68.4,-54.4447,-67.7868
68.5,-54.4517,-67.7663
68.6,-54.463,-67.748
68.7,-54.4668,-67.7295
68.8,-54.4717,-67.7102
68.9,-54.4803,-67.6919
69,-54.4911,-67.6733
69.1,-54.5017,-67.6541
69.2,-54.5065,-67.632
69.3,-54.5124,-67.6124
69.4,-54.5222,-67.5931
69.5,-54.5279,-67.5734
69.6,-54.532,-67.5524
69.7,-54.5353,-67.5338
69.8,-54.5401,-67.5122
69.9,-54.5516,-67.492
70,-54.5566,-67.4708
70.1,-54.5651,-67.4505
70.2,-54.5723,-67.4279
70.3,-54.5758,-67.4058
70.4,-54.5834,-67.3836
70.5,-54.5879,-67.3623
70.6,-54.593,-67.341
70.7,-54.6005,-67.3203
70.8,-54.6039,-67.2986
70.9,-54.6059,-67.2781
71,-54.6103,-67.2557
71.1,-54.6168,-67.2346
71.2,-54.6239,-67.2132
71.3,-54.6313,-67.1924
71.4,-54.6437,-67.1693
71.5,-54.6473,-67.1481
71.6,-54.6499,-67.1258
71.7,-54.6586,-67.1023
71.8,-54.6602,-67.0806
71.9,-54.6663,-67.0582
72,-54.6699,-67.0359
72.1,-54.6752,-67.012
72.2,-54.6781,-66.9888
72.3,-54.6829,-66.9664
72.4,-54.6874,-66.942
72.5,-54.6935,-66.9206
72.6,-54.7007,-66.899
72.7,-54.7094,-66.8739
72.8,-54.7146,-66.85
72.9,-54.718,-66.825
73,-54.7248,-66.8005
73.1,-54.7267,-66.7772
73.2,-54.7274,-66.7531
73.3,-54.727,-66.729
73.4,-54.736,-66.7039
73.5,-54.7406,-66.6793
73.6,-54.7441,-66.6554
73.7,-54.7487,-66.6299
73.8,-54.7552,-66.6044
73.9,-54.7594,-66.5797
74,-54.7652,-66.5541
74.1,-54.7712,-66.5298
74.2,-54.7771,-66.5044
74.3,-54.7833,-66.4795
74.4,-54.7852,-66.4545
74.5,-54.7876,-66.4287
74.6,-54.7931,-66.4028
74.7,-54.8014,-66.377
74.8,-54.8071,-66.3508
74.9,-54.81,-66.3256
75,-54.8105,-66.3
75.1,-54.8181,-66.2736
75.2,-54.8222,-66.2478
75.3,-54.8233,-66.2214
75.4,-54.8286,-66.1951
75.5,-54.8328,-66.1686
75.6,-54.8361,-66.1415
75.7,-54.8439,-66.1153
75.8,-54.847,-66.0892
75.9,-54.8517,-66.0615
76,-54.8592,-66.0338
76.1,-54.8592,-66.0071
76.2,-54.8627,-65.9792
76.3,-54.8632,-65.9519
76.4,-54.8635,-65.9242
76.5,-54.8671,-65.8966
76.6,-54.8721,-65.8686
76.7,-54.8766,-65.8396
76.8,-54.8812,-65.8115
76.9,-54.8873,-65.7829
77,-54.8915,-65.7541
77.1,-54.8936,-65.7257
77.2,-54.9014,-65.6961
77.3,-54.9058,-65.667
77.4,-54.9021,-65.6378
77.5,-54.9057,-65.6083
77.6,-54.9101,-65.5793
77.7,-54.917,-65.5497
77.8,-54.9205,-65.5194
77.9,-54.9235,-65.4895
78,-54.9263,-65.4597
78.1,-54.9303,-65.4296
78.2,-54.9309,-65.3995
78.3,-54.9332,-65.3687
78.4,-54.9343,-65.3381
78.5,-54.9321,-65.3071
78.6,-54.9358,-65.2761
78.7,-54.9381,-65.2452
78.8,-54.9405,-65.2138
78.9,-54.9417,-65.1823
79,-54.9424,-65.1505
79.1,-54.9441,-65.1188
79.2,-54.945,-65.0868
79.3,-54.9472,-65.0547
79.4,-54.9478,-65.0223
79.5,-54.9473,-64.9899
79.6,-54.9501,-64.9572
79.7,-54.952,-64.9244
79.8,-54.9535,-64.8914
79.9,-54.9552,-64.8582
80,-54.957,-64.8248
80.1,-54.9629,-64.7912
80.2,-54.9656,-64.7575
80.3,-54.9675,-64.7235
80.4,-54.9618,-64.6898
80.5,-54.959,-64.6554
80.6,-54.9606,-64.621
80.7,-54.9651,-64.5864
80.8,-54.9688,-64.5518
80.9,-54.9682,-64.5169
81,-54.9731,-64.4817
81.1,-54.9774,-64.4459
81.2,-54.9783,-64.4104
81.3,-54.9814,-64.3746
81.4,-54.98,-64.3386
81.5,-54.9791,-64.3019
81.6,-54.983,-64.2656
81.7,-54.9873,-64.2288
81.8,-54.9906,-64.1913
81.9,-54.9932,-64.1537
82,-54.9915,-64.1157
82.1,-54.9956,-64.0777
82.2,-54.9968,-64.0401
82.3,-55.0001,-64.003
82.4,-55.0028,-63.9656
82.5,-55.002,-63.9264
82.6,-55.0053,-63.8878
82.7,-55.0042,-63.8483
82.8,-55.0071,-63.8083
82.9,-55.0077,-63.7682
83,-55.0056,-63.7283
83.1,-55.0069,-63.6885
83.2,-55.0056,-63.6492
83.3,-55.0066,-63.6087
83.4,-55.0026,-63.568
83.5,-55.0035,-63.5268
83.6,-55.0048,-63.4858
83.7,-55.0064,-63.4444
83.8,-55.007,-63.4019
83.9,-55.01,-63.3608
84,-55.0114,-63.3188
84.1,-55.0139,-63.2762
84.2,-55.0216,-63.2341
84.3,-55.0247,-63.1906
84.4,-55.0237,-63.1465
84.5,-55.0243,-63.1035
84.6,-55.0238,-63.0576
84.7,-55.0241,-63.0124
84.8,-55.0244,-62.9674
84.9,-55.0269,-62.9207
85,-55.0302,-62.8746
85.1,-55.0348,-62.8286
85.2,-55.0336,-62.7823
85.3,-55.0374,-62.735
85.4,-55.0393,-62.6878
85.5,-55.0363,-62.6417
85.6,-55.0376,-62.5941
85.7,-55.0444,-62.5459
85.8,-55.044,-62.4972
85.9,-55.0396,-62.4473
86,-55.0401,-62.3988
86.1,-55.0382,-62.3508
86.2,-55.0386,-62.3009
86.3,-55.0363,-62.249
86.4,-55.037,-62.1978
86.5,-55.0325,-62.1455
86.6,-55.033,-62.094
86.7,-55.0321,-62.0415
86.8,-55.0336,-61.9901
86.9,-55.0338,-61.9369
87,-55.0361,-61.8849
87.1,-55.0385,-61.8292
87.2,-55.0398,-61.7737
87.3,-55.0374,-61.7178
87.4,-55.0365,-61.6591
87.5,-55.0372,-61.6023
87.6,-55.0367,-61.5471
87.7,-55.0367,-61.4866
87.8,-55.036,-61.4272
87.9,-55.0356,-61.3671
88,-55.0369,-61.3019
88.1,-55.0367,-61.2397
88.2,-55.0388,-61.1799
88.3,-55.0394,-61.1125
88.4,-55.0435,-61.048
88.5,-55.0441,-60.9864
88.6,-55.0452,-60.9238
88.7,-55.0435,-60.8552
88.8,-55.0464,-60.7863
88.9,-55.045,-60.7202
89,-55.0465,-60.6508
89.1,-55.0473,-60.579
89.2,-55.0507,-60.5087
89.3,-55.0461,-60.434
89.4,-55.044,-60.3652
89.5,-55.0466,-60.2951
89.6,-55.0476,-60.2173
89.7,-55.0488,-60.1426
