time,n0v,n1v
12.6,-55.8312,-69.6294
12.7,-55.8276,-69.6129
12.8,-55.8227,-69.5964
12.9,-55.8166,-69.58
13,-55.8117,-69.5642
13.1,-55.8088,-69.5482
13.2,-55.801,-69.5365
13.3,-55.7935,-69.5237
13.4,-55.7857,-69.514
13.5,-55.7832,-69.4974
13.6,-55.7756,-69.484
13.7,-55.7711,-69.4751
13.8,-55.7645,-69.4616
13.9,-55.7564,-69.4507
14,-55.7506,-69.4393
14.1,-55.7435,-69.427
14.2,-55.7332,-69.4183
14.3,-55.7273,-69.4073
14.4,-55.7239,-69.3976
14.5,-55.7119,-69.3887
14.6,-55.7026,-69.3758
14.7,-55.6955,-69.366
14.8,-55.6904,-69.3572
14.9,-55.6788,-69.3483
15,-55.6711,-69.3406
15.1,-55.6636,-69.3299
15.2,-55.6552,-69.3207
15.3,-55.6513,-69.3168
15.4,-55.6432,-69.3124
15.5,-55.6364,-69.3017
15.6,-55.6307,-69.2967
15.7,-55.6236,-69.2931
15.8,-55.6169,-69.2854
15.9,-55.6122,-69.2813
16,-55.6055,-69.271
16.1,-55.5962,-69.2645
16.2,-55.5881,-69.2584
16.3,-55.5794,-69.2539
16.4,-55.5738,-69.2472
16.5,-55.5656,-69.2464
16.6,-55.5574,-69.2393
16.7,-55.5528,-69.2347
16.8,-55.5436,-69.2301
16.9,-55.5353,-69.228
17,-55.525,-69.2259
17.1,-55.5182,-69.223
17.2,-55.5109,-69.2214
17.3,-55.5057,-69.2196
17.4,-55.4984,-69.2136
17.5,-55.4938,-69.2138
17.6,-55.4877,-69.2123
17.7,-55.4789,-69.2109
17.8,-55.4778,-69.2082
17.9,-55.4718,-69.2054
18,-55.4646,-69.2052
18.1,-55.4578,-69.2071
18.2,-55.4483,-69.2045
18.3,-55.4498,-69.2047
18.4,-55.4478,-69.2058
18.5,-55.4409,-69.2043
18.6,-55.4334,-69.2055
18.7,-55.4274,-69.2077
18.8,-55.4218,-69.209
18.9,-55.4206,-69.2084
19,-55.4146,-69.2115
19.1,-55.4071,-69.2106
19.2,-55.4031,-69.2123
19.3,-55.3976,-69.2134
19.4,-55.3897,-69.2155
19.5,-55.3835,-69.2214
19.6,-55.3741,-69.219
19.7,-55.3649,-69.2171
19.8,-55.3598,-69.2209
19.9,-55.3573,-69.2198
20,-55.3527,-69.2203
20.1,-55.3473,-69.2201
20.2,-55.3402,-69.2224
20.3,-55.3365,-69.2262
20.4,-55.331,-69.2309
20.5,-55.3229,-69.2293
20.6,-55.3183,-69.2296
20.7,-55.3094,-69.2327
20.8,-55.3016,-69.2342
20.9,-55.2966,-69.2353
21,-55.2972,-69.2398
21.1,-55.2869,-69.2413
21.2,-55.2836,-69.2452
21.3,-55.2768,-69.2463
21.4,-55.2725,-69.2515
21.5,-55.2672,-69.2556
21.6,-55.2646,-69.2614
21.7,-55.259,-69.2673
21.8,-55.2499,-69.2708
21.9,-55.2445,-69.2742
22,-55.2362,-69.2807
22.1,-55.2307,-69.2853
22.2,-55.2228,-69.2858
22.3,-55.2132,-69.2877
22.4,-55.2062,-69.2899
22.5,-55.2052,-69.2946
22.6,-55.2043,-69.3005
22.7,-55.1987,-69.3039
22.8,-55.1952,-69.3055
22.9,-55.1894,-69.3095
23,-55.1813,-69.3138
23.1,-55.1735,-69.3224
23.2,-55.1678,-69.3283
23.3,-55.1618,-69.3352
23.4,-55.1566,-69.3402
23.5,-55.1522,-69.3435
23.6,-55.1484,-69.3479
23.7,-55.1427,-69.3544
23.8,-55.137,-69.3604
23.9,-55.1304,-69.3687
24,-55.1258,-69.3717
24.1,-55.1245,-69.3725
24.2,-55.1176,-69.3797
24.3,-55.1129,-69.3885
24.4,-55.1116,-69.393
24.5,-55.1078,-69.3988
24.6,-55.1025,-69.4039
24.7,-55.097,-69.4045
24.8,-55.0936,-69.4138
24.9,-55.087,-69.4192
25,-55.0838,-69.4268
25.1,-55.0767,-69.4298
25.2,-55.0722,-69.433
25.3,-55.0648,-69.4382
25.4,-55.0637,-69.4454
25.5,-55.0613,-69.4489
25.6,-55.0574,-69.4538
25.7,-55.0561,-69.458
25.8,-55.0515,-69.4655
25.9,-55.0446,-69.4722
26,-55.0398,-69.4828
26.1,-55.0344,-69.49
26.2,-55.0306,-69.4975
26.3,-55.0263,-69.4999
26.4,-55.0198,-69.5027
26.5,-55.0186,-69.508
26.6,-55.0161,-69.5133
26.7,-55.0126,-69.5167
26.8,-55.0041,-69.518
26.9,-54.9996,-69.5242
27,-54.9963,-69.531
27.1,-54.9961,-69.5359
27.2,-54.9932,-69.5407
27.3,-54.9903,-69.5492
27.4,-54.989,-69.5559
27.5,-54.9872,-69.561
27.6,-54.9777,-69.5659
27.7,-54.9725,-69.572
27.8,-54.9692,-69.5762
27.9,-54.9663,-69.5821
28,-54.9638,-69.5876
28.1,-54.9639,-69.5968
28.2,-54.9595,-69.6032
28.3,-54.9605,-69.6076
28.4,-54.9565,-69.6084
28.5,-54.9572,-69.6099
28.6,-54.9533,-69.6161
28.7,-54.9497,-69.6201
28.8,-54.9472,-69.6282
28.9,-54.9403,-69.6322
29,-54.9369,-69.6383
29.1,-54.9309,-69.6432
29.2,-54.9281,-69.6443
29.3,-54.9268,-69.6529
29.4,-54.9203,-69.6605
29.5,-54.9189,-69.6649
29.6,-54.9168,-69.674
29.7,-54.912,-69.6796
29.8,-54.9114,-69.6838
29.9,-54.9074,-69.6906
30,-54.9062,-69.6948
30.1,-54.9056,-69.7014
30.2,-54.9032,-69.7072
30.3,-54.9005,-69.715
30.4,-54.8938,-69.7203
30.5,-54.8932,-69.7243
30.6,-54.8888,-69.7299
30.7,-54.8883,-69.7305
30.8,-54.8846,-69.7339
30.9,-54.8807,-69.7399
31,-54.8789,-69.7438
31.1,-54.8744,-69.7491
31.2,-54.8702,-69.7569
31.3,-54.8645,-69.7609
31.4,-54.8642,-69.7667
31.5,-54.8618,-69.7712
31.6,-54.8557,-69.7757
31.7,-54.854,-69.7831
31.8,-54.8546,-69.785
31.9,-54.8558,-69.7927
32,-54.8496,-69.7965
32.1,-54.8479,-69.8018
32.2,-54.8435,-69.8062
32.3,-54.8408,-69.8116
32.4,-54.8374,-69.8161
32.5,-54.8357,-69.8234
32.6,-54.8348,-69.8277
32.7,-54.8318,-69.8325
32.8,-54.8268,-69.8379
32.9,-54.8267,-69.8423
33,-54.8259,-69.8451
33.1,-54.8242,-69.8489
33.2,-54.8197,-69.8574
33.3,-54.8201,-69.8641
33.4,-54.823,-69.8706
33.5,-54.819,-69.8772
33.6,-54.8184,-69.8825
33.7,-54.8184,-69.884
33.8,-54.8172,-69.8882
33.9,-54.8135,-69.8928
34,-54.8116,-69.895
34.1,-54.8143,-69.8984
34.2,-54.816,-69.905
34.3,-54.8159,-69.9088
34.4,-54.8168,-69.9125
34.5,-54.8168,-69.9213
34.6,-54.8171,-69.9223
34.7,-54.8161,-69.9234
34.8,-54.8131,-69.927
34.9,-54.8088,-69.9348
35,-54.8089,-69.936
35.1,-54.8052,-69.934
35.2,-54.8025,-69.938
35.3,-54.8004,-69.9443
35.4,-54.7974,-69.9463
35.5,-54.7953,-69.9491
35.6,-54.7956,-69.9525
35.7,-54.7919,-69.9528
35.8,-54.7871,-69.9551
35.9,-54.7863,-69.9563
36,-54.7867,-69.9597
36.1,-54.7833,-69.9647
36.2,-54.7804,-69.9691
36.3,-54.777,-69.9747
36.4,-54.7769,-69.9761
36.5,-54.7777,-69.9816
36.6,-54.7739,-69.9855
36.7,-54.7734,-69.9888
36.8,-54.7722,-69.9948
36.9,-54.7706,-69.9999
37,-54.7724,-70.0027
37.1,-54.7663,-70.0036
37.2,-54.7698,-70.0079
37.3,-54.7687,-70.0097
37.4,-54.7713,-70.0133
37.5,-54.7674,-70.0158
37.6,-54.7611,-70.0158
37.7,-54.7583,-70.019
37.8,-54.7547,-70.0235
37.9,-54.7545,-70.0256
38,-54.7531,-70.0298
38.1,-54.7501,-70.0319
38.2,-54.7472,-70.0367
38.3,-54.7472,-70.0398
38.4,-54.7477,-70.0436
38.5,-54.7492,-70.0458
38.6,-54.7503,-70.0444
38.7,-54.7528,-70.0459
38.8,-54.7496,-70.0464
38.9,-54.7517,-70.0474
39,-54.7528,-70.0475
39.1,-54.7554,-70.049
39.2,-54.7554,-70.0493
39.3,-54.7532,-70.0498
39.4,-54.7555,-70.0522
39.5,-54.7547,-70.054
39.6,-54.7545,-70.0544
39.7,-54.7508,-70.0553
39.8,-54.7485,-70.0548
39.9,-54.7522,-70.0557
40,-54.7504,-70.0562
40.1,-54.7492,-70.0564
40.2,-54.7479,-70.0569
40.3,-54.7474,-70.054
40.4,-54.7448,-70.0573
40.5,-54.7398,-70.0625
40.6,-54.7384,-70.0688
40.7,-54.7385,-70.0698
40.8,-54.7366,-70.0718
40.9,-54.7351,-70.0716
41,-54.7389,-70.0673
41.1,-54.7371,-70.0727
41.2,-54.7407,-70.0749
41.3,-54.7385,-70.076
41.4,-54.7392,-70.0778
41.5,-54.7359,-70.0832
41.6,-54.7347,-70.0856
41.7,-54.7349,-70.0854
41.8,-54.7342,-70.0872
41.9,-54.7356,-70.0845
42,-54.7324,-70.0827
42.1,-54.732,-70.0801
42.2,-54.7347,-70.0785
42.3,-54.7368,-70.0759
42.4,-54.7365,-70.0757
42.5,-54.7365,-70.0745
42.6,-54.7354,-70.0729
42.7,-54.7325,-70.073
42.8,-54.7339,-70.0736
42.9,-54.7365,-70.0784
43,-54.7352,-70.0781
43.1,-54.7414,-70.0774
43.2,-54.7434,-70.0748
43.3,-54.7431,-70.0726
43.4,-54.7401,-70.0732
43.5,-54.7341,-70.0727
43.6,-54.7324,-70.077
43.7,-54.7303,-70.0769
43.8,-54.7352,-70.0772
43.9,-54.7319,-70.0806
44,-54.7342,-70.0781
44.1,-54.7348,-70.079
44.2,-54.7355,-70.0787
44.3,-54.7346,-70.0775
44.4,-54.7343,-70.0786
44.5,-54.7344,-70.0817
44.6,-54.7345,-70.0841
44.7,-54.7335,-70.0816
44.8,-54.7371,-70.0841
44.9,-54.7367,-70.079
45,-54.7389,-70.077
45.1,-54.7406,-70.0757
45.2,-54.7412,-70.0717
45.3,-54.7425,-70.0686
45.4,-54.7412,-70.0694
45.5,-54.7414,-70.0666
45.6,-54.7406,-70.0607
45.7,-54.7388,-70.0605
45.8,-54.74,-70.0605
45.9,-54.743,-70.0599
46,-54.7431,-70.06
46.1,-54.7452,-70.0548
46.2,-54.7419,-70.0504
46.3,-54.7418,-70.045
46.4,-54.7399,-70.0423
46.5,-54.739,-70.0429
46.6,-54.7414,-70.0393
46.7,-54.7436,-70.0329
46.8,-54.7421,-70.0309
46.9,-54.7421,-70.0286
47,-54.7449,-70.0289
47.1,-54.7488,-70.03
47.2,-54.7535,-70.0256
47.3,-54.7563,-70.0233
47.4,-54.7549,-70.02
47.5,-54.7552,-70.0124
47.6,-54.7521,-70.0064
47.7,-54.7516,-70.0013
47.8,-54.7508,-69.9954
47.9,-54.7488,-69.9882
48,-54.7532,-69.987
48.1,-54.7547,-69.986
48.2,-54.7541,-69.9833
48.3,-54.7592,-69.9841
48.4,-54.758,-69.9796
48.5,-54.7586,-69.9776
48.6,-54.7566,-69.9752
48.7,-54.755,-69.9708
48.8,-54.7559,-69.9653
48.9,-54.7581,-69.963
49,-54.7589,-69.9619
49.1,-54.7607,-69.9551
49.2,-54.7578,-69.9488
49.3,-54.7556,-69.9442
49.4,-54.7552,-69.9375
49.5,-54.7551,-69.9335
49.6,-54.7573,-69.9308
49.7,-54.7606,-69.9262
49.8,-54.7617,-69.9227
49.9,-54.7621,-69.9168
50,-54.7634,-69.9068
50.1,-54.7656,-69.903
50.2,-54.7656,-69.8978
50.3,-54.767,-69.894
50.4,-54.7693,-69.8914
50.5,-54.7739,-69.8828
50.6,-54.7727,-69.8779
50.7,-54.7744,-69.8734
50.8,-54.777,-69.8661
50.9,-54.7815,-69.8623
51,-54.7781,-69.8579
51.1,-54.7796,-69.8555
51.2,-54.7799,-69.8537
51.3,-54.7799,-69.8444
51.4,-54.7834,-69.835
51.5,-54.785,-69.8293
51.6,-54.7863,-69.8243
51.7,-54.7837,-69.8212
51.8,-54.7833,-69.815
51.9,-54.7859,-69.8087
52,-54.7843,-69.8001
52.1,-54.7852,-69.7938
52.2,-54.7848,-69.7829
52.3,-54.7866,-69.7744
52.4,-54.7898,-69.7701
52.5,-54.7894,-69.7637
52.6,-54.7943,-69.7586
52.7,-54.7962,-69.7547
52.8,-54.7927,-69.7483
52.9,-54.7932,-69.7389
53,-54.7982,-69.7303
53.1,-54.7988,-69.7196
53.2,-54.8015,-69.7104
53.3,-54.7968,-69.7043
53.4,-54.7965,-69.6955
53.5,-54.7993,-69.6919
53.6,-54.798,-69.6871
53.7,-54.7969,-69.6794
53.8,-54.7981,-69.6712
53.9,-54.7993,-69.6626
54,-54.7993,-69.6548
54.1,-54.8,-69.6452
54.2,-54.8016,-69.634
54.3,-54.8034,-69.6227
54.4,-54.8063,-69.6161
54.5,-54.8072,-69.6121
54.6,-54.8103,-69.6035
54.7,-54.8092,-69.5975
54.8,-54.8105,-69.5911
54.9,-54.8112,-69.5827
55,-54.817,-69.5764
55.1,-54.8197,-69.5667
55.2,-54.8231,-69.5551
55.3,-54.8263,-69.5459
55.4,-54.8289,-69.5386
55.5,-54.8286,-69.5319
55.6,-54.8312,-69.5214
55.7,-54.8355,-69.511
55.8,-54.8347,-69.5036
55.9,-54.8358,-69.4933
56,-54.8338,-69.4795
56.1,-54.8355,-69.4699
56.2,-54.8374,-69.4581
56.3,-54.8374,-69.4484
56.4,-54.8388,-69.4406
56.5,-54.8392,-69.431
56.6,-54.8411,-69.4199
56.7,-54.8427,-69.4127
56.8,-54.8437,-69.4043
56.9,-54.8458,-69.3942
57,-54.8461,-69.383
57.1,-54.8448,-69.3755
57.2,-54.8483,-69.3696
57.3,-54.8482,-69.3604
57.4,-54.8506,-69.3525
57.5,-54.8516,-69.3475
57.6,-54.8542,-69.3383
57.7,-54.8608,-69.3314
57.8,-54.8556,-69.32
57.9,-54.8574,-69.3097
58,-54.8598,-69.3009
58.1,-54.8611,-69.2884
58.2,-54.8616,-69.2769
58.3,-54.8635,-69.2677
58.4,-54.8649,-69.254
58.5,-54.8671,-69.2439
58.6,-54.8727,-69.2309
58.7,-54.874,-69.2194
58.8,-54.8696,-69.2077
58.9,-54.8743,-69.1929
59,-54.8761,-69.1864
59.1,-54.8781,-69.172
59.2,-54.8836,-69.1616
59.3,-54.8809,-69.1519
59.4,-54.8848,-69.1394
59.5,-54.8872,-69.1249
59.6,-54.8903,-69.1138
59.7,-54.8905,-69.1039
59.8,-54.8917,-69.0916
59.9,-54.8904,-69.0808
60,-54.8883,-69.0734
60.1,-54.8848,-69.0599
60.2,-54.8857,-69.0474
60.3,-54.8881,-69.0333
60.4,-54.8925,-69.021
60.5,-54.8973,-69.0098
60.6,-54.8947,-68.9979
60.7,-54.8956,-68.9817
60.8,-54.8941,-68.9676
60.9,-54.8936,-68.9547
61,-54.8906,-68.9427
61.1,-54.8935,-68.9291
61.2,-54.8924,-68.9166
61.3,-54.8895,-68.9022
61.4,-54.8881,-68.8908
61.5,-54.8861,-68.8798
61.6,-54.8899,-68.8632
61.7,-54.8885,-68.8499
61.8,-54.8941,-68.8362
61.9,-54.8912,-68.8254
62,-54.8891,-68.8111
62.1,-54.8885,-68.797
62.2,-54.8875,-68.7847
62.3,-54.8878,-68.7714
62.4,-54.8923,-68.7576
62.5,-54.8896,-68.7425
62.6,-54.8921,-68.7288
62.7,-54.8895,-68.713
62.8,-54.8884,-68.6967
62.9,-54.8902,-68.6849
63,-54.8923,-68.6715
63.1,-54.8963,-68.6584
63.2,-54.8971,-68.644
63.3,-54.8977,-68.6289
63.4,-54.8988,-68.6134
63.5,-54.8978,-68.599
63.6,-54.8973,-68.5845
63.7,-54.8985,-68.5697
63.8,-54.9028,-68.5547
63.9,-54.9008,-68.5399
64,-54.9003,-68.525
64.1,-54.901,-68.5097
64.2,-54.9062,-68.4944
64.3,-54.9061,-68.4789
64.4,-54.9075,-68.4616
64.5,-54.9065,-68.4476
64.6,-54.9074,-68.4333
64.7,-54.9081,-68.4155
64.8,-54.9094,-68.4016
64.9,-54.9095,-68.3861
65,-54.9119,-68.3701
65.1,-54.9134,-68.3556
65.2,-54.9126,-68.3409
65.3,-54.9123,-68.3266
65.4,-54.9101,-68.3095
65.5,-54.908,-68.2919
65.6,-54.9082,-68.2789
65.7,-54.9098,-68.2635
65.8,-54.9076,-68.2456
65.9,-54.9068,-68.2278
66,-54.9089,-68.2113
66.1,-54.9064,-68.1968
66.2,-54.9099,-68.1812
66.3,-54.9082,-68.1631
66.4,-54.9105,-68.1442
66.5,-54.9083,-68.1264
66.6,-54.9111,-68.1083
66.7,-54.9109,-68.0914
66.8,-54.9103,-68.0771
66.9,-54.9096,-68.059
67,-54.9152,-68.0408
67.1,-54.9179,-68.0249
67.2,-54.9192,-68.0076
67.3,-54.9172,-67.9891
67.4,-54.9204,-67.9713
67.5,-54.9195,-67.9539
67.6,-54.9171,-67.937
67.7,-54.9134,-67.9182
67.8,-54.9166,-67.8986
67.9,-54.9183,-67.8816
68,-54.9185,-67.8608
68.1,-54.9191,-67.8421
68.2,-54.9171,-67.824
68.3,-54.9174,-67.8054
68.4,-54.9192,-67.7868
68.5,-54.9207,-67.7663
68.6,-54.9264,-67.748
68.7,-54.9249,-67.7295
68.8,-54.9244,-67.7102
68.9,-54.9275,-67.6919
69,-54.9328,-67.6733
69.1,-54.9379,-67.6541
69.2,-54.9374,-67.632
69.3,-54.938,-67.6124
69.4,-54.9424,-67.5931
69.5,-54.9429,-67.5734
69.6,-54.9418,-67.5524
69.7,-54.9401,-67.5338
69.8,-54.9398,-67.5122
69.9,-54.946,-67.492
70,-54.9459,-67.4708
70.1,-54.9492,-67.4505
70.2,-54.9514,-67.4279
70.3,-54.95,-67.4058
70.4,-54.9525,-67.3836
70.5,-54.9521,-67.3623
70.6,-54.9523,-67.341
70.7,-54.9548,-67.3203
70.8,-54.9534,-67.2986
70.9,-54.9507,-67.2781
71,-54.9504,-67.2557
71.1,-54.9521,-67.2346
71.2,-54.9544,-67.2132
71.3,-54.957,-67.1924
71.4,-54.9646,-67.1693
71.5,-54.9636,-67.1481
71.6,-54.9617,-67.1258
71.7,-54.9657,-67.1023
71.8,-54.9628,-67.0806
71.9,-54.9643,-67.0582
72,-54.9636,-67.0359
72.1,-54.9644,-67.012
72.2,-54.963,-66.9888
72.3,-54.9634,-66.9664
72.4,-54.9636,-66.942
72.5,-54.9654,-66.9206
72.6,-54.9682,-66.899
72.7,-54.9726,-66.8739
72.8,-54.9735,-66.85
72.9,-54.9727,-66.825
73,-54.9754,-66.8005
73.1,-54.9733,-66.7772
73.2,-54.9699,-66.7531
73.3,-54.9656,-66.729
73.4,-54.9705,-66.7039
73.5,-54.9711,-66.6793
73.6,-54.9707,-66.6554
73.7,-54.9714,-66.6299
73.8,-54.974,-66.6044
73.9,-54.9744,-66.5797
74,-54.9763,-66.5541
74.1,-54.9785,-66.5298
74.2,-54.9806,-66.5044
74.3,-54.9831,-66.4795
74.4,-54.9813,-66.4545
74.5,-54.9801,-66.4287
74.6,-54.982,-66.4028
74.7,-54.9867,-66.377
74.8,-54.9888,-66.3508
74.9,-54.9882,-66.3256
75,-54.9852,-66.3
75.1,-54.9894,-66.2736
75.2,-54.99,-66.2478
75.3,-54.9878,-66.2214
75.4,-54.9897,-66.1951
75.5,-54.9905,-66.1686
75.6,-54.9906,-66.1415
75.7,-54.9951,-66.1153
75.8,-54.995,-66.0892
75.9,-54.9964,-66.0615
76,-55.0008,-66.0338
76.1,-54.9977,-66.0071
76.2,-54.9981,-65.9792
76.3,-54.9956,-65.9519
76.4,-54.9929,-65.9242
76.5,-54.9934,-65.8966
76.6,-54.9954,-65.8686
76.7,-54.997,-65.8396
76.8,-54.9986,-65.8115
76.9,-55.0018,-65.7829
77,-55.0032,-65.7541
77.1,-55.0025,-65.7257
77.2,-55.0074,-65.6961
77.3,-55.0091,-65.667
77.4,-55.0027,-65.6378
77.5,-55.0037,-65.6083
77.6,-55.0053,-65.5793
77.7,-55.0096,-65.5497
77.8,-55.0105,-65.5194
77.9,-55.0109,-65.4895
78,-55.0112,-65.4597
78.1,-55.0126,-65.4296
78.2,-55.0107,-65.3995
78.3,-55.0106,-65.3687
78.4,-55.0093,-65.3381
78.5,-55.0047,-65.3071
78.6,-55.006,-65.2761
78.7,-55.006,-65.2452
78.8,-55.006,-65.2138
78.9,-55.005,-65.1823
79,-55.0035,-65.1505
79.1,-55.0029,-65.1188
79.2,-55.0016,-65.0868
79.3,-55.0017,-65.0547
79.4,-55.0001,-65.0223
79.5,-54.9975,-64.9899
79.6,-54.9982,-64.9572
79.7,-54.998,-64.9244
79.8,-54.9975,-64.8914
79.9,-54.9971,-64.8582
80,-54.997,-64.8248
80.1,-55.0009,-64.7912
80.2,-55.0016,-64.7575
80.3,-55.0017,-64.7235
80.4,-54.9941,-64.6898
80.5,-54.9895,-64.6554
80.6,-54.9892,-64.621
80.7,-54.9919,-64.5864
80.8,-54.9938,-64.5518
80.9,-54.9915,-64.5169
81,-54.9945,-64.4817
81.1,-54.9972,-64.4459
81.2,-54.9964,-64.4104
81.3,-54.9978,-64.3746
81.4,-54.9947,-64.3386
81.5,-54.9922,-64.3019
81.6,-54.9945,-64.2656
81.7,-54.9972,-64.2288
81.8,-54.9989,-64.1913
81.9,-55,-64.1537
82,-54.9968,-64.1157
82.1,-54.9995,-64.0777
82.2,-54.9992,-64.0401
82.3,-55.001,-64.003
82.4,-55.0023,-63.9656
82.5,-55,-63.9264
82.6,-55.002,-63.8878
82.7,-54.9995,-63.8483
82.8,-55.0011,-63.8083
82.9,-55.0004,-63.7682
83,-54.997,-63.7283
83.1,-54.997,-63.6885
83.2,-54.9944,-63.6492
83.3,-54.9941,-63.6087
83.4,-54.989,-63.568
83.5,-54.9886,-63.5268
83.6,-54.9887,-63.4858
83.7,-54.9891,-63.4444
83.8,-54.9886,-63.4019
83.9,-54.9905,-63.3608
84,-54.9908,-63.3188
84.1,-54.9922,-63.2762
84.2,-54.9988,-63.2341
84.3,-55.0008,-63.1906
84.4,-54.9988,-63.1465
84.5,-54.9984,-63.1035
84.6,-54.9969,-63.0576
84.7,-54.9961,-63.0124
84.8,-54.9955,-62.9674
84.9,-54.9971,-62.9207
85,-54.9994,-62.8746
85.1,-55.0031,-62.8286
85.2,-55.001,-62.7823
85.3,-55.0039,-62.735
85.4,-55.0049,-62.6878
85.5,-55.0011,-62.6417
85.6,-55.0016,-62.5941
85.7,-55.0075,-62.5459
85.8,-55.0063,-62.4972
85.9,-55.0011,-62.4473
86,-55.0008,-62.3988
86.1,-54.9981,-62.3508
86.2,-54.9977,-62.3009
86.3,-54.9947,-62.249
86.4,-54.9947,-62.1978
86.5,-54.9895,-62.1455
86.6,-54.9893,-62.094
86.7,-54.9877,-62.0415
86.8,-54.9885,-61.9901
86.9,-54.9881,-61.9369
87,-54.9897,-61.8849
87.1,-54.9915,-61.8292
87.2,-54.9922,-61.7737
87.3,-54.9891,-61.7178
87.4,-54.9877,-61.6591
87.5,-54.9878,-61.6023
87.6,-54.9867,-61.5471
87.7,-54.9861,-61.4866
87.8,-54.9849,-61.4272
87.9,-54.984,-61.3671
88,-54.9848,-61.3019
88.1,-54.984,-61.2397
88.2,-54.9857,-61.1799
88.3,-54.9858,-61.1125
88.4,-54.9895,-61.048
88.5,-54.9896,-60.9864
88.6,-54.9903,-60.9238
88.7,-54.9881,-60.8552
88.8,-54.9906,-60.7863
88.9,-54.9888,-60.7202
89,-54.9899,-60.6508
89.1,-54.9903,-60.579
89.2,-54.9934,-60.5087
89.3,-54.9884,-60.434
89.4,-54.9858,-60.3652
89.5,-54.9881,-60.2951
