time,n0v,n1v
9.5,-55.0478,-70.303
9.6,-55.0523,-70.2755
9.7,-55.0572,-70.2433
9.8,-55.0524,-70.2212
9.9,-55.0492,-70.1957
10,-55.053,-70.1665
10.1,-55.0508,-70.1385
10.2,-55.0467,-70.11
10.3,-55.0489,-70.0825
10.4,-55.0523,-70.0585
10.5,-55.0516,-70.0363
10.6,-55.0479,-70.0151
10.7,-55.0456,-69.9917
10.8,-55.0418,-69.9712
10.9,-55.044,-69.9483
11,-55.0442,-69.928
11.1,-55.0435,-69.9044
11.2,-55.0464,-69.8847
11.3,-55.046,-69.8631
11.4,-55.047,-69.8449
11.5,-55.047,-69.8215
11.6,-55.0486,-69.7994
11.7,-55.0459,-69.7777
11.8,-55.0454,-69.7615
11.9,-55.0441,-69.7437
12,-55.0482,-69.7257
12.1,-55.0505,-69.7149
12.2,-55.0467,-69.6957
12.3,-55.0508,-69.679
12.4,-55.0511,-69.6628
12.5,-55.0524,-69.6473
12.6,-55.0543,-69.6294
12.7,-55.0575,-69.6129
12.8,-55.0592,-69.5964
12.9,-55.0598,-69.58
13,-55.0617,-69.5642
13.1,-55.0657,-69.5482
13.2,-55.0646,-69.5365
13.3,-55.0637,-69.5237
13.4,-55.0625,-69.514
13.5,-55.0671,-69.4974
13.6,-55.0662,-69.484
13.7,-55.0686,-69.4751
13.8,-55.0689,-69.4616
13.9,-55.0675,-69.4507
14,-55.0685,-69.4393
14.1,-55.0682,-69.427
14.2,-55.0645,-69.4183
14.3,-55.0655,-69.4073
14.4,-55.0691,-69.3976
14.5,-55.0636,-69.3887
14.6,-55.061,-69.3758
14.7,-55.0607,-69.366
14.8,-55.0624,-69.3572
14.9,-55.0574,-69.3483
15,-55.0564,-69.3406
15.1,-55.0556,-69.3299
15.2,-55.0539,-69.3207
15.3,-55.057,-69.3168
15.4,-55.0555,-69.3124
15.5,-55.0554,-69.3017
15.6,-55.0565,-69.2967
15.7,-55.0562,-69.2931
15.8,-55.0563,-69.2854
15.9,-55.0583,-69.2813
16,-55.0583,-69.271
16.1,-55.0557,-69.2645
16.2,-55.0541,-69.2584
16.3,-55.052,-69.2539
16.4,-55.0531,-69.2472
16.5,-55.0514,-69.2464
16.6,-55.0498,-69.2393
16.7,-55.0519,-69.2347
16.8,-55.0491,-69.2301
16.9,-55.0473,-69.228
17,-55.0433,-69.2259
17.1,-55.0431,-69.223
17.2,-55.0422,-69.2214
17.3,-55.0436,-69.2196
17.4,-55.0427,-69.2136
17.5,-55.0446,-69.2138
17.6,-55.0449,-69.2123
17.7,-55.0424,-69.2109
17.8,-55.048,-69.2082
17.9,-55.0483,-69.2054
18,-55.0474,-69.2052
18.1,-55.0469,-69.2071
18.2,-55.0436,-69.2045
18.3,-55.0517,-69.2047
18.4,-55.0562,-69.2058
18.5,-55.0554,-69.2043
18.6,-55.0541,-69.2055
18.7,-55.0543,-69.2077
18.8,-55.0549,-69.209
18.9,-55.0601,-69.2084
19,-55.0603,-69.2115
19.1,-55.0588,-69.2106
19.2,-55.061,-69.2123
19.3,-55.0616,-69.2134
19.4,-55.0596,-69.2155
19.5,-55.0594,-69.2214
19.6,-55.0559,-69.219
19.7,-55.0526,-69.2171
19.8,-55.0534,-69.2209
19.9,-55.0569,-69.2198
20,-55.0581,-69.2203
20.1,-55.0586,-69.2201
20.2,-55.0573,-69.2224
20.3,-55.0594,-69.2262
20.4,-55.0596,-69.2309
20.5,-55.0572,-69.2293
20.6,-55.0583,-69.2296
20.7,-55.055,-69.2327
20.8,-55.0528,-69.2342
20.9,-55.0534,-69.2353
21,-55.0596,-69.2398
21.1,-55.0548,-69.2413
21.2,-55.057,-69.2452
21.3,-55.0557,-69.2463
21.4,-55.0568,-69.2515
21.5,-55.057,-69.2556
21.6,-55.0598,-69.2614
21.7,-55.0595,-69.2673
21.8,-55.0557,-69.2708
21.9,-55.0555,-69.2742
22,-55.0525,-69.2807
22.1,-55.0522,-69.2853
22.2,-55.0494,-69.2858
22.3,-55.0449,-69.2877
22.4,-55.043,-69.2899
22.5,-55.0471,-69.2946
22.6,-55.0514,-69.3005
22.7,-55.0508,-69.3039
22.8,-55.0523,-69.3055
22.9,-55.0514,-69.3095
23,-55.0482,-69.3138
23.1,-55.0452,-69.3224
23.2,-55.0444,-69.3283
23.3,-55.0432,-69.3352
23.4,-55.0428,-69.3402
23.5,-55.0432,-69.3435
23.6,-55.0441,-69.3479
23.7,-55.0431,-69.3544
23.8,-55.042,-69.3604
23.9,-55.0401,-69.3687
24,-55.0401,-69.3717
24.1,-55.0433,-69.3725
24.2,-55.041,-69.3797
24.3,-55.0408,-69.3885
24.4,-55.0439,-69.393
24.5,-55.0446,-69.3988
24.6,-55.0437,-69.4039
24.7,-55.0426,-69.4045
24.8,-55.0435,-69.4138
24.9,-55.0412,-69.4192
25,-55.0423,-69.4268
25.1,-55.0394,-69.4298
25.2,-55.0391,-69.433
25.3,-55.0359,-69.4382
25.4,-55.039,-69.4454
25.5,-55.0407,-69.4489
25.6,-55.0409,-69.4538
25.7,-55.0436,-69.458
25.8,-55.0431,-69.4655
25.9,-55.0402,-69.4722
26,-55.0393,-69.4828
26.1,-55.0378,-69.49
26.2,-55.0379,-69.4975
26.3,-55.0375,-69.4999
26.4,-55.0348,-69.5027
26.5,-55.0374,-69.508
26.6,-55.0386,-69.5133
26.7,-55.0389,-69.5167
26.8,-55.0341,-69.518
26.9,-55.0333,-69.5242
27,-55.0337,-69.531
27.1,-55.0371,-69.5359
27.2,-55.0377,-69.5407
27.3,-55.0384,-69.5492
27.4,-55.0406,-69.5559
27.5,-55.0423,-69.561
27.6,-55.0363,-69.5659
27.7,-55.0345,-69.572
27.8,-55.0345,-69.5762
27.9,-55.035,-69.5821
28,-55.0359,-69.5876
28.1,-55.0393,-69.5968
28.2,-55.0381,-69.6032
28.3,-55.0423,-69.6076
28.4,-55.0415,-69.6084
28.5,-55.0454,-69.6099
28.6,-55.0447,-69.6161
28.7,-55.0442,-69.6201
28.8,-55.0447,-69.6282
28.9,-55.0409,-69.6322
29,-55.0405,-69.6383
29.1,-55.0376,-69.6432
29.2,-55.0377,-69.6443
29.3,-55.0393,-69.6529
29.4,-55.0358,-69.6605
29.5,-55.0373,-69.6649
29.6,-55.038,-69.674
29.7,-55.036,-69.6796
29.8,-55.0382,-69.6838
29.9,-55.0369,-69.6906
30,-55.0385,-69.6948
30.1,-55.0406,-69.7014
30.2,-55.0408,-69.7072
30.3,-55.0408,-69.715
30.4,-55.0367,-69.7203
30.5,-55.0387,-69.7243
30.6,-55.0369,-69.7299
30.7,-55.0388,-69.7305
30.8,-55.0377,-69.7339
30.9,-55.0363,-69.7399
31,-55.0368,-69.7438
31.1,-55.0348,-69.7491
31.2,-55.0331,-69.7569
31.3,-55.0298,-69.7609
31.4,-55.0317,-69.7667
31.5,-55.0317,-69.7712
31.6,-55.0279,-69.7757
31.7,-55.0285,-69.7831
31.8,-55.0312,-69.785
31.9,-55.0346,-69.7927
32,-55.0306,-69.7965
32.1,-55.0311,-69.8018
32.2,-55.0289,-69.8062
32.3,-55.0282,-69.8116
32.4,-55.0269,-69.8161
32.5,-55.0273,-69.8234
32.6,-55.0284,-69.8277
32.7,-55.0274,-69.8325
32.8,-55.0243,-69.8379
32.9,-55.0262,-69.8423
33,-55.0272,-69.8451
33.1,-55.0275,-69.8489
33.2,-55.0248,-69.8574
33.3,-55.027,-69.8641
33.4,-55.0316,-69.8706
33.5,-55.0294,-69.8772
33.6,-55.0305,-69.8825
33.7,-55.0322,-69.884
33.8,-55.0328,-69.8882
33.9,-55.0308,-69.8928
34,-55.0306,-69.895
34.1,-55.0348,-69.8984
34.2,-55.038,-69.905
34.3,-55.0394,-69.9088
34.4,-55.0418,-69.9125
34.5,-55.0432,-69.9213
34.6,-55.0451,-69.9223
34.7,-55.0455,-69.9234
34.8,-55.044,-69.927
34.9,-55.0412,-69.9348
35,-55.0426,-69.936
35.1,-55.0403,-69.934
35.2,-55.039,-69.938
35.3,-55.0382,-69.9443
35.4,-55.0365,-69.9463
35.5,-55.0358,-69.9491
35.6,-55.0372,-69.9525
35.7,-55.0349,-69.9528
35.8,-55.0314,-69.9551
35.9,-55.0318,-69.9563
36,-55.0333,-69.9597
36.1,-55.031,-69.9647
36.2,-55.0293,-69.9691
36.3,-55.0271,-69.9747
36.4,-55.028,-69.9761
36.5,-55.0299,-69.9816
36.6,-55.0273,-69.9855
36.7,-55.0277,-69.9888
36.8,-55.0275,-69.9948
36.9,-55.0269,-69.9999
37,-55.0296,-70.0027
37.1,-55.0246,-70.0036
37.2,-55.0289,-70.0079
37.3,-55.0287,-70.0097
37.4,-55.0321,-70.0133
37.5,-55.0291,-70.0158
37.6,-55.0238,-70.0158
37.7,-55.0219,-70.019
37.8,-55.0191,-70.0235
37.9,-55.0197,-70.0256
38,-55.0191,-70.0298
38.1,-55.0169,-70.0319
38.2,-55.0148,-70.0367
38.3,-55.0154,-70.0398
38.4,-55.0166,-70.0436
38.5,-55.0187,-70.0458
38.6,-55.0204,-70.0444
38.7,-55.0234,-70.0459
38.8,-55.021,-70.0464
38.9,-55.0235,-70.0474
39,-55.0252,-70.0475
39.1,-55.0283,-70.049
39.2,-55.0287,-70.0493
39.3,-55.0271,-70.0498
39.4,-55.0298,-70.0522
39.5,-55.0295,-70.054
39.6,-55.0297,-70.0544
39.7,-55.0266,-70.0553
39.8,-55.0247,-70.0548
39.9,-55.0287,-70.0557
40,-55.0274,-70.0562
40.1,-55.0265,-70.0564
40.2,-55.0255,-70.0569
40.3,-55.0254,-70.054
40.4,-55.0232,-70.0573
40.5,-55.0187,-70.0625
40.6,-55.0175,-70.0688
40.7,-55.0179,-70.0698
40.8,-55.0163,-70.0718
40.9,-55.0151,-70.0716
41,-55.019,-70.0673
41.1,-55.0174,-70.0727
41.2,-55.0211,-70.0749
41.3,-55.0191,-70.076
41.4,-55.02,-70.0778
41.5,-55.017,-70.0832
41.6,-55.0159,-70.0856
41.7,-55.0163,-70.0854
41.8,-55.0156,-70.0872
41.9,-55.0171,-70.0845
42,-55.014,-70.0827
42.1,-55.0138,-70.0801
42.2,-55.0164,-70.0785
42.3,-55.0185,-70.0759
42.4,-55.0182,-70.0757
42.5,-55.0182,-70.0745
42.6,-55.0171,-70.0729
42.7,-55.0143,-70.073
42.8,-55.0156,-70.0736
42.9,-55.0181,-70.0784
43,-55.0168,-70.0781
43.1,-55.0227,-70.0774
43.2,-55.0245,-70.0748
43.3,-55.0241,-70.0726
43.4,-55.0211,-70.0732
43.5,-55.0151,-70.0727
43.6,-55.0133,-70.077
43.7,-55.0111,-70.0769
43.8,-55.0157,-70.0772
43.9,-55.0123,-70.0806
44,-55.0144,-70.0781
44.1,-55.0148,-70.079
44.2,-55.0152,-70.0787
44.3,-55.0142,-70.0775
44.4,-55.0137,-70.0786
44.5,-55.0134,-70.0817
44.6,-55.0133,-70.0841
44.7,-55.012,-70.0816
44.8,-55.0153,-70.0841
44.9,-55.0146,-70.079
45,-55.0165,-70.077
45.1,-55.0178,-70.0757
45.2,-55.018,-70.0717
45.3,-55.019,-70.0686
45.4,-55.0174,-70.0694
45.5,-55.0172,-70.0666
45.6,-55.016,-70.0607
45.7,-55.0139,-70.0605
45.8,-55.0147,-70.0605
45.9,-55.0172,-70.0599
46,-55.0169,-70.06
46.1,-55.0185,-70.0548
46.2,-55.0149,-70.0504
46.3,-55.0143,-70.045
46.4,-55.0121,-70.0423
46.5,-55.0107,-70.0429
46.6,-55.0127,-70.0393
46.7,-55.0143,-70.0329
46.8,-55.0123,-70.0309
46.9,-55.0118,-70.0286
47,-55.0141,-70.0289
47.1,-55.0175,-70.03
47.2,-55.0214,-70.0256
47.3,-55.0236,-70.0233
47.4,-55.0218,-70.02
47.5,-55.0215,-70.0124
47.6,-55.0179,-70.0064
47.7,-55.0168,-70.0013
47.8,-55.0155,-69.9954
47.9,-55.013,-69.9882
48,-55.0167,-69.987
48.1,-55.0176,-69.986
48.2,-55.0164,-69.9833
48.3,-55.0208,-69.9841
48.4,-55.019,-69.9796
48.5,-55.019,-69.9776
48.6,-55.0164,-69.9752
48.7,-55.0142,-69.9708
48.8,-55.0145,-69.9653
48.9,-55.016,-69.963
49,-55.0161,-69.9619
49.1,-55.0172,-69.9551
49.2,-55.0137,-69.9488
49.3,-55.0109,-69.9442
49.4,-55.0098,-69.9375
49.5,-55.0091,-69.9335
49.6,-55.0106,-69.9308
49.7,-55.0131,-69.9262
49.8,-55.0134,-69.9227
49.9,-55.0131,-69.9168
50,-55.0137,-69.9068
50.1,-55.0152,-69.903
50.2,-55.0144,-69.8978
50.3,-55.0151,-69.894
50.4,-55.0166,-69.8914
50.5,-55.0204,-69.8828
50.6,-55.0184,-69.8779
50.7,-55.0193,-69.8734
50.8,-55.0212,-69.8661
50.9,-55.0248,-69.8623
51,-55.0207,-69.8579
51.1,-55.0214,-69.8555
51.2,-55.0209,-69.8537
51.3,-55.0202,-69.8444
51.4,-55.0228,-69.835
51.5,-55.0235,-69.8293
51.6,-55.024,-69.8243
51.7,-55.0207,-69.8212
51.8,-55.0195,-69.815
51.9,-55.0213,-69.8087
52,-55.0189,-69.8001
52.1,-55.0189,-69.7938
52.2,-55.0178,-69.7829
52.3,-55.0187,-69.7744
52.4,-55.021,-69.7701
52.5,-55.0198,-69.7637
52.6,-55.0237,-69.7586
52.7,-55.0248,-69.7547
52.8,-55.0206,-69.7483
52.9,-55.0202,-69.7389
53,-55.0243,-69.7303
53.1,-55.024,-69.7196
53.2,-55.0258,-69.7104
53.3,-55.0204,-69.7043
53.4,-55.0192,-69.6955
53.5,-55.0211,-69.6919
53.6,-55.0189,-69.6871
53.7,-55.017,-69.6794
53.8,-55.0173,-69.6712
53.9,-55.0177,-69.6626
54,-55.0169,-69.6548
54.1,-55.0167,-69.6452
54.2,-55.0173,-69.634
54.3,-55.0182,-69.6227
54.4,-55.0202,-69.6161
54.5,-55.0203,-69.6121
54.6,-55.0224,-69.6035
54.7,-55.0205,-69.5975
54.8,-55.0209,-69.5911
54.9,-55.0207,-69.5827
55,-55.0255,-69.5764
55.1,-55.0272,-69.5667
55.2,-55.0298,-69.5551
55.3,-55.0319,-69.5459
55.4,-55.0336,-69.5386
55.5,-55.0324,-69.5319
55.6,-55.0341,-69.5214
55.7,-55.0374,-69.511
55.8,-55.0358,-69.5036
55.9,-55.0359,-69.4933
56,-55.033,-69.4795
56.1,-55.0338,-69.4699
56.2,-55.0347,-69.4581
56.3,-55.0338,-69.4484
56.4,-55.0343,-69.4406
56.5,-55.0338,-69.431
56.6,-55.0348,-69.4199
56.7,-55.0354,-69.4127
56.8,-55.0356,-69.4043
56.9,-55.0367,-69.3942
57,-55.0361,-69.383
57.1,-55.0339,-69.3755
57.2,-55.0364,-69.3696
57.3,-55.0354,-69.3604
57.4,-55.0369,-69.3525
57.5,-55.037,-69.3475
57.6,-55.0386,-69.3383
57.7,-55.0442,-69.3314
57.8,-55.0382,-69.32
57.9,-55.039,-69.3097
58,-55.0405,-69.3009
58.1,-55.0409,-69.2884
58.2,-55.0405,-69.2769
58.3,-55.0414,-69.2677
58.4,-55.0419,-69.254
58.5,-55.0432,-69.2439
58.6,-55.0478,-69.2309
58.7,-55.0482,-69.2194
58.8,-55.0429,-69.2077
58.9,-55.0467,-69.1929
59,-55.0476,-69.1864
59.1,-55.0486,-69.172
59.2,-55.0531,-69.1616
59.3,-55.0495,-69.1519
59.4,-55.0525,-69.1394
59.5,-55.0539,-69.1249
59.6,-55.0561,-69.1138
59.7,-55.0554,-69.1039
59.8,-55.0557,-69.0916
59.9,-55.0536,-69.0808
60,-55.0506,-69.0734
60.1,-55.0462,-69.0599
60.2,-55.0463,-69.0474
60.3,-55.0477,-69.0333
60.4,-55.0512,-69.021
60.5,-55.055,-69.0098
60.6,-55.0516,-68.9979
60.7,-55.0516,-68.9817
60.8,-55.0492,-68.9676
60.9,-55.0479,-68.9547
61,-55.044,-68.9427
61.1,-55.046,-68.9291
61.2,-55.0441,-68.9166
61.3,-55.0404,-68.9022
61.4,-55.0382,-68.8908
61.5,-55.0354,-68.8798
61.6,-55.0382,-68.8632
61.7,-55.036,-68.8499
61.8,-55.0407,-68.8362
61.9,-55.037,-68.8254
62,-55.0341,-68.8111
62.1,-55.0326,-68.797
62.2,-55.0308,-68.7847
62.3,-55.0303,-68.7714
62.4,-55.0339,-68.7576
62.5,-55.0304,-68.7425
62.6,-55.0321,-68.7288
62.7,-55.0287,-68.713
62.8,-55.0268,-68.6967
62.9,-55.0278,-68.6849
63,-55.029,-68.6715
63.1,-55.0322,-68.6584
63.2,-55.0322,-68.644
63.3,-55.032,-68.6289
63.4,-55.0323,-68.6134
63.5,-55.0305,-68.599
63.6,-55.0291,-68.5845
63.7,-55.0296,-68.5697
63.8,-55.033,-68.5547
63.9,-55.0303,-68.5399
64,-55.029,-68.525
64.1,-55.0289,-68.5097
64.2,-55.0332,-68.4944
64.3,-55.0324,-68.4789
64.4,-55.033,-68.4616
64.5,-55.0313,-68.4476
64.6,-55.0314,-68.4333
64.7,-55.0313,-68.4155
64.8,-55.0318,-68.4016
64.9,-55.0312,-68.3861
65,-55.0328,-68.3701
65.1,-55.0335,-68.3556
65.2,-55.032,-68.3409
65.3,-55.0309,-68.3266
65.4,-55.028,-68.3095
65.5,-55.0251,-68.2919
65.6,-55.0246,-68.2789
65.7,-55.0255,-68.2635
65.8,-55.0226,-68.2456
65.9,-55.021,-68.2278
66,-55.0224,-68.2113
66.1,-55.0193,-68.1968
66.2,-55.022,-68.1812
66.3,-55.0196,-68.1631
66.4,-55.0212,-68.1442
66.5,-55.0182,-68.1264
66.6,-55.0203,-68.1083
66.7,-55.0194,-68.0914
66.8,-55.0181,-68.0771
66.9,-55.0167,-68.059
67,-55.0215,-68.0408
67.1,-55.0235,-68.0249
67.2,-55.0241,-68.0076
67.3,-55.0215,-67.9891
67.4,-55.024,-67.9713
67.5,-55.0224,-67.9539
67.6,-55.0193,-67.937
67.7,-55.015,-67.9182
67.8,-55.0175,-67.8986
67.9,-55.0185,-67.8816
68,-55.018,-67.8608
68.1,-55.018,-67.8421
68.2,-55.0154,-67.824
68.3,-55.015,-67.8054
68.4,-55.0161,-67.7868
68.5,-55.017,-67.7663
68.6,-55.0219,-67.748
68.7,-55.0198,-67.7295
68.8,-55.0187,-67.7102
68.9,-55.0211,-67.6919
69,-55.0257,-67.6733
69.1,-55.0301,-67.6541
69.2,-55.029,-67.632
69.3,-55.029,-67.6124
69.4,-55.0327,-67.5931
69.5,-55.0325,-67.5734
69.6,-55.0309,-67.5524
69.7,-55.0285,-67.5338
69.8,-55.0276,-67.5122
69.9,-55.0331,-67.492
70,-55.0324,-67.4708
70.1,-55.0351,-67.4505
70.2,-55.0367,-67.4279
70.3,-55.0347,-67.4058
70.4,-55.0366,-67.3836
70.5,-55.0356,-67.3623
70.6,-55.0352,-67.341
70.7,-55.037,-67.3203
70.8,-55.0351,-67.2986
70.9,-55.0318,-67.2781
71,-55.0309,-67.2557
71.1,-55.032,-67.2346
71.2,-55.0337,-67.2132
71.3,-55.0358,-67.1924
71.4,-55.0427,-67.1693
71.5,-55.0411,-67.1481
71.6,-55.0387,-67.1258
71.7,-55.0421,-67.1023
71.8,-55.0387,-67.0806
71.9,-55.0396,-67.0582
72,-55.0383,-67.0359
72.1,-55.0386,-67.012
72.2,-55.0366,-66.9888
72.3,-55.0365,-66.9664
72.4,-55.0361,-66.942
72.5,-55.0374,-66.9206
72.6,-55.0397,-66.899
72.7,-55.0435,-66.8739
72.8,-55.0438,-66.85
72.9,-55.0426,-66.825
73,-55.0447,-66.8005
73.1,-55.042,-66.7772
73.2,-55.0382,-66.7531
73.3,-55.0334,-66.729
73.4,-55.0377,-66.7039
73.5,-55.0378,-66.6793
73.6,-55.037,-66.6554
73.7,-55.0371,-66.6299
73.8,-55.0392,-66.6044
73.9,-55.0391,-66.5797
74,-55.0405,-66.5541
74.1,-55.0422,-66.5298
74.2,-55.0438,-66.5044
74.3,-55.0457,-66.4795
74.4,-55.0435,-66.4545
74.5,-55.0419,-66.4287
74.6,-55.0432,-66.4028
74.7,-55.0474,-66.377
74.8,-55.049,-66.3508
74.9,-55.048,-66.3256
75,-55.0445,-66.3
75.1,-55.0482,-66.2736
75.2,-55.0484,-66.2478
75.3,-55.0457,-66.2214
75.4,-55.0471,-66.1951
75.5,-55.0475,-66.1686
75.6,-55.0472,-66.1415
75.7,-55.0511,-66.1153
75.8,-55.0506,-66.0892
75.9,-55.0516,-66.0615
76,-55.0555,-66.0338
76.1,-55.052,-66.0071
76.2,-55.0519,-65.9792
76.3,-55.049,-65.9519
76.4,-55.0459,-65.9242
76.5,-55.046,-65.8966
76.6,-55.0476,-65.8686
76.7,-55.0487,-65.8396
76.8,-55.0499,-65.8115
76.9,-55.0527,-65.7829
77,-55.0537,-65.7541
77.1,-55.0526,-65.7257
77.2,-55.057,-65.6961
77.3,-55.0583,-65.667
77.4,-55.0516,-65.6378
77.5,-55.0521,-65.6083
77.6,-55.0534,-65.5793
77.7,-55.0572,-65.5497
77.8,-55.0577,-65.5194
77.9,-55.0578,-65.4895
78,-55.0576,-65.4597
78.1,-55.0586,-65.4296
78.2,-55.0564,-65.3995
78.3,-55.0559,-65.3687
78.4,-55.0542,-65.3381
78.5,-55.0493,-65.3071
78.6,-55.0502,-65.2761
78.7,-55.0498,-65.2452
78.8,-55.0495,-65.2138
78.9,-55.0481,-65.1823
79,-55.0462,-65.1505
79.1,-55.0453,-65.1188
79.2,-55.0436,-65.0868
79.3,-55.0434,-65.0547
79.4,-55.0415,-65.0223
79.5,-55.0385,-64.9899
79.6,-55.0389,-64.9572
79.7,-55.0384,-64.9244
79.8,-55.0375,-64.8914
79.9,-55.0368,-64.8582
80,-55.0363,-64.8248
80.1,-55.0399,-64.7912
80.2,-55.0403,-64.7575
80.3,-55.04,-64.7235
80.4,-55.0322,-64.6898
80.5,-55.0273,-64.6554
80.6,-55.0267,-64.621
80.7,-55.0291,-64.5864
80.8,-55.0306,-64.5518
80.9,-55.028,-64.5169
81,-55.0308,-64.4817
81.1,-55.0331,-64.4459
81.2,-55.032,-64.4104
81.3,-55.0331,-64.3746
81.4,-55.0297,-64.3386
81.5,-55.027,-64.3019
81.6,-55.0289,-64.2656
81.7,-55.0314,-64.2288
81.8,-55.0328,-64.1913
81.9,-55.0336,-64.1537
82,-55.0301,-64.1157
82.1,-55.0324,-64.0777
82.2,-55.0319,-64.0401
82.3,-55.0334,-64.003
82.4,-55.0344,-63.9656
82.5,-55.0319,-63.9264
82.6,-55.0335,-63.8878
82.7,-55.0308,-63.8483
82.8,-55.0321,-63.8083
82.9,-55.0312,-63.7682
83,-55.0275,-63.7283
83.1,-55.0273,-63.6885
83.2,-55.0244,-63.6492
83.3,-55.0239,-63.6087
83.4,-55.0185,-63.568
83.5,-55.0179,-63.5268
83.6,-55.0178,-63.4858
83.7,-55.0179,-63.4444
83.8,-55.0172,-63.4019
83.9,-55.0188,-63.3608
84,-55.0188,-63.3188
84.1,-55.02,-63.2762
84.2,-55.0263,-63.2341
84.3,-55.0281,-63.1906
84.4,-55.0259,-63.1465
84.5,-55.0252,-63.1035
84.6,-55.0235,-63.0576
84.7,-55.0225,-63.0124
84.8,-55.0216,-62.9674
84.9,-55.023,-62.9207
85,-55.0251,-62.8746
85.1,-55.0285,-62.8286
85.2,-55.0262,-62.7823
85.3,-55.0289,-62.735
85.4,-55.0297,-62.6878
85.5,-55.0257,-62.6417
85.6,-55.0259,-62.5941
85.7,-55.0316,-62.5459
85.8,-55.0302,-62.4972
85.9,-55.0248,-62.4473
86,-55.0244,-62.3988
86.1,-55.0215,-62.3508
86.2,-55.0209,-62.3009
86.3,-55.0177,-62.249
86.4,-55.0175,-62.1978
86.5,-55.012,-62.1455
86.6,-55.0117,-62.094
86.7,-55.0099,-62.0415
86.8,-55.0105,-61.9901
86.9,-55.0098,-61.9369
87,-55.0113,-61.8849
87.1,-55.0129,-61.8292
87.2,-55.0134,-61.7737
87.3,-55.0102,-61.7178
87.4,-55.0085,-61.6591
87.5,-55.0085,-61.6023
87.6,-55.0072,-61.5471
87.7,-55.0065,-61.4866
87.8,-55.005,-61.4272
87.9,-55.004,-61.3671
88,-55.0046,-61.3019
88.1,-55.0037,-61.2397
88.2,-55.0051,-61.1799
88.3,-55.0051,-61.1125
88.4,-55.0086,-61.048
88.5,-55.0085,-60.9864
88.6,-55.0091,-60.9238
88.7,-55.0067,-60.8552
88.8,-55.0091,-60.7863
88.9,-55.007,-60.7202
89,-55.008,-60.6508
89.1,-55.0082,-60.579
89.2,-55.0112,-60.5087
89.3,-55.006,-60.434
89.4,-55.0033,-60.3652
89.5,-55.0055,-60.2951
89.6,-55.006,-60.2173
89.7,-55.0068,-60.1426
