time,n0v,n1v
7.3,-55.3278,-71.0668
7.4,-55.3235,-71.0284
7.5,-55.3252,-70.9834
7.6,-55.3256,-70.9415
7.7,-55.3221,-70.9044
7.8,-55.3222,-70.8698
7.9,-55.3223,-70.8354
8,-55.3218,-70.8026
8.1,-55.3225,-70.7635
8.2,-55.3277,-70.7261
8.3,-55.3296,-70.6895
8.4,-55.331,-70.6515
8.5,-55.33,-70.615
8.6,-55.3282,-70.5829
8.7,-55.3265,-70.5511
8.8,-55.3235,-70.5183
8.9,-55.3231,-70.4847
9,-55.3263,-70.454
9.1,-55.3239,-70.4221
9.2,-55.321,-70.3903
9.3,-55.3203,-70.3567
9.4,-55.3209,-70.3287
9.5,-55.3165,-70.303
9.6,-55.3199,-70.2755
9.7,-55.3237,-70.2433
9.8,-55.318,-70.2212
9.9,-55.3138,-70.1957
10,-55.3163,-70.1665
10.1,-55.3131,-70.1385
10.2,-55.3079,-70.11
10.3,-55.3088,-70.0825
10.4,-55.3109,-70.0585
10.5,-55.309,-70.0363
10.6,-55.3041,-70.0151
10.7,-55.3005,-69.9917
10.8,-55.2955,-69.9712
10.9,-55.2963,-69.9483
11,-55.2951,-69.928
11.1,-55.293,-69.9044
11.2,-55.2943,-69.8847
11.3,-55.2925,-69.8631
11.4,-55.292,-69.8449
11.5,-55.2905,-69.8215
11.6,-55.2905,-69.7994
11.7,-55.2864,-69.7777
11.8,-55.2843,-69.7615
11.9,-55.2814,-69.7437
12,-55.2838,-69.7257
12.1,-55.2845,-69.7149
12.2,-55.2791,-69.6957
12.3,-55.2814,-69.679
12.4,-55.2801,-69.6628
12.5,-55.2796,-69.6473
12.6,-55.2798,-69.6294
12.7,-55.2811,-69.6129
12.8,-55.2811,-69.5964
12.9,-55.2799,-69.58
13,-55.28,-69.5642
13.1,-55.2821,-69.5482
13.2,-55.2792,-69.5365
13.3,-55.2765,-69.5237
13.4,-55.2735,-69.514
13.5,-55.2762,-69.4974
13.6,-55.2734,-69.484
13.7,-55.274,-69.4751
13.8,-55.2724,-69.4616
13.9,-55.2691,-69.4507
14,-55.2682,-69.4393
14.1,-55.2661,-69.427
14.2,-55.2606,-69.4183
14.3,-55.2596,-69.4073
14.4,-55.2613,-69.3976
14.5,-55.254,-69.3887
14.6,-55.2494,-69.3758
14.7,-55.2472,-69.366
14.8,-55.247,-69.3572
14.9,-55.2402,-69.3483
15,-55.2373,-69.3406
15.1,-55.2346,-69.3299
15.2,-55.231,-69.3207
15.3,-55.2321,-69.3168
15.4,-55.2287,-69.3124
15.5,-55.2267,-69.3017
15.6,-55.2259,-69.2967
15.7,-55.2236,-69.2931
15.8,-55.2217,-69.2854
15.9,-55.2218,-69.2813
16,-55.2199,-69.271
16.1,-55.2154,-69.2645
16.2,-55.2119,-69.2584
16.3,-55.2079,-69.2539
16.4,-55.207,-69.2472
16.5,-55.2035,-69.2464
16.6,-55.2,-69.2393
16.7,-55.2001,-69.2347
16.8,-55.1954,-69.2301
16.9,-55.1917,-69.228
17,-55.1859,-69.2259
17.1,-55.1838,-69.223
17.2,-55.181,-69.2214
17.3,-55.1805,-69.2196
17.4,-55.1777,-69.2136
17.5,-55.1777,-69.2138
17.6,-55.1761,-69.2123
17.7,-55.1718,-69.2109
17.8,-55.1754,-69.2082
17.9,-55.1739,-69.2054
18,-55.1711,-69.2052
18.1,-55.1688,-69.2071
18.2,-55.1636,-69.2045
18.3,-55.1698,-69.2047
18.4,-55.1724,-69.2058
18.5,-55.1698,-69.2043
18.6,-55.1666,-69.2055
18.7,-55.165,-69.2077
18.8,-55.1638,-69.209
18.9,-55.167,-69.2084
19,-55.1654,-69.2115
19.1,-55.1622,-69.2106
19.2,-55.1625,-69.2123
19.3,-55.1612,-69.2134
19.4,-55.1576,-69.2155
19.5,-55.1555,-69.2214
19.6,-55.1503,-69.219
19.7,-55.1452,-69.2171
19.8,-55.1443,-69.2209
19.9,-55.146,-69.2198
20,-55.1455,-69.2203
20.1,-55.1442,-69.2201
20.2,-55.1412,-69.2224
20.3,-55.1416,-69.2262
20.4,-55.14,-69.2309
20.5,-55.1359,-69.2293
20.6,-55.1353,-69.2296
20.7,-55.1303,-69.2327
20.8,-55.1265,-69.2342
20.9,-55.1254,-69.2353
21,-55.1299,-69.2398
21.1,-55.1234,-69.2413
21.2,-55.124,-69.2452
21.3,-55.1211,-69.2463
21.4,-55.1206,-69.2515
21.5,-55.1191,-69.2556
21.6,-55.1203,-69.2614
21.7,-55.1184,-69.2673
21.8,-55.113,-69.2708
21.9,-55.1113,-69.2742
22,-55.1067,-69.2807
22.1,-55.1048,-69.2853
22.2,-55.1005,-69.2858
22.3,-55.0945,-69.2877
22.4,-55.091,-69.2899
22.5,-55.0937,-69.2946
22.6,-55.0964,-69.3005
22.7,-55.0943,-69.3039
22.8,-55.0943,-69.3055
22.9,-55.0919,-69.3095
23,-55.0872,-69.3138
23.1,-55.0828,-69.3224
23.2,-55.0806,-69.3283
23.3,-55.078,-69.3352
23.4,-55.0761,-69.3402
23.5,-55.0751,-69.3435
23.6,-55.0746,-69.3479
23.7,-55.0722,-69.3544
23.8,-55.0697,-69.3604
23.9,-55.0664,-69.3687
24,-55.065,-69.3717
24.1,-55.0669,-69.3725
24.2,-55.0632,-69.3797
24.3,-55.0616,-69.3885
24.4,-55.0634,-69.393
24.5,-55.0628,-69.3988
24.6,-55.0606,-69.4039
24.7,-55.0582,-69.4045
24.8,-55.0578,-69.4138
24.9,-55.0542,-69.4192
25,-55.0541,-69.4268
25.1,-55.0499,-69.4298
25.2,-55.0484,-69.433
25.3,-55.044,-69.4382
25.4,-55.0458,-69.4454
25.5,-55.0463,-69.4489
25.6,-55.0453,-69.4538
25.7,-55.0468,-69.458
25.8,-55.0451,-69.4655
25.9,-55.041,-69.4722
26,-55.0389,-69.4828
26.1,-55.0363,-69.49
26.2,-55.0353,-69.4975
26.3,-55.0337,-69.4999
26.4,-55.0298,-69.5027
26.5,-55.0314,-69.508
26.6,-55.0315,-69.5133
26.7,-55.0307,-69.5167
26.8,-55.0248,-69.518
26.9,-55.0229,-69.5242
27,-55.0222,-69.531
27.1,-55.0246,-69.5359
27.2,-55.0242,-69.5407
27.3,-55.0238,-69.5492
27.4,-55.025,-69.5559
27.5,-55.0257,-69.561
27.6,-55.0186,-69.5659
27.7,-55.0159,-69.572
27.8,-55.0149,-69.5762
27.9,-55.0144,-69.5821
28,-55.0143,-69.5876
28.1,-55.0167,-69.5968
28.2,-55.0146,-69.6032
28.3,-55.0179,-69.6076
28.4,-55.0162,-69.6084
28.5,-55.0192,-69.6099
28.6,-55.0175,-69.6161
28.7,-55.0161,-69.6201
28.8,-55.0158,-69.6282
28.9,-55.0111,-69.6322
29,-55.0099,-69.6383
29.1,-55.006,-69.6432
29.2,-55.0053,-69.6443
29.3,-55.0061,-69.6529
29.4,-55.0017,-69.6605
29.5,-55.0024,-69.6649
29.6,-55.0023,-69.674
29.7,-54.9995,-69.6796
29.8,-55.0009,-69.6838
29.9,-54.9988,-69.6906
30,-54.9996,-69.6948
30.1,-55.001,-69.7014
30.2,-55.0004,-69.7072
30.3,-54.9997,-69.715
30.4,-54.9948,-69.7203
30.5,-54.9961,-69.7243
30.6,-54.9936,-69.7299
30.7,-54.9948,-69.7305
30.8,-54.993,-69.7339
30.9,-54.9908,-69.7399
31,-54.9907,-69.7438
31.1,-54.988,-69.7491
31.2,-54.9856,-69.7569
31.3,-54.9817,-69.7609
31.4,-54.983,-69.7667
31.5,-54.9822,-69.7712
31.6,-54.9779,-69.7757
31.7,-54.9778,-69.7831
31.8,-54.9799,-69.785
31.9,-54.9827,-69.7927
32,-54.9781,-69.7965
32.1,-54.978,-69.8018
32.2,-54.9752,-69.8062
32.3,-54.9739,-69.8116
32.4,-54.9721,-69.8161
32.5,-54.9719,-69.8234
32.6,-54.9724,-69.8277
32.7,-54.9709,-69.8325
32.8,-54.9673,-69.8379
32.9,-54.9686,-69.8423
33,-54.9691,-69.8451
33.1,-54.9689,-69.8489
33.2,-54.9657,-69.8574
33.3,-54.9675,-69.8641
33.4,-54.9716,-69.8706
33.5,-54.9689,-69.8772
33.6,-54.9696,-69.8825
33.7,-54.9708,-69.884
33.8,-54.9709,-69.8882
33.9,-54.9685,-69.8928
34,-54.9678,-69.895
34.1,-54.9716,-69.8984
34.2,-54.9744,-69.905
34.3,-54.9754,-69.9088
34.4,-54.9774,-69.9125
34.5,-54.9785,-69.9213
34.6,-54.9799,-69.9223
34.7,-54.98,-69.9234
34.8,-54.9781,-69.927
34.9,-54.9749,-69.9348
35,-54.9759,-69.936
35.1,-54.9732,-69.934
35.2,-54.9716,-69.938
35.3,-54.9705,-69.9443
35.4,-54.9684,-69.9463
35.5,-54.9674,-69.9491
35.6,-54.9685,-69.9525
35.7,-54.9658,-69.9528
35.8,-54.962,-69.9551
35.9,-54.9621,-69.9563
36,-54.9633,-69.9597
36.1,-54.9608,-69.9647
36.2,-54.9587,-69.9691
36.3,-54.9562,-69.9747
36.4,-54.9569,-69.9761
36.5,-54.9585,-69.9816
36.6,-54.9556,-69.9855
36.7,-54.9558,-69.9888
36.8,-54.9553,-69.9948
36.9,-54.9545,-69.9999
37,-54.957,-70.0027
37.1,-54.9517,-70.0036
37.2,-54.9559,-70.0079
37.3,-54.9554,-70.0097
37.4,-54.9586,-70.0133
37.5,-54.9554,-70.0158
37.6,-54.9499,-70.0158
37.7,-54.9477,-70.019
37.8,-54.9447,-70.0235
37.9,-54.9451,-70.0256
38,-54.9443,-70.0298
38.1,-54.942,-70.0319
38.2,-54.9397,-70.0367
38.3,-54.9402,-70.0398
38.4,-54.9412,-70.0436
38.5,-54.9432,-70.0458
38.6,-54.9448,-70.0444
38.7,-54.9477,-70.0459
38.8,-54.945,-70.0464
38.9,-54.9475,-70.0474
39,-54.949,-70.0475
39.1,-54.952,-70.049
39.2,-54.9524,-70.0493
39.3,-54.9507,-70.0498
39.4,-54.9532,-70.0522
39.5,-54.9528,-70.054
39.6,-54.953,-70.0544
39.7,-54.9497,-70.0553
39.8,-54.9478,-70.0548
39.9,-54.9517,-70.0557
40,-54.9503,-70.0562
40.1,-54.9493,-70.0564
40.2,-54.9483,-70.0569
40.3,-54.9481,-70.054
40.4,-54.9458,-70.0573
40.5,-54.9412,-70.0625
40.6,-54.9401,-70.0688
40.7,-54.9404,-70.0698
40.8,-54.9387,-70.0718
40.9,-54.9374,-70.0716
41,-54.9414,-70.0673
41.1,-54.9397,-70.0727
41.2,-54.9435,-70.0749
41.3,-54.9415,-70.076
41.4,-54.9423,-70.0778
41.5,-54.9392,-70.0832
41.6,-54.9382,-70.0856
41.7,-54.9385,-70.0854
41.8,-54.9379,-70.0872
41.9,-54.9394,-70.0845
42,-54.9363,-70.0827
42.1,-54.936,-70.0801
42.2,-54.9387,-70.0785
42.3,-54.9408,-70.0759
42.4,-54.9406,-70.0757
42.5,-54.9407,-70.0745
42.6,-54.9395,-70.0729
42.7,-54.9367,-70.073
42.8,-54.9381,-70.0736
42.9,-54.9406,-70.0784
43,-54.9394,-70.0781
43.1,-54.9454,-70.0774
43.2,-54.9473,-70.0748
43.3,-54.9469,-70.0726
43.4,-54.9439,-70.0732
43.5,-54.938,-70.0727
43.6,-54.9363,-70.077
43.7,-54.9341,-70.0769
43.8,-54.9388,-70.0772
43.9,-54.9355,-70.0806
44,-54.9376,-70.0781
44.1,-54.9381,-70.079
44.2,-54.9386,-70.0787
44.3,-54.9377,-70.0775
44.4,-54.9372,-70.0786
44.5,-54.9371,-70.0817
44.6,-54.9371,-70.0841
44.7,-54.9359,-70.0816
44.8,-54.9393,-70.0841
44.9,-54.9387,-70.079
45,-54.9407,-70.077
45.1,-54.9421,-70.0757
45.2,-54.9425,-70.0717
45.3,-54.9436,-70.0686
45.4,-54.9421,-70.0694
45.5,-54.942,-70.0666
45.6,-54.9409,-70.0607
45.7,-54.9389,-70.0605
45.8,-54.9399,-70.0605
45.9,-54.9425,-70.0599
46,-54.9424,-70.06
46.1,-54.9442,-70.0548
46.2,-54.9407,-70.0504
46.3,-54.9402,-70.045
46.4,-54.9381,-70.0423
46.5,-54.9369,-70.0429
46.6,-54.939,-70.0393
46.7,-54.9408,-70.0329
46.8,-54.9389,-70.0309
46.9,-54.9386,-70.0286
47,-54.941,-70.0289
47.1,-54.9446,-70.03
47.2,-54.9487,-70.0256
47.3,-54.9511,-70.0233
47.4,-54.9494,-70.02
47.5,-54.9493,-70.0124
47.6,-54.9458,-70.0064
47.7,-54.945,-70.0013
47.8,-54.9438,-69.9954
47.9,-54.9414,-69.9882
48,-54.9454,-69.987
48.1,-54.9465,-69.986
48.2,-54.9455,-69.9833
48.3,-54.95,-69.9841
48.4,-54.9484,-69.9796
48.5,-54.9486,-69.9776
48.6,-54.9462,-69.9752
48.7,-54.9442,-69.9708
48.8,-54.9446,-69.9653
48.9,-54.9463,-69.963
49,-54.9467,-69.9619
49.1,-54.9479,-69.9551
49.2,-54.9446,-69.9488
49.3,-54.942,-69.9442
49.4,-54.9411,-69.9375
49.5,-54.9406,-69.9335
49.6,-54.9423,-69.9308
49.7,-54.945,-69.9262
49.8,-54.9455,-69.9227
49.9,-54.9454,-69.9168
50,-54.9462,-69.9068
50.1,-54.9479,-69.903
50.2,-54.9474,-69.8978
50.3,-54.9482,-69.894
50.4,-54.9499,-69.8914
50.5,-54.9539,-69.8828
50.6,-54.9522,-69.8779
50.7,-54.9534,-69.8734
50.8,-54.9554,-69.8661
50.9,-54.9593,-69.8623
51,-54.9554,-69.8579
51.1,-54.9563,-69.8555
51.2,-54.9561,-69.8537
51.3,-54.9555,-69.8444
51.4,-54.9584,-69.835
51.5,-54.9593,-69.8293
51.6,-54.96,-69.8243
51.7,-54.9569,-69.8212
51.8,-54.956,-69.815
51.9,-54.958,-69.8087
52,-54.9558,-69.8001
52.1,-54.9561,-69.7938
52.2,-54.9551,-69.7829
52.3,-54.9563,-69.7744
52.4,-54.9589,-69.7701
52.5,-54.9579,-69.7637
52.6,-54.9621,-69.7586
52.7,-54.9634,-69.7547
52.8,-54.9594,-69.7483
52.9,-54.9592,-69.7389
53,-54.9636,-69.7303
53.1,-54.9635,-69.7196
53.2,-54.9655,-69.7104
53.3,-54.9603,-69.7043
53.4,-54.9594,-69.6955
53.5,-54.9616,-69.6919
53.6,-54.9596,-69.6871
53.7,-54.9579,-69.6794
53.8,-54.9585,-69.6712
53.9,-54.959,-69.6626
54,-54.9585,-69.6548
54.1,-54.9585,-69.6452
54.2,-54.9594,-69.634
54.3,-54.9606,-69.6227
54.4,-54.9628,-69.6161
54.5,-54.9631,-69.6121
54.6,-54.9655,-69.6035
54.7,-54.9638,-69.5975
54.8,-54.9644,-69.5911
54.9,-54.9645,-69.5827
55,-54.9696,-69.5764
55.1,-54.9715,-69.5667
55.2,-54.9743,-69.5551
55.3,-54.9767,-69.5459
55.4,-54.9787,-69.5386
55.5,-54.9777,-69.5319
55.6,-54.9797,-69.5214
55.7,-54.9832,-69.511
55.8,-54.9818,-69.5036
55.9,-54.9821,-69.4933
56,-54.9795,-69.4795
56.1,-54.9805,-69.4699
56.2,-54.9818,-69.4581
56.3,-54.9811,-69.4484
56.4,-54.9818,-69.4406
56.5,-54.9816,-69.431
56.6,-54.9828,-69.4199
56.7,-54.9836,-69.4127
56.8,-54.984,-69.4043
56.9,-54.9854,-69.3942
57,-54.9851,-69.383
57.1,-54.9831,-69.3755
57.2,-54.9859,-69.3696
57.3,-54.9851,-69.3604
57.4,-54.9869,-69.3525
57.5,-54.9872,-69.3475
57.6,-54.9891,-69.3383
57.7,-54.9949,-69.3314
57.8,-54.9891,-69.32
57.9,-54.9902,-69.3097
58,-54.9919,-69.3009
58.1,-54.9926,-69.2884
58.2,-54.9924,-69.2769
58.3,-54.9936,-69.2677
58.4,-54.9943,-69.254
58.5,-54.9958,-69.2439
58.6,-55.0007,-69.2309
58.7,-55.0014,-69.2194
58.8,-54.9963,-69.2077
58.9,-55.0003,-69.1929
59,-55.0014,-69.1864
59.1,-55.0027,-69.172
59.2,-55.0075,-69.1616
59.3,-55.0041,-69.1519
59.4,-55.0074,-69.1394
59.5,-55.009,-69.1249
59.6,-55.0114,-69.1138
59.7,-55.011,-69.1039
59.8,-55.0115,-69.0916
59.9,-55.0096,-69.0808
60,-55.0069,-69.0734
60.1,-55.0027,-69.0599
60.2,-55.003,-69.0474
60.3,-55.0047,-69.0333
60.4,-55.0084,-69.021
60.5,-55.0125,-69.0098
60.6,-55.0093,-68.9979
60.7,-55.0095,-68.9817
60.8,-55.0073,-68.9676
60.9,-55.0063,-68.9547
61,-55.0026,-68.9427
61.1,-55.0048,-68.9291
61.2,-55.0031,-68.9166
61.3,-54.9997,-68.9022
61.4,-54.9976,-68.8908
61.5,-54.9951,-68.8798
61.6,-54.9981,-68.8632
61.7,-54.9961,-68.8499
61.8,-55.0011,-68.8362
61.9,-54.9975,-68.8254
62,-54.9949,-68.8111
62.1,-54.9936,-68.797
62.2,-54.992,-68.7847
62.3,-54.9917,-68.7714
62.4,-54.9955,-68.7576
62.5,-54.9923,-68.7425
62.6,-54.9942,-68.7288
62.7,-54.991,-68.713
62.8,-54.9893,-68.6967
62.9,-54.9905,-68.6849
63,-54.9919,-68.6715
63.1,-54.9953,-68.6584
63.2,-54.9956,-68.644
63.3,-54.9955,-68.6289
63.4,-54.9961,-68.6134
63.5,-54.9945,-68.599
63.6,-54.9933,-68.5845
63.7,-54.994,-68.5697
63.8,-54.9976,-68.5547
63.9,-54.9951,-68.5399
64,-54.994,-68.525
64.1,-54.9941,-68.5097
64.2,-54.9987,-68.4944
64.3,-54.998,-68.4789
64.4,-54.9988,-68.4616
64.5,-54.9973,-68.4476
64.6,-54.9976,-68.4333
64.7,-54.9978,-68.4155
64.8,-54.9985,-68.4016
64.9,-54.998,-68.3861
65,-54.9999,-68.3701
65.1,-55.0007,-68.3556
65.2,-54.9994,-68.3409
65.3,-54.9985,-68.3266
65.4,-54.9958,-68.3095
65.5,-54.9932,-68.2919
65.6,-54.9929,-68.2789
65.7,-54.9939,-68.2635
65.8,-54.9912,-68.2456
65.9,-54.9898,-68.2278
66,-54.9914,-68.2113
66.1,-54.9884,-68.1968
66.2,-54.9913,-68.1812
66.3,-54.9891,-68.1631
66.4,-54.9909,-68.1442
66.5,-54.9881,-68.1264
66.6,-54.9904,-68.1083
66.7,-54.9897,-68.0914
66.8,-54.9886,-68.0771
66.9,-54.9873,-68.059
67,-54.9923,-68.0408
67.1,-54.9945,-68.0249
67.2,-54.9953,-68.0076
67.3,-54.9929,-67.9891
67.4,-54.9956,-67.9713
67.5,-54.9941,-67.9539
67.6,-54.9912,-67.937
67.7,-54.987,-67.9182
67.8,-54.9897,-67.8986
67.9,-54.9909,-67.8816
68,-54.9906,-67.8608
68.1,-54.9907,-67.8421
68.2,-54.9883,-67.824
68.3,-54.9881,-67.8054
68.4,-54.9894,-67.7868
68.5,-54.9904,-67.7663
68.6,-54.9955,-67.748
68.7,-54.9936,-67.7295
68.8,-54.9927,-67.7102
68.9,-54.9953,-67.6919
69,-55,-67.6733
69.1,-55.0046,-67.6541
69.2,-55.0037,-67.632
69.3,-55.0038,-67.6124
69.4,-55.0077,-67.5931
69.5,-55.0077,-67.5734
69.6,-55.0062,-67.5524
69.7,-55.004,-67.5338
69.8,-55.0033,-67.5122
69.9,-55.0089,-67.492
70,-55.0084,-67.4708
70.1,-55.0113,-67.4505
70.2,-55.013,-67.4279
70.3,-55.0111,-67.4058
70.4,-55.0132,-67.3836
70.5,-55.0124,-67.3623
70.6,-55.0121,-67.341
70.7,-55.0141,-67.3203
70.8,-55.0124,-67.2986
70.9,-55.0092,-67.2781
71,-55.0085,-67.2557
71.1,-55.0097,-67.2346
71.2,-55.0116,-67.2132
71.3,-55.0138,-67.1924
71.4,-55.0209,-67.1693
71.5,-55.0195,-67.1481
71.6,-55.0171,-67.1258
71.7,-55.0207,-67.1023
71.8,-55.0175,-67.0806
71.9,-55.0186,-67.0582
72,-55.0174,-67.0359
72.1,-55.0178,-67.012
72.2,-55.016,-66.9888
72.3,-55.016,-66.9664
72.4,-55.0158,-66.942
72.5,-55.0171,-66.9206
72.6,-55.0196,-66.899
72.7,-55.0235,-66.8739
72.8,-55.0241,-66.85
72.9,-55.0229,-66.825
73,-55.0252,-66.8005
73.1,-55.0227,-66.7772
73.2,-55.0189,-66.7531
73.3,-55.0143,-66.729
73.4,-55.0188,-66.7039
73.5,-55.019,-66.6793
73.6,-55.0183,-66.6554
73.7,-55.0186,-66.6299
73.8,-55.0208,-66.6044
73.9,-55.0208,-66.5797
74,-55.0224,-66.5541
74.1,-55.0242,-66.5298
74.2,-55.0259,-66.5044
74.3,-55.028,-66.4795
74.4,-55.0259,-66.4545
74.5,-55.0244,-66.4287
74.6,-55.0258,-66.4028
74.7,-55.0301,-66.377
74.8,-55.0319,-66.3508
74.9,-55.031,-66.3256
75,-55.0277,-66.3
75.1,-55.0315,-66.2736
75.2,-55.0318,-66.2478
75.3,-55.0292,-66.2214
75.4,-55.0307,-66.1951
75.5,-55.0313,-66.1686
75.6,-55.031,-66.1415
75.7,-55.0351,-66.1153
75.8,-55.0347,-66.0892
75.9,-55.0358,-66.0615
76,-55.0398,-66.0338
76.1,-55.0364,-66.0071
76.2,-55.0365,-65.9792
76.3,-55.0337,-65.9519
76.4,-55.0307,-65.9242
76.5,-55.0309,-65.8966
76.6,-55.0326,-65.8686
76.7,-55.0339,-65.8396
76.8,-55.0352,-65.8115
76.9,-55.0381,-65.7829
77,-55.0392,-65.7541
77.1,-55.0382,-65.7257
77.2,-55.0427,-65.6961
77.3,-55.0441,-65.667
77.4,-55.0375,-65.6378
77.5,-55.0381,-65.6083
77.6,-55.0395,-65.5793
77.7,-55.0434,-65.5497
77.8,-55.0441,-65.5194
77.9,-55.0442,-65.4895
78,-55.0442,-65.4597
78.1,-55.0453,-65.4296
78.2,-55.0431,-65.3995
78.3,-55.0428,-65.3687
78.4,-55.0412,-65.3381
78.5,-55.0364,-65.3071
78.6,-55.0374,-65.2761
78.7,-55.0371,-65.2452
78.8,-55.0369,-65.2138
78.9,-55.0356,-65.1823
79,-55.0338,-65.1505
79.1,-55.033,-65.1188
79.2,-55.0314,-65.0868
79.3,-55.0312,-65.0547
79.4,-55.0294,-65.0223
79.5,-55.0265,-64.9899
79.6,-55.027,-64.9572
79.7,-55.0266,-64.9244
79.8,-55.0258,-64.8914
79.9,-55.0252,-64.8582
80,-55.0248,-64.8248
80.1,-55.0285,-64.7912
80.2,-55.029,-64.7575
80.3,-55.0287,-64.7235
80.4,-55.021,-64.6898
80.5,-55.0161,-64.6554
80.6,-55.0157,-64.621
80.7,-55.0181,-64.5864
80.8,-55.0197,-64.5518
80.9,-55.0172,-64.5169
81,-55.0201,-64.4817
81.1,-55.0225,-64.4459
81.2,-55.0215,-64.4104
81.3,-55.0226,-64.3746
81.4,-55.0194,-64.3386
81.5,-55.0167,-64.3019
81.6,-55.0187,-64.2656
81.7,-55.0212,-64.2288
81.8,-55.0227,-64.1913
81.9,-55.0236,-64.1537
82,-55.0202,-64.1157
82.1,-55.0226,-64.0777
82.2,-55.0221,-64.0401
82.3,-55.0237,-64.003
82.4,-55.0248,-63.9656
82.5,-55.0224,-63.9264
82.6,-55.0241,-63.8878
82.7,-55.0215,-63.8483
82.8,-55.0228,-63.8083
82.9,-55.0219,-63.7682
83,-55.0184,-63.7283
83.1,-55.0182,-63.6885
83.2,-55.0154,-63.6492
83.3,-55.015,-63.6087
83.4,-55.0096,-63.568
83.5,-55.0091,-63.5268
83.6,-55.009,-63.4858
83.7,-55.0092,-63.4444
83.8,-55.0086,-63.4019
83.9,-55.0102,-63.3608
84,-55.0103,-63.3188
84.1,-55.0116,-63.2762
84.2,-55.018,-63.2341
84.3,-55.0199,-63.1906
84.4,-55.0177,-63.1465
84.5,-55.0171,-63.1035
84.6,-55.0154,-63.0576
84.7,-55.0145,-63.0124
84.8,-55.0137,-62.9674
84.9,-55.0151,-62.9207
85,-55.0173,-62.8746
85.1,-55.0208,-62.8286
85.2,-55.0185,-62.7823
85.3,-55.0213,-62.735
85.4,-55.0221,-62.6878
85.5,-55.0182,-62.6417
85.6,-55.0185,-62.5941
85.7,-55.0242,-62.5459
85.8,-55.0229,-62.4972
85.9,-55.0176,-62.4473
86,-55.0172,-62.3988
86.1,-55.0143,-62.3508
86.2,-55.0138,-62.3009
86.3,-55.0106,-62.249
86.4,-55.0105,-62.1978
86.5,-55.0051,-62.1455
86.6,-55.0048,-62.094
86.7,-55.0031,-62.0415
86.8,-55.0037,-61.9901
86.9,-55.0031,-61.9369
87,-55.0047,-61.8849
87.1,-55.0062,-61.8292
87.2,-55.0068,-61.7737
87.3,-55.0037,-61.7178
87.4,-55.0021,-61.6591
87.5,-55.0021,-61.6023
87.6,-55.0008,-61.5471
87.7,-55.0001,-61.4866
87.8,-54.9988,-61.4272
87.9,-54.9978,-61.3671
88,-54.9984,-61.3019
88.1,-54.9975,-61.2397
88.2,-54.9991,-61.1799
88.3,-54.9991,-61.1125
88.4,-55.0026,-61.048
88.5,-55.0026,-60.9864
88.6,-55.0032,-60.9238
88.7,-55.0009,-60.8552
88.8,-55.0033,-60.7863
88.9,-55.0013,-60.7202
89,-55.0023,-60.6508
89.1,-55.0026,-60.579
89.2,-55.0056,-60.5087
89.3,-55.0005,-60.434
89.4,-54.9978,-60.3652
89.5,-55,-60.2951
89.6,-55.0006,-60.2173
